pvt,process_section,mim_section,vdd_v,temp_c,job_id,phase,role,method_id,mismatch_seed,noise_mode,noise_seed,band,warmup_frames,total_frames,maxstep_ns,frame_index,phase_index,view,retained,ideal_vid_v,commanded_vid_v,code,bits,valid,complete_v,invalid_v,timeout_v,sampled_diff_v,input_diff_v,complete_time_s,stable_margin_s
FF_3P6_M40C,ff,mimcap_ff,3.6,-40,PVT3_FF_3P6_M40C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S045_LOW_W4,P6_PVT_FF_MC20_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_PVT3_MC20_LOW,FAST64_V2_FIRST_CONVERSION_SEPARATED,45,ON,100045,LOW,4,68,0.05,28,28,STEADY_STATE_RETAINED,True,1.482666500837955,1.4826972848490232,239,11101111,True,3.6,0.0,0.0,1.48354,1.48271,1.43755e-05,1.0450000000000044e-07
FF_3P6_M40C,ff,mimcap_ff,3.6,-40,PVT3_FF_3P6_M40C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S045_LOW_W4,P6_PVT_FF_MC20_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_PVT3_MC20_LOW,FAST64_V2_FIRST_CONVERSION_SEPARATED,45,ON,100045,LOW,4,68,0.05,29,29,STEADY_STATE_RETAINED,True,1.2903627930586585,1.2903542984584744,224,11100000,True,3.6,0.0,0.0,1.28911,1.29036,1.48755e-05,1.0450000000000044e-07
FF_3P6_M40C,ff,mimcap_ff,3.6,-40,PVT3_FF_3P6_M40C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S045_LOW_W4,P6_PVT_FF_MC20_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_PVT3_MC20_LOW,FAST64_V2_FIRST_CONVERSION_SEPARATED,45,ON,100045,LOW,4,68,0.05,30,30,STEADY_STATE_RETAINED,True,0.5122613544914112,0.5122987163760689,166,10100110,True,3.6,0.0,0.0,0.512096,0.512309,1.53755e-05,1.0449999999999875e-07
FF_3P6_M40C,ff,mimcap_ff,3.6,-40,PVT3_FF_3P6_M40C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S045_LOW_W4,P6_PVT_FF_MC20_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_PVT3_MC20_LOW,FAST64_V2_FIRST_CONVERSION_SEPARATED,45,ON,100045,LOW,4,68,0.05,31,31,STEADY_STATE_RETAINED,True,-0.4983960293074411,-0.49841196185789305,89,01011001,True,3.6,0.0,0.0,-0.496519,-0.498402,1.58755e-05,1.0449999999999875e-07
FF_3P6_M40C,ff,mimcap_ff,3.6,-40,PVT3_FF_3P6_M40C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S045_LOW_W4,P6_PVT_FF_MC20_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_PVT3_MC20_LOW,FAST64_V2_FIRST_CONVERSION_SEPARATED,45,ON,100045,LOW,4,68,0.05,32,32,STEADY_STATE_RETAINED,True,-1.2827920356296636,-1.282768589359443,30,00011110,True,3.6,0.0,0.0,-1.28284,-1.28276,1.63755e-05,1.0449999999999875e-07
FF_3P6_M40C,ff,mimcap_ff,3.6,-40,PVT3_FF_3P6_M40C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S045_LOW_W4,P6_PVT_FF_MC20_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_PVT3_MC20_LOW,FAST64_V2_FIRST_CONVERSION_SEPARATED,45,ON,100045,LOW,4,68,0.05,33,33,STEADY_STATE_RETAINED,True,-1.4848272767569517,-1.4848089849336363,15,00001111,True,3.6,0.0,0.0,-1.48414,-1.4848,1.68755e-05,1.0449999999999536e-07
FF_3P6_M40C,ff,mimcap_ff,3.6,-40,PVT3_FF_3P6_M40C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S045_LOW_W4,P6_PVT_FF_MC20_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_PVT3_MC20_LOW,FAST64_V2_FIRST_CONVERSION_SEPARATED,45,ON,100045,LOW,4,68,0.05,34,34,STEADY_STATE_RETAINED,True,-1.0127819771128357,-1.0127826439332854,50,00110010,True,3.6,0.0,0.0,-1.01627,-1.01277,1.73755e-05,1.0449999999999875e-07
FF_3P6_M40C,ff,mimcap_ff,3.6,-40,PVT3_FF_3P6_M40C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S045_LOW_W4,P6_PVT_FF_MC20_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_PVT3_MC20_LOW,FAST64_V2_FIRST_CONVERSION_SEPARATED,45,ON,100045,LOW,4,68,0.05,35,35,STEADY_STATE_RETAINED,True,-0.08095483381425642,-0.08095117764328827,121,01111001,True,3.6,0.0,0.0,-0.0781651,-0.0809412,1.78755e-05,1.0449999999999875e-07
FF_3P6_M40C,ff,mimcap_ff,3.6,-40,PVT3_FF_3P6_M40C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S045_LOW_W4,P6_PVT_FF_MC20_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_PVT3_MC20_LOW,FAST64_V2_FIRST_CONVERSION_SEPARATED,45,ON,100045,LOW,4,68,0.05,36,36,STEADY_STATE_RETAINED,True,0.8876241115355172,0.8877704299431982,194,11000010,True,3.6,0.0,0.0,0.888758,0.88778,1.83755e-05,1.0449999999999875e-07
FF_3P6_M40C,ff,mimcap_ff,3.6,-40,PVT3_FF_3P6_M40C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S045_LOW_W4,P6_PVT_FF_MC20_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_PVT3_MC20_LOW,FAST64_V2_FIRST_CONVERSION_SEPARATED,45,ON,100045,LOW,4,68,0.05,37,37,STEADY_STATE_RETAINED,True,1.453240267561782,1.4533072962385565,236,11101100,True,3.6,0.0,0.0,1.45243,1.45332,1.88755e-05,1.0449999999999875e-07
FF_3P6_M40C,ff,mimcap_ff,3.6,-40,PVT3_FF_3P6_M40C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S045_LOW_W4,P6_PVT_FF_MC20_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_PVT3_MC20_LOW,FAST64_V2_FIRST_CONVERSION_SEPARATED,45,ON,100045,LOW,4,68,0.05,38,38,STEADY_STATE_RETAINED,True,1.3591157246103238,1.3591407491263303,229,11100101,True,3.6,0.0,0.0,1.36065,1.35915,1.93755e-05,1.0449999999999536e-07
FF_3P6_M40C,ff,mimcap_ff,3.6,-40,PVT3_FF_3P6_M40C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S045_LOW_W4,P6_PVT_FF_MC20_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_PVT3_MC20_LOW,FAST64_V2_FIRST_CONVERSION_SEPARATED,45,ON,100045,LOW,4,68,0.05,39,39,STEADY_STATE_RETAINED,True,0.6479810573451193,0.6478897006899466,176,10110000,True,3.6,0.0,0.0,0.645028,0.6479,1.98755e-05,1.0449999999999875e-07
FF_3P6_M40C,ff,mimcap_ff,3.6,-40,PVT3_FF_3P6_M40C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S045_LOW_W4,P6_PVT_FF_MC20_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_PVT3_MC20_LOW,FAST64_V2_FIRST_CONVERSION_SEPARATED,45,ON,100045,LOW,4,68,0.05,40,40,STEADY_STATE_RETAINED,True,-0.3573234627926919,-0.3573568232903632,100,01100100,True,3.6,0.0,0.0,-0.356851,-0.357347,2.03755e-05,1.0449999999999536e-07
FF_3P6_M40C,ff,mimcap_ff,3.6,-40,PVT3_FF_3P6_M40C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S045_LOW_W4,P6_PVT_FF_MC20_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_PVT3_MC20_LOW,FAST64_V2_FIRST_CONVERSION_SEPARATED,45,ON,100045,LOW,4,68,0.05,41,41,STEADY_STATE_RETAINED,True,-1.2004106012861624,-1.2004983493830836,36,00100100,True,3.6,0.0,0.0,-1.20107,-1.20049,2.08755e-05,1.0449999999999875e-07
FF_3P6_M40C,ff,mimcap_ff,3.6,-40,PVT3_FF_3P6_M40C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S045_LOW_W4,P6_PVT_FF_MC20_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_PVT3_MC20_LOW,FAST64_V2_FIRST_CONVERSION_SEPARATED,45,ON,100045,LOW,4,68,0.05,42,42,STEADY_STATE_RETAINED,True,-1.4985364234506107,-1.498561027832188,14,00001110,True,3.6,0.0,0.0,-1.50098,-1.49855,2.13755e-05,1.0449999999999875e-07
FF_3P6_M40C,ff,mimcap_ff,3.6,-40,PVT3_FF_3P6_M40C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S045_LOW_W4,P6_PVT_FF_MC20_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_PVT3_MC20_LOW,FAST64_V2_FIRST_CONVERSION_SEPARATED,45,ON,100045,LOW,4,68,0.05,43,43,STEADY_STATE_RETAINED,True,-1.116358038858104,-1.116294758637137,42,00101010,True,3.6,0.0,0.0,-1.11587,-1.11628,2.18755e-05,1.0449999999999536e-07
FF_3P6_M40C,ff,mimcap_ff,3.6,-40,PVT3_FF_3P6_M40C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S045_LOW_W4,P6_PVT_FF_MC20_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_PVT3_MC20_LOW,FAST64_V2_FIRST_CONVERSION_SEPARATED,45,ON,100045,LOW,4,68,0.05,44,44,STEADY_STATE_RETAINED,True,-0.22737644401505985,-0.2273771372423114,110,01101110,True,3.6,0.0,0.0,-0.228815,-0.227367,2.23755e-05,1.0449999999999875e-07
FF_3P6_M40C,ff,mimcap_ff,3.6,-40,PVT3_FF_3P6_M40C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S045_LOW_W4,P6_PVT_FF_MC20_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_PVT3_MC20_LOW,FAST64_V2_FIRST_CONVERSION_SEPARATED,45,ON,100045,LOW,4,68,0.05,45,45,STEADY_STATE_RETAINED,True,0.7648293027139195,0.7648551313236095,184,10111000,True,3.6,0.0,0.0,0.766935,0.764865,2.28755e-05,1.0449999999999536e-07
FF_3P6_M40C,ff,mimcap_ff,3.6,-40,PVT3_FF_3P6_M40C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S045_LOW_W4,P6_PVT_FF_MC20_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_PVT3_MC20_LOW,FAST64_V2_FIRST_CONVERSION_SEPARATED,45,ON,100045,LOW,4,68,0.05,46,46,STEADY_STATE_RETAINED,True,1.4098185360870479,1.409729357632965,233,11101001,True,3.6,0.0,0.0,1.409,1.40974,2.33755e-05,1.0449999999999875e-07
FF_3P6_M40C,ff,mimcap_ff,3.6,-40,PVT3_FF_3P6_M40C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S045_LOW_W4,P6_PVT_FF_MC20_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_PVT3_MC20_LOW,FAST64_V2_FIRST_CONVERSION_SEPARATED,45,ON,100045,LOW,4,68,0.05,47,47,STEADY_STATE_RETAINED,True,1.414779628765761,1.414710224053675,234,11101010,True,3.6,0.0,0.0,1.41392,1.41472,2.38755e-05,1.0449999999999875e-07
FF_3P6_M40C,ff,mimcap_ff,3.6,-40,PVT3_FF_3P6_M40C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S045_LOW_W4,P6_PVT_FF_MC20_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_PVT3_MC20_LOW,FAST64_V2_FIRST_CONVERSION_SEPARATED,45,ON,100045,LOW,4,68,0.05,48,48,STEADY_STATE_RETAINED,True,0.7774603483941213,0.7774318929892443,185,10111001,True,3.6,0.0,0.0,0.779364,0.777442,2.43755e-05,1.0449999999999875e-07
FF_3P6_M40C,ff,mimcap_ff,3.6,-40,PVT3_FF_3P6_M40C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S045_LOW_W4,P6_PVT_FF_MC20_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_PVT3_MC20_LOW,FAST64_V2_FIRST_CONVERSION_SEPARATED,45,ON,100045,LOW,4,68,0.05,49,49,STEADY_STATE_RETAINED,True,-0.2128096759983695,-0.21292613298769544,111,01101111,True,3.6,0.0,0.0,-0.212341,-0.212916,2.48755e-05,1.0449999999999875e-07
FF_3P6_M40C,ff,mimcap_ff,3.6,-40,PVT3_FF_3P6_M40C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S045_LOW_W4,P6_PVT_FF_MC20_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_PVT3_MC20_LOW,FAST64_V2_FIRST_CONVERSION_SEPARATED,45,ON,100045,LOW,4,68,0.05,50,50,STEADY_STATE_RETAINED,True,-1.1064685566410837,-1.1065294904022263,43,00101011,True,3.6,0.0,0.0,-1.10499,-1.10652,2.53755e-05,1.0449999999999536e-07
FF_3P6_M40C,ff,mimcap_ff,3.6,-40,PVT3_FF_3P6_M40C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S045_LOW_W4,P6_PVT_FF_MC20_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_PVT3_MC20_LOW,FAST64_V2_FIRST_CONVERSION_SEPARATED,45,ON,100045,LOW,4,68,0.05,51,51,STEADY_STATE_RETAINED,True,-1.4978138452031033,-1.4978350977189452,14,00001110,True,3.6,0.0,0.0,-1.4982,-1.49782,2.58755e-05,1.0449999999999875e-07
FF_3P6_M40C,ff,mimcap_ff,3.6,-40,PVT3_FF_3P6_M40C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S045_LOW_W4,P6_PVT_FF_MC20_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_PVT3_MC20_LOW,FAST64_V2_FIRST_CONVERSION_SEPARATED,45,ON,100045,LOW,4,68,0.05,52,52,STEADY_STATE_RETAINED,True,-1.2091829624257844,-1.209201349907795,35,00100011,True,3.6,0.0,0.0,-1.20811,-1.20919,2.63755e-05,1.0449999999999875e-07
FF_3P6_M40C,ff,mimcap_ff,3.6,-40,PVT3_FF_3P6_M40C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S045_LOW_W4,P6_PVT_FF_MC20_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_PVT3_MC20_LOW,FAST64_V2_FIRST_CONVERSION_SEPARATED,45,ON,100045,LOW,4,68,0.05,53,53,STEADY_STATE_RETAINED,True,-0.37160829476340085,-0.37168462636349703,99,01100011,True,3.6,0.0,0.0,-0.372448,-0.371675,2.68755e-05,1.0449999999999875e-07
FF_3P6_M40C,ff,mimcap_ff,3.6,-40,PVT3_FF_3P6_M40C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S045_LOW_W4,P6_PVT_FF_MC20_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_PVT3_MC20_LOW,FAST64_V2_FIRST_CONVERSION_SEPARATED,45,ON,100045,LOW,4,68,0.05,54,54,STEADY_STATE_RETAINED,True,0.6346687696089551,0.6346401331803663,175,10101111,True,3.6,0.0,0.0,0.635293,0.63465,2.73755e-05,1.0449999999999875e-07
FF_3P6_M40C,ff,mimcap_ff,3.6,-40,PVT3_FF_3P6_M40C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S045_LOW_W4,P6_PVT_FF_MC20_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_PVT3_MC20_LOW,FAST64_V2_FIRST_CONVERSION_SEPARATED,45,ON,100045,LOW,4,68,0.05,55,55,STEADY_STATE_RETAINED,True,1.352819481424588,1.3529039344522749,229,11100101,True,3.6,0.0,0.0,1.35399,1.35291,2.78755e-05,1.0449999999999536e-07
FF_3P6_M40C,ff,mimcap_ff,3.6,-40,PVT3_FF_3P6_M40C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S045_LOW_W4,P6_PVT_FF_MC20_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_PVT3_MC20_LOW,FAST64_V2_FIRST_CONVERSION_SEPARATED,45,ON,100045,LOW,4,68,0.05,56,56,STEADY_STATE_RETAINED,True,1.4568184316989696,1.4567276603734212,237,11101101,True,3.6,0.0,0.0,1.46028,1.45674,2.83755e-05,1.0449999999999875e-07
FF_3P6_M40C,ff,mimcap_ff,3.6,-40,PVT3_FF_3P6_M40C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S045_LOW_W4,P6_PVT_FF_MC20_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_PVT3_MC20_LOW,FAST64_V2_FIRST_CONVERSION_SEPARATED,45,ON,100045,LOW,4,68,0.05,57,57,STEADY_STATE_RETAINED,True,0.8994522712850339,0.8994431587822319,195,11000011,True,3.6,0.0,0.0,0.898261,0.899453,2.88755e-05,1.0449999999999536e-07
FF_3P6_M40C,ff,mimcap_ff,3.6,-40,PVT3_FF_3P6_M40C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S045_LOW_W4,P6_PVT_FF_MC20_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_PVT3_MC20_LOW,FAST64_V2_FIRST_CONVERSION_SEPARATED,45,ON,100045,LOW,4,68,0.05,58,58,STEADY_STATE_RETAINED,True,-0.06624641569059603,-0.06621158351142324,122,01111010,True,3.6,0.0,0.0,-0.068287,-0.0662016,2.93755e-05,1.0449999999999875e-07
FF_3P6_M40C,ff,mimcap_ff,3.6,-40,PVT3_FF_3P6_M40C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S045_LOW_W4,P6_PVT_FF_MC20_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_PVT3_MC20_LOW,FAST64_V2_FIRST_CONVERSION_SEPARATED,45,ON,100045,LOW,4,68,0.05,59,59,STEADY_STATE_RETAINED,True,-1.0018706149383219,-1.001848962663118,51,00110011,True,3.6,0.0,0.0,-1.00428,-1.00184,2.98755e-05,1.0449999999999875e-07
FF_3P6_M40C,ff,mimcap_ff,3.6,-40,PVT3_FF_3P6_M40C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S045_LOW_W4,P6_PVT_FF_MC20_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_PVT3_MC20_LOW,FAST64_V2_FIRST_CONVERSION_SEPARATED,45,ON,100045,LOW,4,68,0.05,60,60,STEADY_STATE_RETAINED,True,-1.4826665008379531,-1.4825743676562486,15,00001111,True,3.6,0.0,0.0,-1.4808,-1.48256,3.03755e-05,1.0449999999999536e-07
FF_3P6_M40C,ff,mimcap_ff,3.6,-40,PVT3_FF_3P6_M40C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S045_LOW_W4,P6_PVT_FF_MC20_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_PVT3_MC20_LOW,FAST64_V2_FIRST_CONVERSION_SEPARATED,45,ON,100045,LOW,4,68,0.05,61,61,STEADY_STATE_RETAINED,True,-1.2903627930586619,-1.2902476290229945,29,00011101,True,3.6,0.0,0.0,-1.29252,-1.29024,3.08755e-05,1.0449999999999875e-07
FF_3P6_M40C,ff,mimcap_ff,3.6,-40,PVT3_FF_3P6_M40C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S045_LOW_W4,P6_PVT_FF_MC20_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_PVT3_MC20_LOW,FAST64_V2_FIRST_CONVERSION_SEPARATED,45,ON,100045,LOW,4,68,0.05,62,62,STEADY_STATE_RETAINED,True,-0.5122613544914125,-0.5122179407276864,88,01011000,True,3.6,0.0,0.0,-0.513993,-0.512208,3.13755e-05,1.0449999999999875e-07
FF_3P6_M40C,ff,mimcap_ff,3.6,-40,PVT3_FF_3P6_M40C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S045_LOW_W4,P6_PVT_FF_MC20_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_PVT3_MC20_LOW,FAST64_V2_FIRST_CONVERSION_SEPARATED,45,ON,100045,LOW,4,68,0.05,63,63,STEADY_STATE_RETAINED,True,0.4983960293074198,0.49845282208199093,164,10100100,True,3.6,0.0,0.0,0.497714,0.498463,3.18755e-05,1.0449999999999197e-07
FF_3P6_M40C,ff,mimcap_ff,3.6,-40,PVT3_FF_3P6_M40C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S045_LOW_W4,P6_PVT_FF_MC20_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_PVT3_MC20_LOW,FAST64_V2_FIRST_CONVERSION_SEPARATED,45,ON,100045,LOW,4,68,0.05,64,0,STEADY_STATE_RETAINED,True,1.2827920356296547,1.2827716153587305,224,11100000,True,3.6,0.0,0.0,1.28357,1.28278,3.23755e-05,1.0449999999999197e-07
FF_3P6_M40C,ff,mimcap_ff,3.6,-40,PVT3_FF_3P6_M40C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S045_LOW_W4,P6_PVT_FF_MC20_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_PVT3_MC20_LOW,FAST64_V2_FIRST_CONVERSION_SEPARATED,45,ON,100045,LOW,4,68,0.05,65,1,STEADY_STATE_RETAINED,True,1.4848272767569535,1.4848680124384057,239,11101111,True,3.6,0.0,0.0,1.48353,1.48488,3.28755e-05,1.0449999999999197e-07
FF_3P6_M40C,ff,mimcap_ff,3.6,-40,PVT3_FF_3P6_M40C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S045_LOW_W4,P6_PVT_FF_MC20_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_PVT3_MC20_LOW,FAST64_V2_FIRST_CONVERSION_SEPARATED,45,ON,100045,LOW,4,68,0.05,66,2,STEADY_STATE_RETAINED,True,1.0127819771128523,1.0127822079979079,203,11001011,True,3.6,0.0,0.0,1.01212,1.01279,3.33755e-05,1.0449999999999197e-07
FF_3P6_M40C,ff,mimcap_ff,3.6,-40,PVT3_FF_3P6_M40C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S045_LOW_W4,P6_PVT_FF_MC20_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_PVT3_MC20_LOW,FAST64_V2_FIRST_CONVERSION_SEPARATED,45,ON,100045,LOW,4,68,0.05,67,3,STEADY_STATE_RETAINED,True,0.08095483381426302,0.08092248264602657,133,10000101,True,3.6,0.0,0.0,0.0821082,0.0809325,3.38755e-05,1.0449999999999875e-07
FF_3P6_M40C,ff,mimcap_ff,3.6,-40,PVT3_FF_3P6_M40C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S188_LOW_W4,P6_PVT_FF_MC20_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_PVT3_MC20_LOW,FAST64_V2_FIRST_CONVERSION_SEPARATED,188,ON,100188,LOW,4,68,0.05,4,4,STEADY_STATE_RETAINED,True,-0.887624111535514,-0.8876642171197132,61,00111101,True,3.6,0.0,0.0,-0.885869,-0.887654,2.37549e-06,1.0450999999999987e-07
FF_3P6_M40C,ff,mimcap_ff,3.6,-40,PVT3_FF_3P6_M40C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S188_LOW_W4,P6_PVT_FF_MC20_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_PVT3_MC20_LOW,FAST64_V2_FIRST_CONVERSION_SEPARATED,188,ON,100188,LOW,4,68,0.05,5,5,STEADY_STATE_RETAINED,True,-1.4532402675617817,-1.4532368756945024,19,00010011,True,3.6,0.0,0.0,-1.45779,-1.45323,2.87549e-06,1.0450999999999987e-07
FF_3P6_M40C,ff,mimcap_ff,3.6,-40,PVT3_FF_3P6_M40C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S188_LOW_W4,P6_PVT_FF_MC20_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_PVT3_MC20_LOW,FAST64_V2_FIRST_CONVERSION_SEPARATED,188,ON,100188,LOW,4,68,0.05,6,6,STEADY_STATE_RETAINED,True,-1.359115724610322,-1.3591877816806297,26,00011010,True,3.6,0.0,0.0,-1.35947,-1.35918,3.37548e-06,1.0452000000000014e-07
FF_3P6_M40C,ff,mimcap_ff,3.6,-40,PVT3_FF_3P6_M40C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S188_LOW_W4,P6_PVT_FF_MC20_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_PVT3_MC20_LOW,FAST64_V2_FIRST_CONVERSION_SEPARATED,188,ON,100188,LOW,4,68,0.05,7,7,STEADY_STATE_RETAINED,True,-0.6479810573451181,-0.6480293763933952,79,01001111,True,3.6,0.0,0.0,-0.646188,-0.648019,3.87549e-06,1.0451000000000029e-07
FF_3P6_M40C,ff,mimcap_ff,3.6,-40,PVT3_FF_3P6_M40C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S188_LOW_W4,P6_PVT_FF_MC20_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_PVT3_MC20_LOW,FAST64_V2_FIRST_CONVERSION_SEPARATED,188,ON,100188,LOW,4,68,0.05,8,8,STEADY_STATE_RETAINED,True,0.35732346279269056,0.357325095483671,155,10011011,True,3.6,0.0,0.0,0.358591,0.357335,4.37549e-06,1.0451000000000029e-07
FF_3P6_M40C,ff,mimcap_ff,3.6,-40,PVT3_FF_3P6_M40C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S188_LOW_W4,P6_PVT_FF_MC20_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_PVT3_MC20_LOW,FAST64_V2_FIRST_CONVERSION_SEPARATED,188,ON,100188,LOW,4,68,0.05,9,9,STEADY_STATE_RETAINED,True,1.200410601286161,1.2004783634921217,219,11011011,True,3.6,0.0,0.0,1.19993,1.20049,4.87549e-06,1.0451000000000029e-07
FF_3P6_M40C,ff,mimcap_ff,3.6,-40,PVT3_FF_3P6_M40C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S188_LOW_W4,P6_PVT_FF_MC20_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_PVT3_MC20_LOW,FAST64_V2_FIRST_CONVERSION_SEPARATED,188,ON,100188,LOW,4,68,0.05,10,10,STEADY_STATE_RETAINED,True,1.4985364234506107,1.498471626550665,241,11110001,True,3.6,0.0,0.0,1.49684,1.49848,5.37549e-06,1.0451000000000029e-07
FF_3P6_M40C,ff,mimcap_ff,3.6,-40,PVT3_FF_3P6_M40C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S188_LOW_W4,P6_PVT_FF_MC20_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_PVT3_MC20_LOW,FAST64_V2_FIRST_CONVERSION_SEPARATED,188,ON,100188,LOW,4,68,0.05,11,11,STEADY_STATE_RETAINED,True,1.1163580388581014,1.1163303875420096,212,11010100,True,3.6,0.0,0.0,1.11431,1.11634,5.87548e-06,1.0452000000000014e-07
