category,mismatch_seed,noise_seed,repeat_index,frame_index,ideal_vid_v,commanded_vid_v,code,valid,invalid_v,timeout_v,complete_time_s,measurement_stem,measurement_maxstep_ps,measurement_solver_profile
MC200_MAIN,182,100182,,42,-1.4985364234506107,-1.498571400066311,18,True,0.0,0.0,2.13755e-05,fast64_s182_n100182_main,100.0,DEFAULT
MC200_MAIN,182,100182,,43,-1.116358038858104,-1.1163605768157583,47,True,0.0,0.0,2.18755e-05,fast64_s182_n100182_main,100.0,DEFAULT
MC200_MAIN,182,100182,,44,-0.22737644401505985,-0.22732962448015026,114,True,0.0,0.0,2.23755e-05,fast64_s182_n100182_main,100.0,DEFAULT
MC200_MAIN,182,100182,,45,0.7648293027139195,0.7648930535112722,188,True,0.0,0.0,2.28755e-05,fast64_s182_n100182_main,100.0,DEFAULT
MC200_MAIN,182,100182,,46,1.4098185360870479,1.4098081286929165,237,True,0.0,0.0,2.33755e-05,fast64_s182_n100182_main,100.0,DEFAULT
MC200_MAIN,182,100182,,47,1.414779628765761,1.4148008598645851,237,True,0.0,0.0,2.38755e-05,fast64_s182_n100182_main,100.0,DEFAULT
MC200_MAIN,182,100182,,48,0.7774603483941213,0.7774240373767367,192,True,0.0,0.0,2.43755e-05,fast64_s182_n100182_main,100.0,DEFAULT
MC200_MAIN,182,100182,,49,-0.2128096759983695,-0.21289607507898564,115,True,0.0,0.0,2.48755e-05,fast64_s182_n100182_main,100.0,DEFAULT
MC200_MAIN,182,100182,,50,-1.1064685566410837,-1.1064613218185173,48,True,0.0,0.0,2.53755e-05,fast64_s182_n100182_main,100.0,DEFAULT
MC200_MAIN,182,100182,,51,-1.4978138452031033,-1.4978151546595337,18,True,0.0,0.0,2.58755e-05,fast64_s182_n100182_main,100.0,DEFAULT
MC200_MAIN,182,100182,,52,-1.2091829624257844,-1.20924369817571,40,True,0.0,0.0,2.63755e-05,fast64_s182_n100182_main,100.0,DEFAULT
MC200_MAIN,182,100182,,53,-0.37160829476340085,-0.3715765804691485,103,True,0.0,0.0,2.68755e-05,fast64_s182_n100182_main,100.0,DEFAULT
MC200_MAIN,182,100182,,54,0.6346687696089551,0.6346262425365456,178,True,0.0,0.0,2.73755e-05,fast64_s182_n100182_main,100.0,DEFAULT
MC200_MAIN,182,100182,,55,1.352819481424588,1.3528107656999038,233,True,0.0,0.0,2.78755e-05,fast64_s182_n100182_main,100.0,DEFAULT
MC200_MAIN,182,100182,,56,1.4568184316989696,1.4568125887051278,241,True,0.0,0.0,2.83755e-05,fast64_s182_n100182_main,100.0,DEFAULT
MC200_MAIN,182,100182,,57,0.8994522712850339,0.8994451480442267,199,True,0.0,0.0,2.88755e-05,fast64_s182_n100182_main,100.0,DEFAULT
MC200_MAIN,182,100182,,58,-0.06624641569059603,-0.06622343850842442,126,True,0.0,0.0,2.93755e-05,fast64_s182_n100182_main,100.0,DEFAULT
MC200_MAIN,182,100182,,59,-1.0018706149383219,-1.0018992864184026,55,True,0.0,0.0,2.98755e-05,fast64_s182_n100182_main,100.0,DEFAULT
MC200_MAIN,182,100182,,60,-1.4826665008379531,-1.4826904550105153,19,True,0.0,0.0,3.03755e-05,fast64_s182_n100182_main,100.0,DEFAULT
MC200_MAIN,182,100182,,61,-1.2903627930586619,-1.2903897927884265,34,True,0.0,0.0,3.08755e-05,fast64_s182_n100182_main,100.0,DEFAULT
MC200_MAIN,182,100182,,62,-0.5122613544914125,-0.5122753783912899,92,True,0.0,0.0,3.13755e-05,fast64_s182_n100182_main,100.0,DEFAULT
MC200_MAIN,182,100182,,63,0.4983960293074198,0.4984030955930914,168,True,0.0,0.0,3.18755e-05,fast64_s182_n100182_main,100.0,DEFAULT
MC200_MAIN,183,100183,,0,1.2827920356296627,1.282931336959145,223,True,0.0,0.0,3.7548e-07,fast64_s183_n100183_main,100.0,DEFAULT
MC200_MAIN,183,100183,,1,1.4848272767569515,1.4847460038326408,239,True,0.0,0.0,8.7548e-07,fast64_s183_n100183_main,100.0,DEFAULT
MC200_MAIN,183,100183,,2,1.0127819771128357,1.012866698735085,203,True,0.0,0.0,1.37548e-06,fast64_s183_n100183_main,100.0,DEFAULT
MC200_MAIN,183,100183,,3,0.08095483381425314,0.08093425505949747,133,True,0.0,0.0,1.87548e-06,fast64_s183_n100183_main,100.0,DEFAULT
MC200_MAIN,183,100183,,4,-0.887624111535514,-0.8876622305087233,60,True,0.0,0.0,2.37548e-06,fast64_s183_n100183_main,100.0,DEFAULT
MC200_MAIN,183,100183,,5,-1.4532402675617817,-1.4531245570403402,18,True,0.0,0.0,2.87548e-06,fast64_s183_n100183_main,100.0,DEFAULT
MC200_MAIN,183,100183,,6,-1.359115724610322,-1.3591021890223063,25,True,0.0,0.0,3.37548e-06,fast64_s183_n100183_main,100.0,DEFAULT
MC200_MAIN,183,100183,,7,-0.6479810573451181,-0.6479968857281773,78,True,0.0,0.0,3.87548e-06,fast64_s183_n100183_main,100.0,DEFAULT
MC200_MAIN,183,100183,,8,0.35732346279269056,0.3572075966413192,154,True,0.0,0.0,4.37548e-06,fast64_s183_n100183_main,100.0,DEFAULT
MC200_MAIN,183,100183,,9,1.200410601286161,1.200383110999014,218,True,0.0,0.0,4.87548e-06,fast64_s183_n100183_main,100.0,DEFAULT
MC200_MAIN,183,100183,,10,1.4985364234506107,1.4986807582033321,240,True,0.0,0.0,5.37548e-06,fast64_s183_n100183_main,100.0,DEFAULT
MC200_MAIN,183,100183,,11,1.1163580388581014,1.1163345031358456,211,True,0.0,0.0,5.87548e-06,fast64_s183_n100183_main,100.0,DEFAULT
MC200_MAIN,183,100183,,12,0.22737644401506385,0.22724583628659736,144,True,0.0,0.0,6.37548e-06,fast64_s183_n100183_main,100.0,DEFAULT
MC200_MAIN,183,100183,,13,-0.7648293027139206,-0.7648799403768665,69,True,0.0,0.0,6.87548e-06,fast64_s183_n100183_main,100.0,DEFAULT
MC200_MAIN,183,100183,,14,-1.40981853608705,-1.4097862851776202,21,True,0.0,0.0,7.37548e-06,fast64_s183_n100183_main,100.0,DEFAULT
MC200_MAIN,183,100183,,15,-1.4147796287657606,-1.4148019092992348,21,True,0.0,0.0,7.87548e-06,fast64_s183_n100183_main,100.0,DEFAULT
MC200_MAIN,183,100183,,16,-0.7774603483941246,-0.7774716489089465,68,True,0.0,0.0,8.37548e-06,fast64_s183_n100183_main,100.0,DEFAULT
MC200_MAIN,183,100183,,17,0.21280967599837608,0.21289050655869252,143,True,0.0,0.0,8.87548e-06,fast64_s183_n100183_main,100.0,DEFAULT
MC200_MAIN,183,100183,,18,1.106468556641088,1.1063596340607993,210,True,0.0,0.0,9.37548e-06,fast64_s183_n100183_main,100.0,DEFAULT
MC200_MAIN,183,100183,,19,1.4978138452031033,1.497732146727756,239,True,0.0,0.0,9.87548e-06,fast64_s183_n100183_main,100.0,DEFAULT
MC200_MAIN,183,100183,,20,1.2091829624257837,1.209178154916476,218,True,0.0,0.0,1.03755e-05,fast64_s183_n100183_main,100.0,DEFAULT
MC200_MAIN,183,100183,,21,0.3716082947633996,0.3715833369919981,155,True,0.0,0.0,1.08755e-05,fast64_s183_n100183_main,100.0,DEFAULT
MC200_MAIN,183,100183,,22,-0.6346687696089611,-0.6346784614794921,79,True,0.0,0.0,1.13755e-05,fast64_s183_n100183_main,100.0,DEFAULT
MC200_MAIN,183,100183,,23,-1.3528194814245906,-1.3529105985340193,25,True,0.0,0.0,1.18755e-05,fast64_s183_n100183_main,100.0,DEFAULT
MC200_MAIN,183,100183,,24,-1.4568184316989683,-1.4568121443566446,17,True,0.0,0.0,1.23755e-05,fast64_s183_n100183_main,100.0,DEFAULT
MC200_MAIN,183,100183,,25,-0.8994522712850329,-0.8994592995587438,59,True,0.0,0.0,1.28755e-05,fast64_s183_n100183_main,100.0,DEFAULT
MC200_MAIN,183,100183,,26,0.0662464156905973,0.06625280349180414,132,True,0.0,0.0,1.33755e-05,fast64_s183_n100183_main,100.0,DEFAULT
MC200_MAIN,183,100183,,27,1.0018706149383227,1.001815983963499,203,True,0.0,0.0,1.38755e-05,fast64_s183_n100183_main,100.0,DEFAULT
MC200_MAIN,183,100183,,28,1.482666500837955,1.482535203825236,239,True,0.0,0.0,1.43755e-05,fast64_s183_n100183_main,100.0,DEFAULT
MC200_MAIN,183,100183,,29,1.2903627930586585,1.2903052302736961,223,True,0.0,0.0,1.48755e-05,fast64_s183_n100183_main,100.0,DEFAULT
MC200_MAIN,183,100183,,30,0.5122613544914112,0.512286852923876,166,True,0.0,0.0,1.53755e-05,fast64_s183_n100183_main,100.0,DEFAULT
MC200_MAIN,183,100183,,31,-0.4983960293074411,-0.49854494560149315,89,True,0.0,0.0,1.58755e-05,fast64_s183_n100183_main,100.0,DEFAULT
MC200_MAIN,183,100183,,32,-1.2827920356296636,-1.2827230911643985,30,True,0.0,0.0,1.63755e-05,fast64_s183_n100183_main,100.0,DEFAULT
MC200_MAIN,183,100183,,33,-1.4848272767569517,-1.4848264947021297,15,True,0.0,0.0,1.68755e-05,fast64_s183_n100183_main,100.0,DEFAULT
MC200_MAIN,183,100183,,34,-1.0127819771128357,-1.0127143428082919,51,True,0.0,0.0,1.73755e-05,fast64_s183_n100183_main,100.0,DEFAULT
MC200_MAIN,183,100183,,35,-0.08095483381425642,-0.08093544459082024,121,True,0.0,0.0,1.78755e-05,fast64_s183_n100183_main,100.0,DEFAULT
MC200_MAIN,183,100183,,36,0.8876241115355172,0.8875855857313161,191,True,0.0,0.0,1.83755e-05,fast64_s183_n100183_main,100.0,DEFAULT
MC200_MAIN,183,100183,,37,1.453240267561782,1.4531667586627905,237,True,0.0,0.0,1.88755e-05,fast64_s183_n100183_main,100.0,DEFAULT
MC200_MAIN,183,100183,,38,1.3591157246103238,1.359093470809798,229,True,0.0,0.0,1.93755e-05,fast64_s183_n100183_main,100.0,DEFAULT
MC200_MAIN,183,100183,,39,0.6479810573451193,0.6479664828549275,175,True,0.0,0.0,1.98755e-05,fast64_s183_n100183_main,100.0,DEFAULT
MC200_MAIN,183,100183,,40,-0.3573234627926919,-0.35732046126549405,100,True,0.0,0.0,2.03755e-05,fast64_s183_n100183_main,100.0,DEFAULT
MC200_MAIN,183,100183,,41,-1.2004106012861624,-1.200368891421151,37,True,0.0,0.0,2.08755e-05,fast64_s183_n100183_main,100.0,DEFAULT
MC200_MAIN,183,100183,,42,-1.4985364234506107,-1.4986121613000347,14,True,0.0,0.0,2.13755e-05,fast64_s183_n100183_main,100.0,DEFAULT
MC200_MAIN,183,100183,,43,-1.116358038858104,-1.116236148485817,43,True,0.0,0.0,2.18755e-05,fast64_s183_n100183_main,100.0,DEFAULT
MC200_MAIN,183,100183,,44,-0.22737644401505985,-0.22738936536966808,110,True,0.0,0.0,2.23755e-05,fast64_s183_n100183_main,100.0,DEFAULT
MC200_MAIN,183,100183,,45,0.7648293027139195,0.7647927859189245,185,True,0.0,0.0,2.28755e-05,fast64_s183_n100183_main,100.0,DEFAULT
MC200_MAIN,183,100183,,46,1.4098185360870479,1.40994667003302,233,True,0.0,0.0,2.33755e-05,fast64_s183_n100183_main,100.0,DEFAULT
MC200_MAIN,183,100183,,47,1.414779628765761,1.4147297758457598,234,True,0.0,0.0,2.38755e-05,fast64_s183_n100183_main,100.0,DEFAULT
MC200_MAIN,183,100183,,48,0.7774603483941213,0.7775132263492008,186,True,0.0,0.0,2.43755e-05,fast64_s183_n100183_main,100.0,DEFAULT
MC200_MAIN,183,100183,,49,-0.2128096759983695,-0.21296089987629002,111,True,0.0,0.0,2.48755e-05,fast64_s183_n100183_main,100.0,DEFAULT
MC200_MAIN,183,100183,,50,-1.1064685566410837,-1.106481638803642,44,True,0.0,0.0,2.53755e-05,fast64_s183_n100183_main,100.0,DEFAULT
MC200_MAIN,183,100183,,51,-1.4978138452031033,-1.4977805610435013,14,True,0.0,0.0,2.58755e-05,fast64_s183_n100183_main,100.0,DEFAULT
MC200_MAIN,183,100183,,52,-1.2091829624257844,-1.2091656229212846,36,True,0.0,0.0,2.63755e-05,fast64_s183_n100183_main,100.0,DEFAULT
MC200_MAIN,183,100183,,53,-0.37160829476340085,-0.37152393849383464,99,True,0.0,0.0,2.68755e-05,fast64_s183_n100183_main,100.0,DEFAULT
MC200_MAIN,183,100183,,54,0.6346687696089551,0.6345724713685043,175,True,0.0,0.0,2.73755e-05,fast64_s183_n100183_main,100.0,DEFAULT
MC200_MAIN,183,100183,,55,1.352819481424588,1.3528367267779968,229,True,0.0,0.0,2.78755e-05,fast64_s183_n100183_main,100.0,DEFAULT
MC200_MAIN,183,100183,,56,1.4568184316989696,1.4567759534305957,237,True,0.0,0.0,2.83755e-05,fast64_s183_n100183_main,100.0,DEFAULT
MC200_MAIN,183,100183,,57,0.8994522712850339,0.8995122005196761,195,True,0.0,0.0,2.88755e-05,fast64_s183_n100183_main,100.0,DEFAULT
MC200_MAIN,183,100183,,58,-0.06624641569059603,-0.06616167679867263,122,True,0.0,0.0,2.93755e-05,fast64_s183_n100183_main,100.0,DEFAULT
MC200_MAIN,183,100183,,59,-1.0018706149383219,-1.0018576892761932,51,True,0.0,0.0,2.98755e-05,fast64_s183_n100183_main,100.0,DEFAULT
MC200_MAIN,183,100183,,60,-1.4826665008379531,-1.4826087072833913,15,True,0.0,0.0,3.03755e-05,fast64_s183_n100183_main,100.0,DEFAULT
MC200_MAIN,183,100183,,61,-1.2903627930586619,-1.2903383474519614,30,True,0.0,0.0,3.08755e-05,fast64_s183_n100183_main,100.0,DEFAULT
MC200_MAIN,183,100183,,62,-0.5122613544914125,-0.5122349967181066,88,True,0.0,0.0,3.13755e-05,fast64_s183_n100183_main,100.0,DEFAULT
MC200_MAIN,183,100183,,63,0.4983960293074198,0.4985284181555024,165,True,0.0,0.0,3.18755e-05,fast64_s183_n100183_main,100.0,DEFAULT
MC200_MAIN,184,100184,,0,1.2827920356296627,1.2827416519463561,224,True,0.0,0.0,3.755e-07,fast64_s184_n100184_main_robust_retry,50.0,ROBUST_GEAR
MC200_MAIN,184,100184,,1,1.4848272767569515,1.4847241801374582,239,True,0.0,0.0,8.75502e-07,fast64_s184_n100184_main_robust_retry,50.0,ROBUST_GEAR
MC200_MAIN,184,100184,,2,1.0127819771128357,1.0127530371800042,204,True,0.0,0.0,1.3755e-06,fast64_s184_n100184_main_robust_retry,50.0,ROBUST_GEAR
MC200_MAIN,184,100184,,3,0.08095483381425314,0.08088832878819084,134,True,0.0,0.0,1.8755e-06,fast64_s184_n100184_main_robust_retry,50.0,ROBUST_GEAR
MC200_MAIN,184,100184,,4,-0.887624111535514,-0.8876541987720167,61,True,0.0,0.0,2.3755e-06,fast64_s184_n100184_main_robust_retry,50.0,ROBUST_GEAR
MC200_MAIN,184,100184,,5,-1.4532402675617817,-1.4532644825436982,18,True,0.0,0.0,2.87551e-06,fast64_s184_n100184_main_robust_retry,50.0,ROBUST_GEAR
MC200_MAIN,184,100184,,6,-1.359115724610322,-1.3591586710955155,25,True,0.0,0.0,3.37551e-06,fast64_s184_n100184_main_robust_retry,50.0,ROBUST_GEAR
MC200_MAIN,184,100184,,7,-0.6479810573451181,-0.6479768383792984,79,True,0.0,0.0,3.87548e-06,fast64_s184_n100184_main_robust_retry,50.0,ROBUST_GEAR
MC200_MAIN,184,100184,,8,0.35732346279269056,0.35743409294976797,154,True,0.0,0.0,4.37548e-06,fast64_s184_n100184_main_robust_retry,50.0,ROBUST_GEAR
MC200_MAIN,184,100184,,9,1.200410601286161,1.2003049783582047,218,True,0.0,0.0,4.87551e-06,fast64_s184_n100184_main_robust_retry,50.0,ROBUST_GEAR
MC200_MAIN,184,100184,,10,1.4985364234506107,1.4985583757284104,241,True,0.0,0.0,5.3755e-06,fast64_s184_n100184_main_robust_retry,50.0,ROBUST_GEAR
MC200_MAIN,184,100184,,11,1.1163580388581014,1.1163253157915907,212,True,0.0,0.0,5.8755e-06,fast64_s184_n100184_main_robust_retry,50.0,ROBUST_GEAR
MC200_MAIN,184,100184,,12,0.22737644401506385,0.22748162576282008,145,True,0.0,0.0,6.3755e-06,fast64_s184_n100184_main_robust_retry,50.0,ROBUST_GEAR
MC200_MAIN,184,100184,,13,-0.7648293027139206,-0.7647543633877707,70,True,0.0,0.0,6.8755e-06,fast64_s184_n100184_main_robust_retry,50.0,ROBUST_GEAR
MC200_MAIN,184,100184,,14,-1.40981853608705,-1.4097769919276373,21,True,0.0,0.0,7.3755e-06,fast64_s184_n100184_main_robust_retry,50.0,ROBUST_GEAR
MC200_MAIN,184,100184,,15,-1.4147796287657606,-1.4148241035434663,21,True,0.0,0.0,7.8755e-06,fast64_s184_n100184_main_robust_retry,50.0,ROBUST_GEAR
MC200_MAIN,184,100184,,16,-0.7774603483941246,-0.7775097604546531,69,True,0.0,0.0,8.3755e-06,fast64_s184_n100184_main_robust_retry,50.0,ROBUST_GEAR
MC200_MAIN,184,100184,,17,0.21280967599837608,0.21274025497378635,144,True,0.0,0.0,8.87551e-06,fast64_s184_n100184_main_robust_retry,50.0,ROBUST_GEAR
MC200_MAIN,184,100184,,18,1.106468556641088,1.1064970748114151,211,True,0.0,0.0,9.3755e-06,fast64_s184_n100184_main_robust_retry,50.0,ROBUST_GEAR
MC200_MAIN,184,100184,,19,1.4978138452031033,1.4977609409634962,240,True,0.0,0.0,9.8755e-06,fast64_s184_n100184_main_robust_retry,50.0,ROBUST_GEAR
MC200_MAIN,184,100184,,20,1.2091829624257837,1.2092212282048294,219,True,0.0,0.0,1.03755e-05,fast64_s184_n100184_main_robust_retry,50.0,ROBUST_GEAR
MC200_MAIN,184,100184,,21,0.3716082947633996,0.3717342443400581,156,True,0.0,0.0,1.08755e-05,fast64_s184_n100184_main_robust_retry,50.0,ROBUST_GEAR
MC200_MAIN,184,100184,,22,-0.6346687696089611,-0.6347582272947953,80,True,0.0,0.0,1.13755e-05,fast64_s184_n100184_main_robust_retry,50.0,ROBUST_GEAR
MC200_MAIN,184,100184,,23,-1.3528194814245906,-1.3527585611983814,26,True,0.0,0.0,1.18755e-05,fast64_s184_n100184_main_robust_retry,50.0,ROBUST_GEAR
MC200_MAIN,184,100184,,24,-1.4568184316989683,-1.4568136034249886,18,True,0.0,0.0,1.23755e-05,fast64_s184_n100184_main_robust_retry,50.0,ROBUST_GEAR
MC200_MAIN,184,100184,,25,-0.8994522712850329,-0.8995785144128156,60,True,0.0,0.0,1.28755e-05,fast64_s184_n100184_main_robust_retry,50.0,ROBUST_GEAR
MC200_MAIN,184,100184,,26,0.0662464156905973,0.06620492212850475,133,True,0.0,0.0,1.33755e-05,fast64_s184_n100184_main_robust_retry,50.0,ROBUST_GEAR
MC200_MAIN,184,100184,,27,1.0018706149383227,1.0018885529702246,203,True,0.0,0.0,1.38755e-05,fast64_s184_n100184_main_robust_retry,50.0,ROBUST_GEAR
MC200_MAIN,184,100184,,28,1.482666500837955,1.4826157969477713,239,True,0.0,0.0,1.43755e-05,fast64_s184_n100184_main_robust_retry,50.0,ROBUST_GEAR
MC200_MAIN,184,100184,,29,1.2903627930586585,1.2903840463337097,225,True,0.0,0.0,1.48755e-05,fast64_s184_n100184_main_robust_retry,50.0,ROBUST_GEAR
MC200_MAIN,184,100184,,30,0.5122613544914112,0.5123392358413178,166,True,0.0,0.0,1.53755e-05,fast64_s184_n100184_main_robust_retry,50.0,ROBUST_GEAR
MC200_MAIN,184,100184,,31,-0.4983960293074411,-0.498419490328448,90,True,0.0,0.0,1.58755e-05,fast64_s184_n100184_main_robust_retry,50.0,ROBUST_GEAR
MC200_MAIN,184,100184,,32,-1.2827920356296636,-1.2827318819727442,31,True,0.0,0.0,1.63755e-05,fast64_s184_n100184_main_robust_retry,50.0,ROBUST_GEAR
MC200_MAIN,184,100184,,33,-1.4848272767569517,-1.4848300818852795,16,True,0.0,0.0,1.68755e-05,fast64_s184_n100184_main_robust_retry,50.0,ROBUST_GEAR
MC200_MAIN,184,100184,,34,-1.0127819771128357,-1.012869704055546,51,True,0.0,0.0,1.73755e-05,fast64_s184_n100184_main_robust_retry,50.0,ROBUST_GEAR
MC200_MAIN,184,100184,,35,-0.08095483381425642,-0.08098610705258044,121,True,0.0,0.0,1.78755e-05,fast64_s184_n100184_main_robust_retry,50.0,ROBUST_GEAR
MC200_MAIN,184,100184,,36,0.8876241115355172,0.8875010153636883,194,True,0.0,0.0,1.83755e-05,fast64_s184_n100184_main_robust_retry,50.0,ROBUST_GEAR
MC200_MAIN,184,100184,,37,1.453240267561782,1.453208283513748,237,True,0.0,0.0,1.88755e-05,fast64_s184_n100184_main_robust_retry,50.0,ROBUST_GEAR
MC200_MAIN,184,100184,,38,1.3591157246103238,1.3591226964979883,230,True,0.0,0.0,1.93755e-05,fast64_s184_n100184_main_robust_retry,50.0,ROBUST_GEAR
MC200_MAIN,184,100184,,39,0.6479810573451193,0.6478942751257147,176,True,0.0,0.0,1.98755e-05,fast64_s184_n100184_main_robust_retry,50.0,ROBUST_GEAR
MC200_MAIN,184,100184,,40,-0.3573234627926919,-0.35741857402545946,101,True,0.0,0.0,2.03755e-05,fast64_s184_n100184_main_robust_retry,50.0,ROBUST_GEAR
MC200_MAIN,184,100184,,41,-1.2004106012861624,-1.2003307053411563,37,True,0.0,0.0,2.08755e-05,fast64_s184_n100184_main_robust_retry,50.0,ROBUST_GEAR
MC200_MAIN,184,100184,,42,-1.4985364234506107,-1.498617681805822,14,True,0.0,0.0,2.13755e-05,fast64_s184_n100184_main_robust_retry,50.0,ROBUST_GEAR
MC200_MAIN,184,100184,,43,-1.116358038858104,-1.1163590468885638,43,True,0.0,0.0,2.18755e-05,fast64_s184_n100184_main_robust_retry,50.0,ROBUST_GEAR
MC200_MAIN,184,100184,,44,-0.22737644401505985,-0.22733490964938713,110,True,0.0,0.0,2.23755e-05,fast64_s184_n100184_main_robust_retry,50.0,ROBUST_GEAR
MC200_MAIN,184,100184,,45,0.7648293027139195,0.7649544602192616,185,True,0.0,0.0,2.28755e-05,fast64_s184_n100184_main_robust_retry,50.0,ROBUST_GEAR
MC200_MAIN,184,100184,,46,1.4098185360870479,1.4098337442901938,234,True,0.0,0.0,2.33755e-05,fast64_s184_n100184_main_robust_retry,50.0,ROBUST_GEAR
MC200_MAIN,184,100184,,47,1.414779628765761,1.4147009927815453,234,True,0.0,0.0,2.38755e-05,fast64_s184_n100184_main_robust_retry,50.0,ROBUST_GEAR
MC200_MAIN,184,100184,,48,0.7774603483941213,0.7774619672121388,186,True,0.0,0.0,2.43755e-05,fast64_s184_n100184_main_robust_retry,50.0,ROBUST_GEAR
MC200_MAIN,184,100184,,49,-0.2128096759983695,-0.21287713732067517,112,True,0.0,0.0,2.48755e-05,fast64_s184_n100184_main_robust_retry,50.0,ROBUST_GEAR
MC200_MAIN,184,100184,,50,-1.1064685566410837,-1.1064378708096134,44,True,0.0,0.0,2.53755e-05,fast64_s184_n100184_main_robust_retry,50.0,ROBUST_GEAR
MC200_MAIN,184,100184,,51,-1.4978138452031033,-1.49792707274252,15,True,0.0,0.0,2.58755e-05,fast64_s184_n100184_main_robust_retry,50.0,ROBUST_GEAR
MC200_MAIN,184,100184,,52,-1.2091829624257844,-1.209234112297141,36,True,0.0,0.0,2.63755e-05,fast64_s184_n100184_main_robust_retry,50.0,ROBUST_GEAR
MC200_MAIN,184,100184,,53,-0.37160829476340085,-0.37158518583138495,100,True,0.0,0.0,2.68755e-05,fast64_s184_n100184_main_robust_retry,50.0,ROBUST_GEAR
MC200_MAIN,184,100184,,54,0.6346687696089551,0.6347440550924218,175,True,0.0,0.0,2.73755e-05,fast64_s184_n100184_main_robust_retry,50.0,ROBUST_GEAR
MC200_MAIN,184,100184,,55,1.352819481424588,1.352972580382999,230,True,0.0,0.0,2.78755e-05,fast64_s184_n100184_main_robust_retry,50.0,ROBUST_GEAR
MC200_MAIN,184,100184,,56,1.4568184316989696,1.4567449928055285,237,True,0.0,0.0,2.83755e-05,fast64_s184_n100184_main_robust_retry,50.0,ROBUST_GEAR
MC200_MAIN,184,100184,,57,0.8994522712850339,0.8994899022858358,195,True,0.0,0.0,2.88755e-05,fast64_s184_n100184_main_robust_retry,50.0,ROBUST_GEAR
MC200_MAIN,184,100184,,58,-0.06624641569059603,-0.06621733395595167,123,True,0.0,0.0,2.93755e-05,fast64_s184_n100184_main_robust_retry,50.0,ROBUST_GEAR
MC200_MAIN,184,100184,,59,-1.0018706149383219,-1.0019387143306064,52,True,0.0,0.0,2.98755e-05,fast64_s184_n100184_main_robust_retry,50.0,ROBUST_GEAR
MC200_MAIN,184,100184,,60,-1.4826665008379531,-1.482594017592731,16,True,0.0,0.0,3.03755e-05,fast64_s184_n100184_main_robust_retry,50.0,ROBUST_GEAR
MC200_MAIN,184,100184,,61,-1.2903627930586619,-1.2903933456062238,30,True,0.0,0.0,3.08755e-05,fast64_s184_n100184_main_robust_retry,50.0,ROBUST_GEAR
MC200_MAIN,184,100184,,62,-0.5122613544914125,-0.5123134467143531,89,True,0.0,0.0,3.13755e-05,fast64_s184_n100184_main_robust_retry,50.0,ROBUST_GEAR
MC200_MAIN,184,100184,,63,0.4983960293074198,0.498456002170094,165,True,0.0,0.0,3.18755e-05,fast64_s184_n100184_main_robust_retry,50.0,ROBUST_GEAR
MC200_MAIN,185,100185,,0,1.2827920356296627,1.2827926814433201,223,True,0.0,0.0,3.75502e-07,fast64_s185_n100185_main_robust_retry,50.0,ROBUST_GEAR
MC200_MAIN,185,100185,,1,1.4848272767569515,1.4848402201763584,238,True,0.0,0.0,8.75507e-07,fast64_s185_n100185_main_robust_retry,50.0,ROBUST_GEAR
MC200_MAIN,185,100185,,2,1.0127819771128357,1.0128213405039093,203,True,0.0,0.0,1.3755e-06,fast64_s185_n100185_main_robust_retry,50.0,ROBUST_GEAR
MC200_MAIN,185,100185,,3,0.08095483381425314,0.08100159398252064,132,True,0.0,0.0,1.8755e-06,fast64_s185_n100185_main_robust_retry,50.0,ROBUST_GEAR
MC200_MAIN,185,100185,,4,-0.887624111535514,-0.8875459730177718,59,True,0.0,0.0,2.3755e-06,fast64_s185_n100185_main_robust_retry,50.0,ROBUST_GEAR
MC200_MAIN,185,100185,,5,-1.4532402675617817,-1.4532749130225362,16,True,0.0,0.0,2.8755e-06,fast64_s185_n100185_main_robust_retry,50.0,ROBUST_GEAR
MC200_MAIN,185,100185,,6,-1.359115724610322,-1.3591309303435786,24,True,0.0,0.0,3.37551e-06,fast64_s185_n100185_main_robust_retry,50.0,ROBUST_GEAR
MC200_MAIN,185,100185,,7,-0.6479810573451181,-0.6480556852804018,77,True,0.0,0.0,3.8755e-06,fast64_s185_n100185_main_robust_retry,50.0,ROBUST_GEAR
MC200_MAIN,185,100185,,8,0.35732346279269056,0.3573217203634883,153,True,0.0,0.0,4.37551e-06,fast64_s185_n100185_main_robust_retry,50.0,ROBUST_GEAR
MC200_MAIN,185,100185,,9,1.200410601286161,1.2003064646957164,217,True,0.0,0.0,4.87551e-06,fast64_s185_n100185_main_robust_retry,50.0,ROBUST_GEAR
MC200_MAIN,185,100185,,10,1.4985364234506107,1.4986029002000487,239,True,0.0,0.0,5.3755e-06,fast64_s185_n100185_main_robust_retry,50.0,ROBUST_GEAR
MC200_MAIN,185,100185,,11,1.1163580388581014,1.1163514667407175,211,True,0.0,0.0,5.8755e-06,fast64_s185_n100185_main_robust_retry,50.0,ROBUST_GEAR
MC200_MAIN,185,100185,,12,0.22737644401506385,0.22738957864508733,143,True,0.0,0.0,6.37551e-06,fast64_s185_n100185_main_robust_retry,50.0,ROBUST_GEAR
MC200_MAIN,185,100185,,13,-0.7648293027139206,-0.7648202135580171,69,True,0.0,0.0,6.8755e-06,fast64_s185_n100185_main_robust_retry,50.0,ROBUST_GEAR
