target_transition,lower_v,transition_v,upper_v,inl_ep_lsb
26,-1.373231902835876,-1.373154083011657,-1.3730762631874385,-0.017604115327734263
27,-1.3595033420352487,-1.3594255222110299,-1.359347702386811,0.017604115327751007
28,-1.3468642587736839,-1.346786438949465,-1.3467086191252462,-0.029340192212912765
29,-1.3331356979730562,-1.3330578781488374,-1.3329800583246187,0.005868038442589251
30,-1.3198740561177411,-1.3197962362935223,-1.3197184164693037,0.005868038442589251
31,-1.3061454953171137,-1.306067675492895,-1.3059898556686762,0.04107626909807452
32,-1.2992650790477365,-1.2991872592235176,-1.2991094393992988,-0.44010288319369145
33,-1.2797778512549214,-1.2797000314307025,-1.2796222116064837,0.029340192212912765
34,-1.2665162093996063,-1.2664383895753875,-1.2663605697511688,0.02934019221292951
35,-1.252787648598979,-1.2527098287747602,-1.2526320089505414,0.06454842286841478
36,-1.240148565337414,-1.2400707455131954,-1.2399929256889766,0.017604115327734263
37,-1.2264200045367863,-1.2263421847125677,-1.226264364888349,0.05281234598323628
38,-1.2131583626814715,-1.2130805428572526,-1.213002723033034,0.052812345983253024
39,-1.1995854415292815,-1.1995076217050626,-1.199429801880844,0.07628449975359328
40,-1.1877245565099042,-1.1876467366856853,-1.1875689168614665,-0.029340192212912765
41,-1.1736847164124016,-1.1736068965881827,-1.1735290767639641,0.02934019221292951
42,-1.160423074557087,-1.160345254732868,-1.1602674349086493,0.029340192212912765
43,-1.1466945137564593,-1.1466166939322404,-1.1465388741080216,0.06454842286841478
44,-1.1340554304948942,-1.1339776106706756,-1.1338997908464568,0.017604115327734263
45,-1.1204825093427042,-1.1204046895184856,-1.1203268696942668,0.04107626909807452
46,-1.1072208674873893,-1.1071430476631705,-1.107065227838952,0.04107626909809126
47,-1.0934923066867617,-1.0934144868625428,-1.0933366670383242,0.07628449975359328
48,-1.0831878181517594,-1.0831099983275405,-1.083032178503322,-0.14670096106454708
49,-1.0677472212183197,-1.067669401394101,-1.0675915815698822,0.017604115327734263
50,-1.0544855793630046,-1.054407759538786,-1.0543299397145671,0.017604115327734263
51,-1.040757018562377,-1.0406791987381583,-1.0406013789139394,0.05281234598323628
52,-1.028117935300812,-1.0280401154765935,-1.0279622956523746,0.005868038442572507
53,-1.0143893745001846,-1.0143115546759658,-1.0142337348517472,0.04107626909809126
54,-1.0011277326448695,-1.0010499128206507,-1.000972092996432,0.04107626909809126
55,-0.9873991718442423,-0.9873213520200236,-0.9872435321958049,0.07628449975356817
56,-0.9756939264733022,-0.9756161066490835,-0.9755382868248648,-0.04107626909807452
57,-0.9616540863757999,-0.961576266551581,-0.9614984467273623,0.017604115327751007
58,-0.9483924445204848,-0.948314624696266,-0.9482368048720473,0.017604115327751007
59,-0.9346638837198573,-0.9345860638956386,-0.9345082440714199,0.05281234598324465
