variant,mismatch_seed,target_transition,lower_v,upper_v,transition_v,lower_code,upper_code,final_bracket_width_lsb,center_v,expansion_half_width_lsb,bisection_rounds,frames_per_point,maxstep_ps,status,reason
CURRENT,44,126,-0.04535568117156745,-0.04520004152312995,-0.0452778613473487,125,126,0.011718749999999792,-0.04675643800750495,0.75,7,2,50,PASS,BRACKETED
CURRENT,44,127,-0.03178276001937759,-0.031627120370940086,-0.031704940195158834,126.0,127.0,0.011718750000000314,-0.03349479615219009,0.75,7.0,2.0,50.0,PASS,BRACKETED
CURRENT,44,128,-0.0203369140625,-0.020129394531249997,-0.020233154296875,127.0,128.0,0.015625000000000156,0.0,2.0,8.0,2.0,50.0,PASS,BRACKETED
CURRENT,44,129,-0.008994827871247637,-0.008839188222810136,-0.008917008047028887,128.0,129.0,0.011718750000000052,-0.006971512441560135,0.75,7.0,2.0,50.0,PASS,BRACKETED
CURRENT,44,130,0.004266813984067231,0.004422453632504731,0.00434463380828598,129,130,0.011718749999999988,0.00629012941375473,0.75,7,2,50,PASS,BRACKETED
CURRENT,44,131,0.017995374784694818,0.018151014433132318,0.018073194608913566,130,131,0.011718750000000052,0.019551771269069818,0.75,7,2,50,PASS,BRACKETED
CURRENT,44,132,0.03063445804625968,0.03079009769469718,0.03071227787047843,131,132,0.011718750000000052,0.03281341312438468,0.75,7,2,50,PASS,BRACKETED
CURRENT,44,133,0.04436301884688727,0.04451865849532477,0.04444083867110602,132,133,0.011718749999999792,0.04607505497969977,0.75,7,2,50,PASS,BRACKETED
CURRENT,44,134,0.05762466070220214,0.057780300350639635,0.057702480526420886,133,134,0.011718749999999792,0.059336696835014635,0.75,7,2,50,PASS,BRACKETED
CURRENT,44,135,0.07135322150282972,0.07150886115126721,0.07143104132704847,134,135,0.011718749999999792,0.07259833869032972,0.75,7,2,50,PASS,BRACKETED
CURRENT,44,136,0.08305846687376958,0.08321410652220709,0.08313628669798834,135,136,0.011718750000000836,0.08585998054564459,0.75,7,2,50,PASS,BRACKETED
CURRENT,44,137,0.09709830697127196,0.09725394661970946,0.0971761267954907,136,137,0.011718749999999792,0.09912162240095945,0.75,7,2,50,PASS,BRACKETED
CURRENT,44,138,0.11035994882658705,0.11051558847502455,0.11043776865080579,137,138,0.011718749999999792,0.11238326425627454,0.75,7,2,50,PASS,BRACKETED
CURRENT,44,139,0.1240885096272144,0.1242441492756519,0.12416632945143316,138,139,0.011718749999999792,0.1256449061115894,0.75,7,2,50,PASS,BRACKETED
CURRENT,44,140,0.13672759288877948,0.13688323253721696,0.13680541271299823,139,140,0.011718749999998746,0.1389065479669045,0.75,7,2,50,PASS,BRACKETED
CURRENT,44,141,0.15045615368940685,0.15061179333784436,0.1505339735136256,140,141,0.011718750000000836,0.15216818982221936,0.75,7,2,50,PASS,BRACKETED
CURRENT,44,142,0.16371779554472193,0.16387343519315944,0.1637956153689407,141,142,0.011718750000000836,0.16542983167753444,0.75,7,2,50,PASS,BRACKETED
CURRENT,44,143,0.1774463563453493,0.1776019959937868,0.17752417616956806,142,143,0.011718749999998746,0.1786914735328493,0.75,7,2,50,PASS,BRACKETED
CURRENT,44,144,0.1875952052319142,0.1877508448803517,0.18767302505613295,143.0,144.0,0.011718750000000836,0.19195311538816417,0.75,7.0,2.0,50.0,PASS,BRACKETED
CURRENT,44,145,0.20303580216535425,0.20319144181379173,0.203113621989573,144,145,0.011718749999998746,0.20521475724347926,0.75,7,2,50,PASS,BRACKETED
CURRENT,44,146,0.2162974440206691,0.2164530836691066,0.21637526384488787,145,146,0.011718749999998746,0.21847639909879413,0.75,7,2,50,PASS,BRACKETED
CURRENT,44,147,0.2300260048212967,0.23018164446973421,0.23010382464551546,146,147,0.011718750000000836,0.23173804095410921,0.75,7,2,50,PASS,BRACKETED
CURRENT,44,148,0.24282072773129906,0.24297636737973655,0.24289854755551782,147,148,0.011718749999998746,0.24499968280942408,0.75,7,2,50,PASS,BRACKETED
CURRENT,44,149,0.25639364888348914,0.25654928853192666,0.2564714687077079,148,149,0.011718750000000836,0.25826132466473917,0.75,7,2,50,PASS,BRACKETED
CURRENT,44,150,0.269655290738804,0.2698109303872415,0.26973311056302274,149,150,0.011718750000000836,0.27152296652005403,0.75,7,2,50,PASS,BRACKETED
CURRENT,44,151,0.2833838515394314,0.2835394911878689,0.2834616713636502,150,151,0.011718750000000836,0.2847846083753689,0.75,7,2,50,PASS,BRACKETED
CURRENT,44,152,0.2950890969103715,0.295244736558809,0.2951669167345903,151,152,0.011718750000000836,0.298046250230684,0.75,7,2,50,PASS,BRACKETED
CURRENT,44,153,0.309128937007874,0.30928457665631154,0.30920675683209276,152,153,0.011718750000000836,0.31130789208599907,0.75,7,2,50,PASS,BRACKETED
CURRENT,44,154,0.32239057886318867,0.3225462185116262,0.3224683986874074,153,154,0.011718750000000836,0.3245695339413137,0.75,7,2,50,PASS,BRACKETED
CURRENT,44,155,0.3361191396638163,0.3362747793122538,0.3361969594880351,154,155,0.011718750000000836,0.3378311757966288,0.75,7,2,50,PASS,BRACKETED
CURRENT,44,156,0.3487582229253814,0.34891386257381884,0.3488360427496001,155,156,0.011718749999996657,0.3510928176519439,0.75,7,2,50,PASS,BRACKETED
CURRENT,44,157,0.36248678372600895,0.36264242337444647,0.3625646035502277,156,157,0.011718750000000836,0.364354459507259,0.75,7,2,50,PASS,BRACKETED
CURRENT,44,158,0.3757484255813236,0.3759040652297611,0.3758262454055423,157,158,0.011718750000000836,0.3776161013625736,0.75,7,2,50,PASS,BRACKETED
CURRENT,44,159,0.3894769863819512,0.38963262603038873,0.38955480620617,158.0,159.0,0.011718750000000836,0.3908777432178887,0.75,7.0,2.0,50.0,PASS,BRACKETED
CURRENT,44,160,0.39620176300289134,0.3963574026513288,0.39627958282711007,159.0,160.0,0.011718749999996657,0.4041393850732038,0.75,7.0,2.0,50.0,PASS,BRACKETED
CURRENT,44,161,0.41584463044414344,0.41600027009258095,0.41592245026836216,160.0,161.0,0.011718750000000836,0.41740102692851844,0.75,7.0,2.0,50.0,PASS,BRACKETED
CURRENT,44,162,0.4291062722994585,0.42926191194789604,0.42918409212367725,161,162,0.011718750000000836,0.4306626687838335,0.75,7,2,50,PASS,BRACKETED
