variant,mismatch_seed,target_transition,lower_v,upper_v,transition_v,lower_code,upper_code,final_bracket_width_lsb,center_v,expansion_half_width_lsb,bisection_rounds,frames_per_point,maxstep_ps,status,reason
CURRENT,116,170,0.5518277265894129,0.5519833662378504,0.5519055464136317,169,170,0.011718749999996657,0.5518277265894129,0.75,7,2,50,PASS,BRACKETED
CURRENT,116,171,0.5652425570750796,0.5653981967235172,0.5653203768992985,170,171,0.011718750000005015,0.5650869174266422,0.75,7,2,50,PASS,BRACKETED
CURRENT,116,172,0.578190468615434,0.5783461082638715,0.5782682884396527,171,172,0.011718749999996657,0.5783461082638715,0.75,7,2,50,PASS,BRACKETED
CURRENT,116,173,0.5916052991011007,0.5917609387495382,0.5916831189253194,172,173,0.011718749999996657,0.5916052991011007,0.75,7,2,50,PASS,BRACKETED
CURRENT,116,174,0.60486448993833,0.6050201295867674,0.6049423097625487,173,174,0.011718749999996657,0.60486448993833,0.75,7,2,50,PASS,BRACKETED
CURRENT,116,175,0.6182793204239971,0.6184349600724347,0.618357140248216,174,175,0.011718750000005015,0.6181236807755597,0.75,7,2,50,PASS,BRACKETED
CURRENT,116,176,0.630137754425289,0.6302933940737265,0.6302155742495077,175.0,176.0,0.011718750000005015,0.6313828716127889,0.75,7.0,2.0,50.0,PASS,BRACKETED
CURRENT,116,177,0.6438638642078307,0.6440195038562682,0.6439416840320494,176,177,0.011718749999996657,0.6446420624500182,0.75,7,2,50,PASS,BRACKETED
CURRENT,116,178,0.65712305504506,0.6572786946934974,0.6572008748692787,177,178,0.011718749999996657,0.6579012532872475,0.75,7,2,50,PASS,BRACKETED
CURRENT,116,179,0.6705378855307267,0.6706935251791641,0.6706157053549454,178,179,0.011718749999996657,0.6711604441244767,0.75,7,2,50,PASS,BRACKETED
CURRENT,116,180,0.683485797071081,0.6836414367195185,0.6835636168952998,179,180,0.011718749999996657,0.684419634961706,0.75,7,2,50,PASS,BRACKETED
CURRENT,116,181,0.6969006275567478,0.6970562672051852,0.6969784473809665,180,181,0.011718749999996657,0.6976788257989353,0.75,7,2,50,PASS,BRACKETED
CURRENT,116,182,0.7101598183939775,0.7103154580424149,0.7102376382181962,181,182,0.011718749999996657,0.710938016636165,0.75,7,2,50,PASS,BRACKETED
CURRENT,116,183,0.7235746488796442,0.7237302885280816,0.7236524687038629,182,183,0.011718749999996657,0.7241972074733942,0.75,7,2,50,PASS,BRACKETED
CURRENT,116,184,0.7363669207715611,0.7365225604199985,0.7364447405957798,183,184,0.011718749999996657,0.7374563983106235,0.75,7,2,50,PASS,BRACKETED
CURRENT,116,185,0.7499373909056652,0.7500930305541027,0.750015210729884,184,185,0.011718749999996657,0.7507155891478527,0.75,7,2,50,PASS,BRACKETED
