aperture_ns,band,bin,cached,codes_all_checksum,codes_retained_checksum,completed_utc,deck,delta_enob_raw,delta_sfdr_dbc,delta_sndr_db,delta_snr_db,delta_thd_db,duplicate_frame_count,elapsed_s,fin_hz,first_conversion_code,first_conversion_deterministic_pair_pass,first_conversion_protocol_pass,first_conversion_status,historical_replay_method_id,input_vpp_diff,invalid_count,job_id,log,max_conversion_time_ns,maxstep_ns,mean_conversion_time_ns,method_id,mismatch_checksum,mismatch_seed,missing_frame_count,nfft,noise_full_checksum,noise_mode,noise_prefix_checksum_0_63,noise_seed,overall_status,peak_rss_kb,phase,phase_rad,protocol_clean,pvt,retained_frame_end,retained_frame_start,returncode,role,same_phase_reference_code,simulation_aborted,startup_pair_mismatch_count,state,steady_state_clipping_count,steady_state_enob_raw,steady_state_hard_dynamic_pass,steady_state_hd2_dbc,steady_state_hd3_dbc,steady_state_method_id,steady_state_parseval_pass,steady_state_preferred_pass,steady_state_sfdr_dbc,steady_state_sndr_db,steady_state_snr_budget_pass,steady_state_snr_db,steady_state_thd_db,timed_out,timeout_count,total_frames,valid_frame_count,w0_replay_codes_checksum,w0_replay_enob_raw,w0_replay_sfdr_dbc,w0_replay_sndr_db,w0_replay_snr_db,w0_replay_thd_db,warmup_frames,historical_w0_snr_db,historical_w0_sndr_db,historical_w0_enob_raw,historical_w0_sfdr_dbc,historical_w0_hard_dynamic_pass,historical_w0_code_checksum,same_run_w0_code_checksum,historical_w0_code_exact,historical_w0_different_frame_count,historical_w0_different_frames,delta_w4_minus_historical_w0_snr_db,delta_w4_minus_historical_w0_sndr_db,delta_w4_minus_historical_w0_enob_raw,delta_w4_minus_historical_w0_sfdr_dbc,retained_code_checksum_recomputed,retained_code_checksum_match,mismatch_checksum_matches_historical,noise_prefix_checksum_matches_historical,ngspice_compatibility_hsa
480.0,LOW,7,False,dfeb700c77bd60e95771b1253573b65457c483efeed03c0aa4932e4cf053b48f,224418a0e46450c39ba45f9d68549b56cd3b94776f4a3904fffc5495bcf5db04,2026-07-25T23:07:22.899045+00:00,jobs/fast64_v2/p4_event_noise_mc200_low/mc200_on_s173_low_w4.spice,-0.02687973107974706,0.2298245104823593,-0.16181598110007656,-0.2787010845548892,-1.516341143324631,0,94.59349393495359,218750.0,222,,True,PASS_FIRST_CONVERSION_DETERMINISTIC,FAST64_STARTUP_INCLUSIVE_W0,3.0,0,MC200_ON_S173_LOW_W4,logs/fast64_v2/p4_event_noise_mc200_low/mc200_on_s173_low_w4.log,325.51000000000033,0.05,325.4993529411771,FAST64_V2_FIRST_CONVERSION_SEPARATED,5cf41f56b325dcbc314e07ce5d4effc5f4c16289d22ea3ec7ab4274a2fb26c11,173,0,64,e888734e9861799412c8829fd29feeea09bbaae200c9d26ac077824e1422e5b6,ON,4431a6b62b119d563add238f057b10526a530f783abe93547433dec1eb54083a,100173,PASS_FAST64_COMPLETE,269464,P4_EVENT_NOISE_MC200_LOW,0.7853981633974483,True,TT_3P3_27C,67,4,0,MAIN_MC200_LOW,222,False,1,COMPLETE,0,7.541647912547897,True,-62.50309415934386,-76.08992848151263,FAST64_SS_W4,True,False,56.024281410273915,47.16072043353834,False,47.39858289009347,-59.89369296985665,False,0,68,68,10bc27059980835bdc87e133826073c93ee88867140bb209073d77246a134419,7.568527643627644,55.794456899791555,47.322536414638414,47.67728397464836,-58.37735182653202,4,47.67728397464836,47.322536414638414,7.568527643627644,55.794456899791555,True,10bc27059980835bdc87e133826073c93ee88867140bb209073d77246a134419,10bc27059980835bdc87e133826073c93ee88867140bb209073d77246a134419,True,0,,-0.2787010845548892,-0.16181598110007656,-0.02687973107974706,0.2298245104823593,224418a0e46450c39ba45f9d68549b56cd3b94776f4a3904fffc5495bcf5db04,True,True,True,True
480.0,LOW,7,False,38377c4d027228e5cc0a31eb5508c1344751e9cbd9b42aef7a2f1d3b50e3dda4,d5768879c4529e7bf52e1da0c091d8aa4d3ee19dcdb451a5f28a8630f8b236f0,2026-07-25T23:08:26.299280+00:00,jobs/fast64_v2/p4_event_noise_mc200_low/mc200_on_s174_low_w4.spice,-1.7763568394002505e-15,0.0,-7.105427357601002e-15,-7.105427357601002e-15,2.842170943040401e-14,0,87.40525057492778,218750.0,226,,True,PASS_FIRST_CONVERSION_DETERMINISTIC,FAST64_STARTUP_INCLUSIVE_W0,3.0,0,MC200_ON_S174_LOW_W4,logs/fast64_v2/p4_event_noise_mc200_low/mc200_on_s174_low_w4.log,325.51000000000073,0.05,325.4996176470595,FAST64_V2_FIRST_CONVERSION_SEPARATED,c4f13bff27536f79a60ff497d0ecbf96a12b0f3c02b2ffb1fe303ccea9428cf8,174,0,64,62fec5d6856e2dd4c69bf14d42a6718381749a48c705343373891d47f7be9886,ON,b6c8fe8e71633c6f145f5cbab04367fab2ee0dc36cb4ce57c04cb395c807fa8c,100174,PASS_FAST64_COMPLETE,269476,P4_EVENT_NOISE_MC200_LOW,0.7853981633974483,True,TT_3P3_27C,67,4,0,MAIN_MC200_LOW,226,False,0,COMPLETE,0,7.769175098069582,True,-61.73784117500547,-68.27368217671689,FAST64_SS_W4,True,True,56.558495856500755,48.53043409037888,True,49.731323560047,-54.69986437839086,False,0,68,68,ff408cfd55bcea76fce4ccc52391e7e7615c2a85ba73842e4b797128a4366487,7.769175098069584,56.558495856500755,48.53043409037889,49.73132356004701,-54.69986437839089,4,49.73132356004701,48.53043409037889,7.769175098069584,56.558495856500755,True,ff408cfd55bcea76fce4ccc52391e7e7615c2a85ba73842e4b797128a4366487,ff408cfd55bcea76fce4ccc52391e7e7615c2a85ba73842e4b797128a4366487,True,0,,-7.105427357601002e-15,-7.105427357601002e-15,-1.7763568394002505e-15,0.0,d5768879c4529e7bf52e1da0c091d8aa4d3ee19dcdb451a5f28a8630f8b236f0,True,True,True,True
480.0,LOW,7,False,fa942985259d516f693fe233fe96fb374e3b2d7ab0c25ee0c13dae182fbbb951,8ba26b6a7a2618efc02825f9f9a5c694bf74b038a44c03d5fa956c71f3f938ad,2026-07-25T23:10:55.979368+00:00,jobs/fast64_v2/p4_event_noise_mc200_low/mc200_on_s175_low_w4.spice,8.881784197001252e-16,0.0,7.105427357601002e-15,0.0,-1.2789769243681803e-13,0,213.06083425600082,218750.0,226,,True,PASS_FIRST_CONVERSION_DETERMINISTIC,FAST64_STARTUP_INCLUSIVE_W0,3.0,0,MC200_ON_S175_LOW_W4,logs/fast64_v2/p4_event_noise_mc200_low/mc200_on_s175_low_w4.log,325.502,0.05,325.49842647058887,FAST64_V2_FIRST_CONVERSION_SEPARATED,4dc183a0a3ce937f5b55c15c93b859a013fc8961ffefcf3a48c3d32806721c96,175,0,64,327959f43f3a152a39b8a696e6a43594ce09fbbbee4708524013cdeb1ed0aecb,ON,f2ba14bc96d807ccd9636d4938876a57929c9295805cf99ded14d3f307f429d5,100175,PASS_FAST64_COMPLETE,269500,P4_EVENT_NOISE_MC200_LOW,0.7853981633974483,True,TT_3P3_27C,67,4,0,MAIN_MC200_LOW,226,False,0,COMPLETE,0,7.832670432069956,True,-67.54921195934327,-68.84373102472279,FAST64_SS_W4,True,True,57.16985247941625,48.91267600106113,True,49.30277144987616,-59.57239812402133,False,0,68,68,6b30973de97f1db4ad43827ff8c137b24dd219caf5b47993d46c9d2bf789eeae,7.832670432069955,57.16985247941625,48.91267600106112,49.30277144987616,-59.572398124021205,4,49.30277144987616,48.91267600106112,7.832670432069955,57.16985247941625,True,6b30973de97f1db4ad43827ff8c137b24dd219caf5b47993d46c9d2bf789eeae,6b30973de97f1db4ad43827ff8c137b24dd219caf5b47993d46c9d2bf789eeae,True,0,,0.0,7.105427357601002e-15,8.881784197001252e-16,0.0,8ba26b6a7a2618efc02825f9f9a5c694bf74b038a44c03d5fa956c71f3f938ad,True,True,True,True
480.0,LOW,7,False,fabeb772c84278a63a5aab24578a0382aa73f7ace143f33c3d1bec7aaf29fa84,82e3d593c320d1c897b4378441135db54d4df3901981ef364b18db90e63f4d47,2026-07-25T23:09:23.983450+00:00,jobs/fast64_v2/p4_event_noise_mc200_low/mc200_on_s176_low_w4.spice,0.015975969928398115,-2.022567462592413,0.0961753389689548,0.11093863026952278,0.03398240109980577,0,76.66869102197234,218750.0,226,,True,PASS_FIRST_CONVERSION_DETERMINISTIC,FAST64_STARTUP_INCLUSIVE_W0,3.0,0,MC200_ON_S176_LOW_W4,logs/fast64_v2/p4_event_noise_mc200_low/mc200_on_s176_low_w4.log,325.51000000000073,0.05,325.50061764705947,FAST64_V2_FIRST_CONVERSION_SEPARATED,921cad7072ee04553e89c63080fed225aa9498ba86b46854af769a5870818c22,176,0,64,ce9e44b675d5cc7cfbc47334a8a10887ff63d7b6a6d2c7873025d87cca240106,ON,b414eff544d0a0e8f56b47e2e1dbeccc09f46bfe2cda37822fef100cf6e26972,100176,PASS_FAST64_COMPLETE,269636,P4_EVENT_NOISE_MC200_LOW,0.7853981633974483,True,TT_3P3_27C,67,4,0,MAIN_MC200_LOW,226,False,2,COMPLETE,0,7.508695897207895,True,-61.92178099471033,-65.52371151205139,FAST64_SS_W4,True,False,53.734945972105336,46.96234930119152,False,47.436384076652786,-56.816952105256135,False,0,68,68,31dad450f6c37b37f00918e42956c69529aef0bd817234fb321e9e916722a1a8,7.492719927279497,55.75751343469775,46.86617396222257,47.32544544638326,-56.85093450635594,4,47.32544544638326,46.86617396222257,7.492719927279497,55.75751343469775,False,31dad450f6c37b37f00918e42956c69529aef0bd817234fb321e9e916722a1a8,31dad450f6c37b37f00918e42956c69529aef0bd817234fb321e9e916722a1a8,True,0,,0.11093863026952278,0.0961753389689548,0.015975969928398115,-2.022567462592413,82e3d593c320d1c897b4378441135db54d4df3901981ef364b18db90e63f4d47,True,True,True,True
480.0,LOW,7,False,123c1aac1855aca873584765647e372fda9e8ed0df7fd518ee0c8cf4251810bc,0fe2ebaf77f307a2c843d4193017f0b41c31aa2d3b1b3c60a8fa20f5966bff97,2026-07-25T23:11:07.840840+00:00,jobs/fast64_v2/p4_event_noise_mc200_low/mc200_on_s177_low_w4.spice,7.105427357601002e-15,0.0,4.263256414560601e-14,4.973799150320701e-14,-2.842170943040401e-14,0,178.00297601590864,218750.0,225,,True,PASS_FIRST_CONVERSION_DETERMINISTIC,FAST64_STARTUP_INCLUSIVE_W0,3.0,0,MC200_ON_S177_LOW_W4,logs/fast64_v2/p4_event_noise_mc200_low/mc200_on_s177_low_w4.log,325.5099999999999,0.05,325.4993676470595,FAST64_V2_FIRST_CONVERSION_SEPARATED,a0ee0737642fc98269223ecbe3d27d497e7af40b5d9f88a11f4346145d1d60c6,177,0,64,930965de9b0759b835b67fc7e0b1646a529188bc35d384068e2cfd4cdc4e479a,ON,78da7bb6740d0f332b895fd8c6f6b9f9b2dbebd3cdbcbffb06c6d131a9582050,100177,PASS_FAST64_COMPLETE,269572,P4_EVENT_NOISE_MC200_LOW,0.7853981633974483,True,TT_3P3_27C,67,4,0,MAIN_MC200_LOW,225,False,0,COMPLETE,0,7.722390907760532,True,-68.98937615504168,-71.9365032975368,FAST64_SS_W4,True,True,57.85462859637427,48.2487932647184,True,48.738880128269685,-57.966645075730156,False,0,68,68,823630cec32521b27e7ed7c37d089a70463e4c9b9c772c75042528c6c9d65f4e,7.722390907760525,57.85462859637427,48.24879326471836,48.738880128269635,-57.96664507573013,4,48.738880128269635,48.24879326471836,7.722390907760525,57.85462859637427,True,823630cec32521b27e7ed7c37d089a70463e4c9b9c772c75042528c6c9d65f4e,823630cec32521b27e7ed7c37d089a70463e4c9b9c772c75042528c6c9d65f4e,True,0,,4.973799150320701e-14,4.263256414560601e-14,7.105427357601002e-15,0.0,0fe2ebaf77f307a2c843d4193017f0b41c31aa2d3b1b3c60a8fa20f5966bff97,True,True,True,True
480.0,LOW,7,False,8cce52a3e9a5bc0be331ea56d9e31907b50203f8b3f2de20c4d1ccd0ae63fab9,d751f7140791cfd9641230543e00cbae6a3ef504a064454b985763e39284c1cc,2026-07-25T23:10:54.280900+00:00,jobs/fast64_v2/p4_event_noise_mc200_low/mc200_on_s178_low_w4.spice,-4.440892098500626e-15,0.0,-2.842170943040401e-14,-4.973799150320701e-14,-7.105427357601002e-15,0,147.96903919510078,218750.0,224,,True,PASS_FIRST_CONVERSION_DETERMINISTIC,FAST64_STARTUP_INCLUSIVE_W0,3.0,0,MC200_ON_S178_LOW_W4,logs/fast64_v2/p4_event_noise_mc200_low/mc200_on_s178_low_w4.log,325.5099999999999,0.05,325.4991323529418,FAST64_V2_FIRST_CONVERSION_SEPARATED,15e0f740e74c83adbb981978c8909ffd17a45a9026e2921a722098cf278cdce7,178,0,64,56777326733a20f19d5ad94440c996089eb1bceb1d61f9e6852706316a706398,ON,e9d45188dc3e14b50f3266f06d5c0f824e089237b502cb024bb13ae40f5a6632,100178,PASS_FAST64_COMPLETE,269260,P4_EVENT_NOISE_MC200_LOW,0.7853981633974483,True,TT_3P3_27C,67,4,0,MAIN_MC200_LOW,224,False,0,COMPLETE,0,7.761278792887902,True,-55.85416416907165,-70.5888010562863,FAST64_SS_W4,True,True,55.85416416907165,48.48289833318516,True,49.56593037711488,-55.044596744922465,False,0,68,68,3d9b629ec12900511ea6fa69293c336b30778a4a7a0563fc42d9655d984c64ab,7.761278792887906,55.85416416907165,48.48289833318519,49.56593037711493,-55.04459674492246,4,49.56593037711493,48.48289833318519,7.761278792887906,55.85416416907165,True,3d9b629ec12900511ea6fa69293c336b30778a4a7a0563fc42d9655d984c64ab,3d9b629ec12900511ea6fa69293c336b30778a4a7a0563fc42d9655d984c64ab,True,0,,-4.973799150320701e-14,-2.842170943040401e-14,-4.440892098500626e-15,0.0,d751f7140791cfd9641230543e00cbae6a3ef504a064454b985763e39284c1cc,True,True,True,True
480.0,LOW,7,False,62dbb79168dd460e4695769763a14f3b55bd10d055ca4444ce40ebed5c6b6e50,ede1b7a22775beefb0ecde9803f83ae60918733f7d4f08987bb057610fb5dd7e,2026-07-25T23:11:14.778772+00:00,jobs/fast64_v2/p4_event_noise_mc200_low/mc200_on_s179_low_w4.spice,0.0015208151636318945,-0.8509095330717855,0.009155307285062975,-0.12086087532968293,-0.6554217611824456,0,110.78109409695026,218750.0,221,,True,PASS_FIRST_CONVERSION_DETERMINISTIC,FAST64_STARTUP_INCLUSIVE_W0,3.0,0,MC200_ON_S179_LOW_W4,logs/fast64_v2/p4_event_noise_mc200_low/mc200_on_s179_low_w4.log,325.51000000000073,0.05,325.49957352941243,FAST64_V2_FIRST_CONVERSION_SEPARATED,d129630203a9b48e306ba877ae541c56f88a5156e6b2f73b26361b969a54fd90,179,0,64,11f13881ed4ac93caf812ad26bcc3adfdf72f620e3f30926a69c8ee7315a2e21,ON,21b94821bcf1db81aaec64f4640bfde07d1a6d6e5902f9e3004f295426efd0c3,100179,FAIL_STEADY_STATE_DYNAMIC,269580,P4_EVENT_NOISE_MC200_LOW,0.7853981633974483,True,TT_3P3_27C,67,4,0,MAIN_MC200_LOW,221,False,1,COMPLETE_WITH_FAIL,0,7.390269318883119,False,-60.98605034607822,-63.274011737712115,FAST64_SS_W4,True,False,53.969860666827486,46.24942129967637,False,46.98226946935219,-54.338396972896554,False,0,68,68,5eb7e638b08089f14e86cd7c616990eaac1b571782f4375ad2402d65cf746d19,7.388748503719487,54.82077019989927,46.24026599239131,47.10313034468187,-53.68297521171411,4,47.10313034468187,46.24026599239131,7.388748503719487,54.82077019989927,False,5eb7e638b08089f14e86cd7c616990eaac1b571782f4375ad2402d65cf746d19,5eb7e638b08089f14e86cd7c616990eaac1b571782f4375ad2402d65cf746d19,True,0,,-0.12086087532968293,0.009155307285062975,0.0015208151636318945,-0.8509095330717855,ede1b7a22775beefb0ecde9803f83ae60918733f7d4f08987bb057610fb5dd7e,True,True,True,True
480.0,LOW,7,False,f7aaeeec4e23427eadbe58e695cbf5145e4e88f14d1b8f926bfeeb2e6704563e,5d559a8460773586b60a0428ec93a542c8003db717e90c648894f6a6b77f1e1d,2026-07-25T23:13:23.274172+00:00,jobs/fast64_v2/p4_event_noise_mc200_low/mc200_on_s180_low_w4.spice,4.440892098500626e-15,4.263256414560601e-14,2.842170943040401e-14,2.1316282072803006e-14,2.842170943040401e-14,0,148.97452346794307,218750.0,226,,True,PASS_FIRST_CONVERSION_DETERMINISTIC,FAST64_STARTUP_INCLUSIVE_W0,3.0,0,MC200_ON_S180_LOW_W4,logs/fast64_v2/p4_event_noise_mc200_low/mc200_on_s180_low_w4.log,325.51000000000073,0.05,325.5000147058831,FAST64_V2_FIRST_CONVERSION_SEPARATED,76ebc8643d4d39cd8a8cc5106c6f0b8baf77eeccc1e38a938159ce5fdf9ca320,180,0,64,c2b3b23d8138458f4ec19d66998e2a1f4019907900ddcc468e44a00f467541d6,ON,ae222bb74ff58480832099b81045d1ec45934511dcc849a78483766cee6b89a3,100180,FAIL_STEADY_STATE_DYNAMIC,269448,P4_EVENT_NOISE_MC200_LOW,0.7853981633974483,True,TT_3P3_27C,67,4,0,MAIN_MC200_LOW,226,False,0,COMPLETE_WITH_FAIL,0,7.159215703415272,False,-61.276172497787364,-58.392325880897616,FAST64_SS_W4,True,False,54.385086963892306,44.858478534559936,False,45.57614192905633,-53.03100516446296,False,0,68,68,c59f8a2439aa65430cceee806f488910346ce720376e29a6022f3ba1dfd5cc0d,7.159215703415268,54.38508696389226,44.85847853455991,45.576141929056305,-53.03100516446299,4,45.576141929056305,44.85847853455991,7.159215703415268,54.38508696389226,False,c59f8a2439aa65430cceee806f488910346ce720376e29a6022f3ba1dfd5cc0d,c59f8a2439aa65430cceee806f488910346ce720376e29a6022f3ba1dfd5cc0d,True,0,,2.1316282072803006e-14,2.842170943040401e-14,4.440892098500626e-15,4.263256414560601e-14,5d559a8460773586b60a0428ec93a542c8003db717e90c648894f6a6b77f1e1d,True,True,True,True
480.0,LOW,7,False,8e9aa710419ccbca7040b6f27dc8c1676acab40c3eda8af9ef7fddc1f9e428b1,5f78d27634bf8dd52ca1f0f53632ac9daac352edc0ffdc37f26f33e32cf5e663,2026-07-25T23:13:50.579995+00:00,jobs/fast64_v2/p4_event_noise_mc200_low/mc200_on_s181_low_w4.spice,5.329070518200751e-15,0.0,3.552713678800501e-14,4.263256414560601e-14,2.842170943040401e-14,0,174.58618394494988,218750.0,223,,True,PASS_FIRST_CONVERSION_DETERMINISTIC,FAST64_STARTUP_INCLUSIVE_W0,3.0,0,MC200_ON_S181_LOW_W4,logs/fast64_v2/p4_event_noise_mc200_low/mc200_on_s181_low_w4.log,325.51000000000033,0.05,325.50004411764763,FAST64_V2_FIRST_CONVERSION_SEPARATED,6d91cc03b5a6ff4dceb9b78d3f34f18045fb7b9c052cfdc185e6a64daf488edb,181,0,64,19e768f1013d8924e2c35d7e1b8e2c6a61335175cbb10399eaaa03180400e963,ON,9d707dee38d972e48916652cb7cf5de58afee892ae95ec4035fe5c9298f11741,100181,PASS_FAST64_COMPLETE,269540,P4_EVENT_NOISE_MC200_LOW,0.7853981633974483,True,TT_3P3_27C,67,4,0,MAIN_MC200_LOW,223,False,0,COMPLETE,0,7.716754090912809,True,-62.923085502673004,-66.33221770647364,FAST64_SS_W4,True,True,55.73001555432967,48.214859627295105,True,49.20921854969269,-55.10496842423119,False,0,68,68,38e9878cdd3d637fb6b0d9473b014ec50411339501a456c5bdf47eecc792e92f,7.716754090912803,55.73001555432967,48.21485962729507,49.20921854969265,-55.10496842423122,4,49.20921854969265,48.21485962729507,7.716754090912803,55.73001555432967,True,38e9878cdd3d637fb6b0d9473b014ec50411339501a456c5bdf47eecc792e92f,38e9878cdd3d637fb6b0d9473b014ec50411339501a456c5bdf47eecc792e92f,True,0,,4.263256414560601e-14,3.552713678800501e-14,5.329070518200751e-15,0.0,5f78d27634bf8dd52ca1f0f53632ac9daac352edc0ffdc37f26f33e32cf5e663,True,True,True,True
480.0,LOW,7,False,a27ecde2311fdd1ae749e9aae1be5028f30fb0330cc92ac64363d49c69d321bf,5b30fb8acbb6d5c2c4a34fe9c5e48e863c2604fb4d33d50145d6a0b03514c96c,2026-07-25T23:12:33.328290+00:00,jobs/fast64_v2/p4_event_noise_mc200_low/mc200_on_s182_low_w4.spice,3.552713678800501e-15,0.0,2.1316282072803006e-14,2.1316282072803006e-14,-1.4210854715202004e-14,0,85.46615214995109,218750.0,228,,True,PASS_FIRST_CONVERSION_DETERMINISTIC,FAST64_STARTUP_INCLUSIVE_W0,3.0,0,MC200_ON_S182_LOW_W4,logs/fast64_v2/p4_event_noise_mc200_low/mc200_on_s182_low_w4.log,325.51000000000073,0.05,325.4989117647065,FAST64_V2_FIRST_CONVERSION_SEPARATED,b8e806b86641e41cb8455d2d025085977914317a0b1b1986a4bec1eb85217434,182,0,64,9807c1c5196ed9ebb2f921745f41ec2f6af6d6c4633b82accb4f8a0779225ad2,ON,349f53ff64c4d493ef97b4242dee3ec78a4f588f710b7f25c9b3bc713230f7b3,100182,FAIL_STEADY_STATE_DYNAMIC,269500,P4_EVENT_NOISE_MC200_LOW,0.7853981633974483,True,TT_3P3_27C,67,4,0,MAIN_MC200_LOW,228,False,0,COMPLETE_WITH_FAIL,0,7.1306844862734735,False,-53.31414650256111,-59.728094338758275,FAST64_SS_W4,True,False,53.31414650256111,44.686720607366304,False,46.16484594330857,-50.08557225223191,False,0,68,68,bbcd3d0c42721f3d24028d943f77619747ef33b1ff0cfc05e38dc5611ed4d893,7.13068448627347,53.31414650256111,44.68672060736628,46.16484594330855,-50.0855722522319,4,46.16484594330855,44.68672060736628,7.13068448627347,53.31414650256111,False,bbcd3d0c42721f3d24028d943f77619747ef33b1ff0cfc05e38dc5611ed4d893,bbcd3d0c42721f3d24028d943f77619747ef33b1ff0cfc05e38dc5611ed4d893,True,0,,2.1316282072803006e-14,2.1316282072803006e-14,3.552713678800501e-15,0.0,5b30fb8acbb6d5c2c4a34fe9c5e48e863c2604fb4d33d50145d6a0b03514c96c,True,True,True,True
480.0,LOW,7,False,1c3f0880a5d162e167b1fbce1731ec1abdc8ef5495f187143a52cba8fa5094df,80ca6cdbcb60d153d80c89139877189e847230bfdbfb2be23c73563455b8d20a,2026-07-25T23:13:21.744835+00:00,jobs/fast64_v2/p4_event_noise_mc200_low/mc200_on_s183_low_w4.spice,5.329070518200751e-15,0.0,2.842170943040401e-14,2.1316282072803006e-14,-4.263256414560601e-14,0,126.9472555880202,218750.0,223,,True,PASS_FIRST_CONVERSION_DETERMINISTIC,FAST64_STARTUP_INCLUSIVE_W0,3.0,0,MC200_ON_S183_LOW_W4,logs/fast64_v2/p4_event_noise_mc200_low/mc200_on_s183_low_w4.log,325.51000000000073,0.05,325.5003529411772,FAST64_V2_FIRST_CONVERSION_SEPARATED,4b39000f9c3368ce179273d9729469df2b089aabbf159c593460994308c25844,183,0,64,1243c1574125be8fa791586f4088df639d86196f1636f0df3ad0021c6ce3da52,ON,41bb2f707e21b5f5047456575677bbfb5872a0918072a4ed8f5051f404ca0e3f,100183,PASS_FAST64_COMPLETE,269452,P4_EVENT_NOISE_MC200_LOW,0.7853981633974483,True,TT_3P3_27C,67,4,0,MAIN_MC200_LOW,223,False,0,COMPLETE,0,7.514661735138259,True,-67.06559380944606,-60.7947666409713,FAST64_SS_W4,True,False,56.81703615192707,46.99826364553231,False,47.71572080644711,-55.17193820017127,False,0,68,68,c339e3eddbee538c0f7ba9d22a775cb4220c569e1bd2ebdb8b588acd0bd3cf48,7.514661735138254,56.81703615192707,46.99826364553228,47.71572080644709,-55.171938200171226,4,47.71572080644709,46.99826364553228,7.514661735138254,56.81703615192707,True,c339e3eddbee538c0f7ba9d22a775cb4220c569e1bd2ebdb8b588acd0bd3cf48,c339e3eddbee538c0f7ba9d22a775cb4220c569e1bd2ebdb8b588acd0bd3cf48,True,0,,2.1316282072803006e-14,2.842170943040401e-14,5.329070518200751e-15,0.0,80ca6cdbcb60d153d80c89139877189e847230bfdbfb2be23c73563455b8d20a,True,True,True,True
480.0,LOW,7,False,e72bef08ad09197c9b5110d48bc7892e16efa51ea1e20940efa80665fdfc0a62,cd91c502d4a6a144299ceadfd9c82b07f018733cca0be391e188011d607b72e6,2026-07-25T23:14:25.046021+00:00,jobs/fast64_v2/p4_event_noise_mc200_low/mc200_on_s184_low_w4.spice,-0.07231766648072391,-0.022144717952230053,-0.43535235221396107,-0.7111460772673297,-0.9961404197872383,0,111.69874559505843,218750.0,224,,True,PASS_FIRST_CONVERSION_DETERMINISTIC,FAST64_STARTUP_INCLUSIVE_W0,3.0,0,MC200_ON_S184_LOW_W4,logs/fast64_v2/p4_event_noise_mc200_low/mc200_on_s184_low_w4.log,325.51000000000073,0.05,325.50002941176535,FAST64_V2_FIRST_CONVERSION_SEPARATED,a6c3fe8e923d48f057d3275fb0812e723c2c6c8588079d0f15c55bd41ca50f48,184,0,64,26521d8da195546d07ccd309c5ad770e9159710018a00657c9beb9c1f587be06,ON,1e57c9f93102504c21962ddf0bf9cd5d41c619e1264fd2bd87d15f59fa9135ca,100184,PASS_FAST64_COMPLETE,269264,P4_EVENT_NOISE_MC200_LOW,0.7853981633974483,True,TT_3P3_27C,67,4,0,MAIN_MC200_LOW,224,False,2,COMPLETE,0,7.692057525278705,True,-76.26911039118647,-63.299478186605064,FAST64_SS_W4,True,True,57.80623847055169,48.0661863021778,True,48.70174893271397,-56.72635244187716,False,0,68,68,699b26f5bb1acea9519f605289315468ef69e8e322066b25a16c836332311616,7.764375191759429,57.82838318850392,48.50153865439176,49.4128950099813,-55.73021202208992,4,49.4128950099813,48.50153865439176,7.764375191759429,57.82838318850392,True,699b26f5bb1acea9519f605289315468ef69e8e322066b25a16c836332311616,699b26f5bb1acea9519f605289315468ef69e8e322066b25a16c836332311616,True,0,,-0.7111460772673297,-0.43535235221396107,-0.07231766648072391,-0.022144717952230053,cd91c502d4a6a144299ceadfd9c82b07f018733cca0be391e188011d607b72e6,True,True,True,True
