seed_order,seed_group,process_section,mim_section,vdd_v,temp_c,aperture_ns,band,bin,cached,codes_all_checksum,codes_retained_checksum,completed_utc,deck,delta_enob_raw,delta_sfdr_dbc,delta_sndr_db,delta_snr_db,delta_thd_db,duplicate_frame_count,elapsed_s,fin_hz,first_conversion_code,first_conversion_deterministic_pair_pass,first_conversion_protocol_pass,first_conversion_status,historical_replay_method_id,input_vpp_diff,invalid_count,job_id,log,max_conversion_time_ns,maxstep_ns,mean_conversion_time_ns,method_id,mismatch_checksum,mismatch_seed,missing_frame_count,nfft,noise_full_checksum,noise_mode,noise_prefix_checksum_0_63,noise_seed,overall_status,peak_rss_kb,phase,phase_rad,protocol_clean,pvt,retained_frame_end,retained_frame_start,returncode,role,same_phase_reference_code,simulation_aborted,startup_pair_mismatch_count,state,steady_state_clipping_count,steady_state_enob_raw,steady_state_hard_dynamic_pass,steady_state_hd2_dbc,steady_state_hd3_dbc,steady_state_method_id,steady_state_parseval_pass,steady_state_preferred_pass,steady_state_sfdr_dbc,steady_state_sndr_db,steady_state_snr_budget_pass,steady_state_snr_db,steady_state_thd_db,timed_out,timeout_count,total_frames,valid_frame_count,w0_replay_codes_checksum,w0_replay_enob_raw,w0_replay_sfdr_dbc,w0_replay_sndr_db,w0_replay_snr_db,w0_replay_thd_db,warmup_frames
10,MIDDLE_TAIL,ff,mimcap_ff,3.6,-40,480.0,LOW,7,False,2a7a13c4d818032f8ec0ddedb9299d1735d63bdc80524955907ee2d30ae224e1,d06e99815b6138ae8d79bddf98fc350d8bf83df53044f3955e9342bad86177c1,2026-07-28T05:41:24.084082+00:00,jobs/fast64_v2/p6_pvt_ff_mc20_low/pvt3_ff_3p6_m40c_cmp_xm5_xm6_w8p2524_xm7_xm11_w16p8587_s080_low_w4.spice,7.105427357601002e-15,0.0,4.263256414560601e-14,2.842170943040401e-14,-3.552713678800501e-14,0,98.47453869099263,218750.0,225,,True,PASS_FIRST_CONVERSION_DETERMINISTIC,FAST64_STARTUP_INCLUSIVE_W0,3.0,0,PVT3_FF_3P6_M40C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S080_LOW_W4,logs/fast64_v2/p6_pvt_ff_mc20_low/pvt3_ff_3p6_m40c_cmp_xm5_xm6_w8p2524_xm7_xm11_w16p8587_s080_low_w4.log,325.5000000000034,0.05,325.496514705883,FAST64_V2_FIRST_CONVERSION_SEPARATED,98bf6811f0983709e42c521b12eabf3c4370143e3bce9ca70e30a570736c09f8,80,0,64,c6c3d1d0e2aa516f7f1885e2adffbda26fbf2456a6400f41aadc3421e2ba2382,ON,9828f59e4da38d6a31ff187012e1dd951d294ce8c68a022d8e2a56e725677800,100080,PASS_FAST64_COMPLETE,272808,P6_PVT_FF_MC20_LOW,0.7853981633974483,True,FF_3P6_M40C,67,4,0,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_PVT3_MC20_LOW,225,False,0,COMPLETE,0,7.8453843718689384,True,-86.09393929948313,-60.20652426122132,FAST64_SS_W4,True,True,58.06449307411306,48.989213918651004,True,49.68022434729215,-57.31313605375221,False,0,68,68,fab1e157099471d0b02a4f3190b7ada5b8147e5ab2e24de0af0abc13b581361c,7.845384371868931,58.06449307411306,48.98921391865096,49.680224347292125,-57.313136053752174,4
11,MIDDLE_TAIL,ff,mimcap_ff,3.6,-40,480.0,LOW,7,False,6cc7b96928d9060d4ed1278ce2c082780e860ffd9615c59156923a8e7dc12cee,7a63646b63f7ea0bb2366e73201c2dc9437a7198b3b76cadacf7916666370da1,2026-07-28T05:41:25.085926+00:00,jobs/fast64_v2/p6_pvt_ff_mc20_low/pvt3_ff_3p6_m40c_cmp_xm5_xm6_w8p2524_xm7_xm11_w16p8587_s128_low_w4.spice,5.329070518200751e-15,0.0,2.842170943040401e-14,2.842170943040401e-14,-2.1316282072803006e-14,0,98.77342021500226,218750.0,223,,True,PASS_FIRST_CONVERSION_DETERMINISTIC,FAST64_STARTUP_INCLUSIVE_W0,3.0,0,PVT3_FF_3P6_M40C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S128_LOW_W4,logs/fast64_v2/p6_pvt_ff_mc20_low/pvt3_ff_3p6_m40c_cmp_xm5_xm6_w8p2524_xm7_xm11_w16p8587_s128_low_w4.log,325.5000000000034,0.05,325.49630882353006,FAST64_V2_FIRST_CONVERSION_SEPARATED,1b439f6519ff0404f9b745055f4533ab0173b3f129a8471a2a04cd8f27b944e5,128,0,64,e0c1005dfe441f3c7083432a4626a37587afecfb7a68ec1f0819c102e4127b1d,ON,9db5f2d514f3a751f4eee8b7235a5c837ee65227ed513bf395a3b0ae8a60ed0f,100128,PASS_FAST64_COMPLETE,272788,P6_PVT_FF_MC20_LOW,0.7853981633974483,True,FF_3P6_M40C,67,4,0,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_PVT3_MC20_LOW,223,False,0,COMPLETE,0,7.55759255213349,True,-67.83567851155254,-62.14775873072932,FAST64_SS_W4,True,False,53.345357300028375,47.2567071638436,False,47.88961044465104,-55.9337860501773,False,0,68,68,729a75e6ffa1727c89aafc76a6f4d0584a55b1c5359825e53be5c8550b6a1812,7.557592552133484,53.345357300028375,47.25670716384357,47.88961044465101,-55.933786050177275,4
12,MIDDLE_TAIL,ff,mimcap_ff,3.6,-40,480.0,LOW,7,False,364620ac381f1d4cb9572a6f1723856c1ff47cdb5629fdf1a077c616cca4bbae,32753c2f2f833a5e5dabb0bb27d7c6eafadcf4c6ed0184607164dfc3eae36e2d,2026-07-28T05:41:33.241660+00:00,jobs/fast64_v2/p6_pvt_ff_mc20_low/pvt3_ff_3p6_m40c_cmp_xm5_xm6_w8p2524_xm7_xm11_w16p8587_s189_low_w4.spice,8.881784197001252e-16,7.105427357601002e-15,7.105427357601002e-15,7.105427357601002e-15,2.1316282072803006e-14,0,100.59168333897833,218750.0,227,,True,PASS_FIRST_CONVERSION_DETERMINISTIC,FAST64_STARTUP_INCLUSIVE_W0,3.0,0,PVT3_FF_3P6_M40C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S189_LOW_W4,logs/fast64_v2/p6_pvt_ff_mc20_low/pvt3_ff_3p6_m40c_cmp_xm5_xm6_w8p2524_xm7_xm11_w16p8587_s189_low_w4.log,325.5000000000034,0.05,325.49650000000065,FAST64_V2_FIRST_CONVERSION_SEPARATED,21cc420f74325898f3e1991e613a0f4b332bf5810af8452252839548a8518ee7,189,0,64,7a6ddef78e7f8df6523c4fbba54f4815a4ca1b5738c5c2eea8f1f4b040ac5691,ON,4d2eaa6dc9eec38f387e35162613c9cf364b17a769c4d130b7a792648c2513e4,100189,PASS_FAST64_COMPLETE,272508,P6_PVT_FF_MC20_LOW,0.7853981633974483,True,FF_3P6_M40C,67,4,0,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_PVT3_MC20_LOW,227,False,0,COMPLETE,0,7.752028628419735,True,-71.17022165877893,-70.05360547824245,FAST64_SS_W4,True,True,56.138648155195916,48.4272123430868,True,49.29936174898419,-55.827926013445826,False,0,68,68,d38819e6f1af866466cc0be19e61242a535276b89ec29889144fa45fff3144a5,7.752028628419734,56.13864815519591,48.427212343086794,49.29936174898418,-55.82792601344585,4
13,MARGINAL_DIAGNOSTIC,ff,mimcap_ff,3.6,-40,480.0,LOW,7,False,a1e38b1ddc016220009e9c500e83ececaf4e2e375edf47162ef994b1717e8e6f,04dcdd1b964876bcb617079f72e98334693a5ea6c9daffb4921dea42a6a474e5,2026-07-28T05:43:01.383028+00:00,jobs/fast64_v2/p6_pvt_ff_mc20_low/pvt3_ff_3p6_m40c_cmp_xm5_xm6_w8p2524_xm7_xm11_w16p8587_s116_low_w4.spice,-0.04372186515537191,-0.7745956644712351,-0.2632056282353403,0.18527487936461995,1.9617890618806229,0,99.18331962404773,218750.0,225,,True,PASS_FIRST_CONVERSION_DETERMINISTIC,FAST64_STARTUP_INCLUSIVE_W0,3.0,0,PVT3_FF_3P6_M40C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S116_LOW_W4,logs/fast64_v2/p6_pvt_ff_mc20_low/pvt3_ff_3p6_m40c_cmp_xm5_xm6_w8p2524_xm7_xm11_w16p8587_s116_low_w4.log,325.5000000000034,0.05,325.4967794117654,FAST64_V2_FIRST_CONVERSION_SEPARATED,c82bf533b44d9505983128fee6523e83672bd576f5b62e01b72334f8313c048d,116,0,64,a693ddeb712fbcac89f9071eafbc4954408e5fff794e7fcd1b04ddefd39fe7a5,ON,dbe9adf5cc0306ac8213feef25a8105eed63cdfd7caad46877bfba86163f1132,100116,PASS_FAST64_COMPLETE,272692,P6_PVT_FF_MC20_LOW,0.7853981633974483,True,FF_3P6_M40C,67,4,0,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_PVT3_MC20_LOW,224,False,1,COMPLETE,0,7.814299386933009,True,-58.14655477568111,-69.51299275689969,FAST64_SS_W4,True,True,58.14655477568111,48.80208230933671,True,50.06039590395331,-54.79601309052545,False,0,68,68,ac34cb831b1d16267afed276d9a89a8c2aba205b49460181b3932e8a2f304107,7.858021252088381,58.921150440152346,49.06528793757205,49.87512102458869,-56.75780215240607,4
14,MARGINAL_DIAGNOSTIC,ff,mimcap_ff,3.6,-40,480.0,LOW,7,False,f47f3e9269820f1c3df426e47d3c015f227b0b25711429b0a4d96b90e3c6c0e8,3933d9e3f4694fae194dc42ae0868727a4dd2b7b7043dcd8d66381d1adcf980b,2026-07-28T05:43:02.167695+00:00,jobs/fast64_v2/p6_pvt_ff_mc20_low/pvt3_ff_3p6_m40c_cmp_xm5_xm6_w8p2524_xm7_xm11_w16p8587_s190_low_w4.spice,0.012033401618841921,-1.4097068117767648,0.07244107774543096,0.10796950456121124,0.12022946166445792,0,98.0677859360585,218750.0,224,,True,PASS_FIRST_CONVERSION_DETERMINISTIC,FAST64_STARTUP_INCLUSIVE_W0,3.0,0,PVT3_FF_3P6_M40C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S190_LOW_W4,logs/fast64_v2/p6_pvt_ff_mc20_low/pvt3_ff_3p6_m40c_cmp_xm5_xm6_w8p2524_xm7_xm11_w16p8587_s190_low_w4.log,325.5000000000034,0.05,325.49633823529484,FAST64_V2_FIRST_CONVERSION_SEPARATED,965ee4beb9c68bdf2a045bf4dee032b6c33d6d7e72d5121b40624019f81af67b,190,0,64,e9431721bfc9f6f051624cffba5c06d285f39787218d8a0fb2c1b245a2885424,ON,0c59485963e73a2b9b117589b80e80b1d1bf421f981ce70577b5818383a4a11f,100190,PASS_FAST64_COMPLETE,272612,P6_PVT_FF_MC20_LOW,0.7853981633974483,True,FF_3P6_M40C,67,4,0,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_PVT3_MC20_LOW,224,False,1,COMPLETE,0,7.670381852494451,True,-75.26648788203504,-61.0270157094024,FAST64_SS_W4,True,True,55.62527918578872,47.93569875201659,True,48.688590012946975,-55.91722792262155,False,0,68,68,ec42adb2a98f0ca81e0f75c207eaa6eb1f696cdab018e11fefa1480ed713b60c,7.658348450875609,57.034985997565485,47.86325767427116,48.58062050838576,-56.03745738428601,4
15,MARGINAL_DIAGNOSTIC,ff,mimcap_ff,3.6,-40,480.0,LOW,7,False,6987e45b3f98249c10e270c0f6913b4d0418c357db707cdd1bf050234d89a59f,17d1f531f2878436461bdec9fb3fec046c2773c676e010137760c8585da213f9,2026-07-28T05:43:06.796242+00:00,jobs/fast64_v2/p6_pvt_ff_mc20_low/pvt3_ff_3p6_m40c_cmp_xm5_xm6_w8p2524_xm7_xm11_w16p8587_s045_low_w4.spice,4.440892098500626e-15,0.0,2.842170943040401e-14,2.842170943040401e-14,1.4210854715202004e-14,0,101.69147260801401,218750.0,224,,True,PASS_FIRST_CONVERSION_DETERMINISTIC,FAST64_STARTUP_INCLUSIVE_W0,3.0,0,PVT3_FF_3P6_M40C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S045_LOW_W4,logs/fast64_v2/p6_pvt_ff_mc20_low/pvt3_ff_3p6_m40c_cmp_xm5_xm6_w8p2524_xm7_xm11_w16p8587_s045_low_w4.log,325.5000000000034,0.05,325.4965441176477,FAST64_V2_FIRST_CONVERSION_SEPARATED,232d71d1ea6d74cb97b2c4fd925ecaf6c981525f289c5b780d0e960dc2f3eb95,45,0,64,78c09ac0e33126484b9a87485df9031e045082abda9a7ab669efb0fcc3d1314d,ON,cda7d62a336286878e472cbe12c2e11c9a13a1babc0986af5ed391d167ab22d9,100045,PASS_FAST64_COMPLETE,272448,P6_PVT_FF_MC20_LOW,0.7853981633974483,True,FF_3P6_M40C,67,4,0,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_PVT3_MC20_LOW,224,False,0,COMPLETE,0,7.847485503741048,True,-71.05923404448164,-62.587101652454955,FAST64_SS_W4,True,True,54.30498250782249,49.001862732521104,True,50.89743175852932,-53.51567552268179,False,0,68,68,0510ed86244e922863bd31bee8cd888f90fe4fc9277d476213dd1c67cd98aa18,7.847485503741043,54.30498250782249,49.001862732521076,50.897431758529294,-53.5156755226818,4
16,MARGINAL_DIAGNOSTIC,ff,mimcap_ff,3.6,-40,480.0,LOW,7,False,39ad8ba37fc9308463ad97ac52b119119188753163aa50adb701216e8e0ec596,b1262f3593adeda6492720a5808e420a34ea24d4c47c38e56786305cdc4bd510,2026-07-28T05:43:11.736089+00:00,jobs/fast64_v2/p6_pvt_ff_mc20_low/pvt3_ff_3p6_m40c_cmp_xm5_xm6_w8p2524_xm7_xm11_w16p8587_s188_low_w4.spice,8.881784197001252e-15,2.913225216616411e-13,4.973799150320701e-14,5.684341886080802e-14,-5.684341886080802e-14,0,98.48076736100484,218750.0,225,,True,PASS_FIRST_CONVERSION_DETERMINISTIC,FAST64_STARTUP_INCLUSIVE_W0,3.0,0,PVT3_FF_3P6_M40C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S188_LOW_W4,logs/fast64_v2/p6_pvt_ff_mc20_low/pvt3_ff_3p6_m40c_cmp_xm5_xm6_w8p2524_xm7_xm11_w16p8587_s188_low_w4.log,325.5000000000034,0.05,325.4966617647065,FAST64_V2_FIRST_CONVERSION_SEPARATED,86668fc2dcfb5801295e5e5d03887b6f76f79b310ec21639c59076feeb38f0cd,188,0,64,0c8d05bd02a111ba7d2450429a72fa1aa91c2e9919b053123acde858b0cc5078,ON,f2b7c396fdadb52e91888a03f12ea39b3115bfab3fe915b83698e4f485584799,100188,PASS_FAST64_COMPLETE,272812,P6_PVT_FF_MC20_LOW,0.7853981633974483,True,FF_3P6_M40C,67,4,0,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_PVT3_MC20_LOW,225,False,0,COMPLETE,0,7.811260198000055,True,-69.77330441612355,-62.40960517133501,FAST64_SS_W4,True,True,58.84887648624358,48.78378639196033,True,49.45050689788543,-57.25128773331191,False,0,68,68,7b9d301cf62a600e77d515a98943d25a0077948ec5a2c2d5fd34d6259e1ad1da,7.8112601980000465,58.84887648624329,48.78378639196028,49.450506897885376,-57.251287733311855,4
17,REFERENCE_CONTROL,ff,mimcap_ff,3.6,-40,480.0,LOW,7,False,e1b5016e5953b36ae65e6fe0f211f902974c3700fba8ef84b78ffaf9b9abcc95,f5b0e1a6f290f96d3b0e8fac42a4f0d9124813d6d69bf7ce96f2a0b97b79883d,2026-07-28T05:44:46.748288+00:00,jobs/fast64_v2/p6_pvt_ff_mc20_low/pvt3_ff_3p6_m40c_cmp_xm5_xm6_w8p2524_xm7_xm11_w16p8587_s142_low_w4.spice,-0.027899088300253894,-0.09167293861832349,-0.16795251156752755,0.02875961344255984,1.3805803158537842,0,105.3487531960709,218750.0,225,,True,PASS_FIRST_CONVERSION_DETERMINISTIC,FAST64_STARTUP_INCLUSIVE_W0,3.0,0,PVT3_FF_3P6_M40C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S142_LOW_W4,logs/fast64_v2/p6_pvt_ff_mc20_low/pvt3_ff_3p6_m40c_cmp_xm5_xm6_w8p2524_xm7_xm11_w16p8587_s142_low_w4.log,325.5000000000034,0.05,325.4964117647065,FAST64_V2_FIRST_CONVERSION_SEPARATED,9c0fadefd8b6697e9e1583cb71b2350bb263579a96434a205c3c1738e526856f,142,0,64,3a35e4ff9e5f5ab455a4863cfb8bd8fecb47af61d88c2a19016227b12066aa59,ON,c53cf2b7877aa6d8ca2cac309d278e7902529d863a64754b07e3cadaefc4d8e6,100142,PASS_FAST64_COMPLETE,272776,P6_PVT_FF_MC20_LOW,0.7853981633974483,True,FF_3P6_M40C,67,4,0,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_PVT3_MC20_LOW,225,False,1,COMPLETE,0,7.659682305008666,True,-76.57220784412233,-59.32529240818265,FAST64_SS_W4,True,True,56.1674962654062,47.87128747615217,True,48.62746672202861,-55.83548808548108,False,0,68,68,1cc894b64fa2332107f2c17291c6e50c01970e98188de18c8651e74189a8cb8e,7.68758139330892,56.25916920402452,48.0392399877197,48.59870710858605,-57.216068401334866,4
18,REFERENCE_CONTROL,ff,mimcap_ff,3.6,-40,480.0,LOW,7,False,c30592e56c1f06f4605d8931bbe7f6c86c3a9ee107ff417f487103565f5ef5d8,1ce28a06b55bd883dc4b42d4c240be7c67efc646ff8e4048fe38ab967c96310c,2026-07-28T05:44:46.208979+00:00,jobs/fast64_v2/p6_pvt_ff_mc20_low/pvt3_ff_3p6_m40c_cmp_xm5_xm6_w8p2524_xm7_xm11_w16p8587_s053_low_w4.spice,-3.552713678800501e-15,0.0,-2.1316282072803006e-14,-3.552713678800501e-14,1.4210854715202004e-14,0,104.02352441905532,218750.0,226,,True,PASS_FIRST_CONVERSION_DETERMINISTIC,FAST64_STARTUP_INCLUSIVE_W0,3.0,0,PVT3_FF_3P6_M40C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S053_LOW_W4,logs/fast64_v2/p6_pvt_ff_mc20_low/pvt3_ff_3p6_m40c_cmp_xm5_xm6_w8p2524_xm7_xm11_w16p8587_s053_low_w4.log,325.5000000000034,0.05,325.4965441176477,FAST64_V2_FIRST_CONVERSION_SEPARATED,e52e0a1c4f31e1b19f5f77d0a9d6ba9fe4d91376f6b320fa3e060e638ccc827c,53,0,64,2987b1b49fc71ae4c88fc57c33a86aebf967a57a2a47602afa02514b5deed7b1,ON,c2f303c0ecd35d70e3317ef58ce9c0bb86b47822789f49d575a49cda096fdf14,100053,PASS_FAST64_COMPLETE,272448,P6_PVT_FF_MC20_LOW,0.7853981633974483,True,FF_3P6_M40C,67,4,0,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_PVT3_MC20_LOW,226,False,0,COMPLETE,0,7.722635909821955,True,-68.79399709360908,-67.381163249061,FAST64_SS_W4,True,True,57.889604753669445,48.25026817712816,True,48.70235214277355,-58.30000156870588,False,0,68,68,d5aa39a11917d5787038231f6dc3931d4253e3da2822622debfa8b5f8e1969ab,7.722635909821959,57.889604753669445,48.250268177128184,48.702352142773584,-58.300001568705895,4
19,REFERENCE_CONTROL,ff,mimcap_ff,3.6,-40,480.0,LOW,7,False,9c052d5079e986576d3b1aa5361e36db3f975454292d3a5d1bacab37b8e48429,bf2bcfa11573b45cfe6067b10d94e4a25f2bc93406fffc9c9b8f1840841c34b2,2026-07-28T05:44:51.221326+00:00,jobs/fast64_v2/p6_pvt_ff_mc20_low/pvt3_ff_3p6_m40c_cmp_xm5_xm6_w8p2524_xm7_xm11_w16p8587_s132_low_w4.spice,-0.007904409827817815,1.0749860640538031,-0.047584547163459945,0.15048119701014429,1.813963492219834,0,104.4097013840219,218750.0,225,,True,PASS_FIRST_CONVERSION_DETERMINISTIC,FAST64_STARTUP_INCLUSIVE_W0,3.0,0,PVT3_FF_3P6_M40C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S132_LOW_W4,logs/fast64_v2/p6_pvt_ff_mc20_low/pvt3_ff_3p6_m40c_cmp_xm5_xm6_w8p2524_xm7_xm11_w16p8587_s132_low_w4.log,325.5000000000034,0.05,325.4965441176477,FAST64_V2_FIRST_CONVERSION_SEPARATED,04354f384094c6b3b2412762aa5fb56b1a45c4e48cdee790fc7cf1b333f3df8f,132,0,64,63fd501d49f94daf82607413afd6070f70f38ea45fa989923ae22ec1816c22ae,ON,7ae1fffbe5248c1dda2cf35bd99742ce5fb74c80d96cc68d945f74abddbe6507,100132,PASS_FAST64_COMPLETE,272564,P6_PVT_FF_MC20_LOW,0.7853981633974483,True,FF_3P6_M40C,67,4,0,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_PVT3_MC20_LOW,224,False,1,COMPLETE,0,7.742104948647683,True,-61.612279661758045,-63.36354871231013,FAST64_SS_W4,True,True,57.9920864997952,48.36747179085905,True,48.93513170588239,-57.48517143992515,False,0,68,68,38a12f8803ed66a66a02f092e6e98227baecbbb9b5cf1eee982c1c117d6e18a0,7.750009358475501,56.917100435741396,48.41505633802251,48.78465050887225,-59.29913493214499,4
20,REFERENCE_CONTROL,ff,mimcap_ff,3.6,-40,480.0,LOW,7,False,902be8188fc9bf93703730ca28c76d2fcbf1a485b67cabf934a2bcffa870b0d1,2011103bb47cf06b33558af69fb77578a5805b924c7249fa41643417727b60ed,2026-07-28T05:44:58.179063+00:00,jobs/fast64_v2/p6_pvt_ff_mc20_low/pvt3_ff_3p6_m40c_cmp_xm5_xm6_w8p2524_xm7_xm11_w16p8587_s096_low_w4.spice,3.552713678800501e-15,-7.105427357601002e-15,2.1316282072803006e-14,1.4210854715202004e-14,-1.4210854715202004e-14,0,106.42942663200665,218750.0,224,,True,PASS_FIRST_CONVERSION_DETERMINISTIC,FAST64_STARTUP_INCLUSIVE_W0,3.0,0,PVT3_FF_3P6_M40C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S096_LOW_W4,logs/fast64_v2/p6_pvt_ff_mc20_low/pvt3_ff_3p6_m40c_cmp_xm5_xm6_w8p2524_xm7_xm11_w16p8587_s096_low_w4.log,325.5000000000034,0.05,325.49669117647124,FAST64_V2_FIRST_CONVERSION_SEPARATED,5093fa50b4ccaf2cf2c0363e5bf8d4979a6091683930eb27c3c25157e31769d5,96,0,64,cb76a5447f5125bccba98f6c6ba318654f3f33f6a41873724d8030e11f20a034,ON,b77c94643a42b65cfba9e0cbb09c0245277c3034af087ffad7496ec548ed40c7,100096,PASS_FAST64_COMPLETE,272496,P6_PVT_FF_MC20_LOW,0.7853981633974483,True,FF_3P6_M40C,67,4,0,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_PVT3_MC20_LOW,224,False,0,COMPLETE,0,7.768129781894722,True,-66.8028872806761,-69.0161441971579,FAST64_SS_W4,True,True,57.188491002143145,48.52414128700622,True,49.063456983335314,-57.85042144935282,False,0,68,68,10277e4a1ae5e97a412c00f3aa6b735625db6c605bc879dae438c37109f73944,7.768129781894719,57.18849100214315,48.5241412870062,49.0634569833353,-57.85042144935281,4
