sample,source_sample_index,t_sample_s,vdiff_v,direct_code,sar_code,oracle_code
21137,21153,0.0105765,-1.1573010749671,40,40,40
21138,21154,0.010577,-1.0609407987691453,48,48,48
21139,21155,0.0105775,-0.9548943846493143,56,56,56
21140,21156,0.010578,-0.8401300112222574,64,64,64
21141,21157,0.0105785,-0.7176954500049391,73,73,73
21142,21158,0.010579,-0.5887084995089689,83,83,83
21143,21159,0.0105795,-0.45434678000755546,93,93,93
21144,21160,0.01058,-0.31583698213921385,104,104,104
21145,21161,0.0105805,-0.1744436675156467,114,114,114
21146,21162,0.010581,-0.03145772357146676,125,125,125
21147,21163,0.0105815,0.11181542192931504,136,136,136
21148,21164,0.010582,0.25406771914193194,147,147,147
21149,21165,0.0105825,0.3940004383230732,157,157,157
21150,21166,0.010583,0.5303360269281714,167,167,167
21151,21167,0.0105835,0.6618297733605585,177,177,177
21152,21168,0.010584,0.7872811708957714,187,187,187
21153,21169,0.0105845,0.9055448780207982,196,196,196
21154,21170,0.010585,1.015541175132878,204,204,204
21155,21171,0.0105855,1.1162658221212165,212,212,212
21156,21172,0.010586,1.20679922684315,218,218,218
21157,21173,0.0105865,1.2863148407804506,224,224,224
21158,21174,0.010587,1.3540867052330166,229,229,229
21159,21175,0.0105875,1.4094960791481632,234,234,234
21160,21176,0.010588,1.4520370880809972,237,237,237
21161,21177,0.0105885,1.481321342707099,239,239,239
21162,21178,0.010589,1.4970814847257636,240,240,240
21163,21179,0.0105895,1.4991736277773358,240,240,240
21164,21180,0.01059,1.4875786710918548,240,240,240
21165,21181,0.0105905,1.4624024738745138,238,238,238
21166,21182,0.010591,1.423874888835999,235,235,235
21167,21183,0.0105915,1.3723476636922207,231,231,231
21168,21184,0.010592,1.3082912297903442,226,226,226
21169,21185,0.0105925,1.2322904071831131,220,220,220
21170,21186,0.010593,1.145039065359231,214,214,214
21171,21187,0.0105935,1.04733378838065,206,206,206
21172,21188,0.010594,0.9400666022585442,198,198,198
21173,21189,0.0105945,0.8242168309664684,190,190,190
21174,21190,0.010595,0.7008421554465303,180,180,180
21175,21191,0.0105955,0.5710689572309975,170,170,170
21176,21192,0.010596,0.43608203484832675,160,160,160
21177,21193,0.0105965,0.2971137868910876,150,150,150
21178,21194,0.010597,0.15543296051158872,139,139,139
21179,21195,0.0105975,0.012333068058598271,128,128,128
21180,21196,0.010598,-0.13087942238100636,118,118,118
21181,21197,0.0105985,-0.27289701472878414,107,107,107
21182,21198,0.010599,-0.41242312204118803,96,96,96
21183,21199,0.0105995,-0.5481839040435945,86,86,86
21184,21200,0.0106,-0.6789398969873224,76,76,76
21185,21201,0.0106005,-0.80349732966232,67,67,67
21186,21202,0.010601,-0.9207190222427765,58,58,58
21187,21203,0.0106015,-1.029534768471635,50,50,50
21188,21204,0.010602,-1.1289511063877378,42,42,42
21189,21205,0.0106025,-1.218060388400018,36,36,36
21190,21206,0.010603,-1.296049067892905,30,30,30
21191,21207,0.0106035,-1.3622051267157007,25,25,25
21192,21208,0.010604,-1.4159245757379866,21,21,21
21193,21209,0.0106045,-1.456716969128418,18,18,18
21194,21210,0.010605,-1.4842098820078533,16,16,16
21195,21211,0.0106055,-1.4981523106009629,15,15,15
21196,21212,0.010606,-1.4984169638406586,15,15,15
21197,21213,0.0106065,-1.485001425505618,16,16,16
21198,21214,0.010607,-1.4580281762798064,18,18,18
21199,21215,0.0106075,-1.417743475532622,21,21,21
21200,21216,0.010608,-1.364515113029755,25,25,25
21201,21217,0.0106085,-1.2988290510990772,30,30,30
21202,21218,0.010609,-1.2212849879108245,36,36,36
21203,21219,0.0106095,-1.1325908823742645,42,42,42
21204,21220,0.01061,-1.0335564906421888,50,50,50
21205,21221,0.0106105,-0.9250859732275734,58,58,58
21206,21222,0.010611,-0.8081696402340734,67,67,67
21207,21223,0.0106115,-0.6838749100589849,76,76,76
21208,21224,0.010612,-0.5533365641154089,86,86,86
21209,21225,0.0106125,-0.41774638654913077,96,96,96
21210,21226,0.010613,-0.2783422835294995,107,107,107
21211,21227,0.0106135,-0.13639698146219528,117,117,117
21212,21228,0.010614,0.00679359270369786,128,128,128
21213,21229,0.0106145,0.14992214297876577,139,139,139
21214,21230,0.010615,0.2916819396383653,149,149,149
21215,21231,0.0106155,0.4307787493524552,160,160,160
21216,21232,0.010616,0.5659426512316872,170,170,170
21217,21233,0.0106165,0.695939630901375,180,180,180
21218,21234,0.010617,0.8195828467626782,189,189,189
21219,21235,0.0106175,0.9357434655725196,198,198,198
21220,21236,0.010618,1.0433609684257608,206,206,206
21221,21237,0.0106185,1.1414528330391418,213,213,213
21222,21238,0.010619,1.2291235039487831,220,220,220
21223,21239,0.0106195,1.3055725687173643,226,226,226
21224,21240,0.01062,1.3701020655115386,231,231,231
21225,21241,0.0106205,1.4221228553265262,235,235,235
21226,21242,0.010621,1.4611600006867498,238,238,238
21227,21243,0.0106215,1.4868571017113876,239,239,239
21228,21244,0.010622,1.4989795499615113,240,240,240
21229,21245,0.0106225,1.4974166703590188,240,240,240
21230,21246,0.010623,1.4821827316240834,239,239,239
21231,21247,0.0106235,1.4534168160051502,237,237,237
21232,21248,0.010624,1.4113815494907,234,234,234
21233,21249,0.0106245,1.3564607040967922,230,230,230
21234,21250,0.010625,1.289155694118763,225,225,225
21235,21251,0.0106255,1.2100809983386436,219,219,219
21236,21252,0.010626,1.1199585499783131,212,212,212
21237,21253,0.0106265,1.0196111456218624,204,204,204
21238,21254,0.010627,0.9099549332761798,196,196,196
21239,21255,0.0106275,0.7919910481587813,187,187,187
21240,21256,0.010628,0.666796472568594,178,178,178
21241,21257,0.0106285,0.5355142032948493,168,168,168
21242,21258,0.010629,0.39934281632665136,158,158,158
21243,21259,0.0106295,0.2595255241373695,147,147,147
21244,21260,0.01063,0.11733882545182917,136,136,136
21245,21261,0.0106305,-0.025919148887002294,126,126,126
21246,21262,0.010631,-0.16894048754211344,115,115,115
21247,21263,0.0106315,-0.3104194396055288,104,104,104
21248,21264,0.010632,-0.4490643357917776,94,94,94
21249,21265,0.0106325,-0.5836093810748607,84,84,84
21250,21266,0.010633,-0.7128262110940743,74,74,74
21251,21267,0.0106335,-0.8355351068318935,65,65,65
21252,21268,0.010634,-0.9506157651664267,56,56,56
21253,21269,0.0106345,-1.0570175269755895,48,48,48
21254,21270,0.010635,-1.1537689694035826,41,41,41
21255,21271,0.0106355,-1.2399867747232323,34,34,34
21256,21272,0.010636,-1.3148837948155572,28,28,28
21257,21273,0.0106365,-1.3777762376470757,24,24,24
21258,21274,0.010637,-1.4280899101275168,20,20,20
21259,21275,0.0106375,-1.4653654603577666,17,17,17
21260,21276,0.010638,-1.4892625714028385,15,15,15
21261,21277,0.0106385,-1.4995630683054948,15,15,15
21262,21278,0.010639,-1.4961729099714232,15,15,15
21263,21279,0.0106395,-1.4791230477423216,16,16,16
21264,21280,0.01064,-1.4485691428175538,18,18,18
21265,21281,0.0106405,-1.4047901451039857,22,22,22
21266,21282,0.010641,-1.3481857464700586,26,26,26
21267,21283,0.0106415,-1.2792727316529775,31,31,31
21268,21284,0.010642,-1.1986802601376714,37,37,37
21269,21285,0.0106425,-1.1071441220785785,44,44,44
21270,21286,0.010643,-1.0055000207115317,52,52,52
21271,21287,0.0106435,-0.8946759425796462,60,60,60
21272,21288,0.010644,-0.7756836852381477,69,69,69
21273,21289,0.0106445,-0.6496096197805158,79,79,79
21274,21290,0.010645,-0.5176047725302497,89,89,89
21275,21291,0.0106455,-0.3808743164410852,99,99,99
21276,21292,0.010646,-0.24066656815619047,109,109,109
21277,21293,0.0106465,-0.09826159117063385,120,120,120
21278,21294,0.010647,0.045040490842490614,131,131,131
21279,21295,0.0106475,0.1879313638539004,142,142,142
21280,21296,0.010648,0.3291064680760104,152,152,152
21281,21297,0.0106485,0.46727690828209384,163,163,163
21282,21298,0.010649,0.6011812211167451,173,173,173
21283,21299,0.0106495,0.729596891954587,182,182,182
21284,21300,0.01065,0.8513515161714453,192,192,192
21285,21301,0.0106505,0.9653335029181427,200,200,200
21286,21302,0.010651,1.0705022236836683,208,208,208
21287,21303,0.0106515,1.1658975129845792,215,215,215
21288,21304,0.010652,1.2506484344501725,222,222,222
21289,21305,0.0106525,1.3239812322632343,227,227,227
21290,21306,0.010653,1.3852263953687762,232,232,232
21291,21307,0.0106535,1.4338247699498294,235,235,235
21292,21308,0.010654,1.4693326643703615,238,238,238
21293,21309,0.0106545,1.4914258999737897,240,240,240
21294,21310,0.010655,1.4999027707579142,240,240,240
21295,21311,0.0106555,1.494685884902475,240,240,240
21296,21312,0.010656,1.4758228713382773,239,239,239
21297,21313,0.0106565,1.4434859449064474,236,236,236
21298,21314,0.010657,1.397970334077412,233,233,233
21299,21315,0.0106575,1.339691585585578,228,228,228
21300,21316,0.010658,1.2691817705853234,223,223,223
21301,21317,0.0106585,1.1870846269686228,217,217,217
21302,21318,0.010659,1.0941496821894052,210,210,210
21303,21319,0.0106595,0.9912254102571785,202,202,202
21304,21320,0.01066,0.8792514853687583,194,194,194
21305,21321,0.0106605,0.7592502029076104,185,185,185
21306,21322,0.010661,0.6323171461272916,175,175,175
21307,21323,0.0106615,0.4996111837383973,165,165,165
21308,21324,0.010662,0.3623438897096266,155,155,155
21309,21325,0.0106625,0.2217684818872439,144,144,144
21310,21326,0.010663,0.07916838041071338,133,133,133
21311,21327,0.0106635,-0.06415450960619438,123,123,123
21312,21328,0.010664,-0.20689168416307613,112,112,112
21313,21329,0.0106645,-0.34773998670177164,101,101,101
21314,21330,0.010665,-0.48541350561777463,91,91,91
21315,21331,0.0106655,-0.6186553143292256,81,81,81
21316,21332,0.010666,-0.7462489467163018,71,71,71
21317,21333,0.0106665,-0.8670295031709591,62,62,62
21318,21334,0.010667,-0.9798942858517217,54,54,54
21319,21335,0.0106675,-1.0838128660557844,46,46,46
21320,21336,0.010668,-1.1778364917866018,39,39,39
21321,21337,0.0106685,-1.2611067496366104,33,33,33
21322,21338,0.010669,-1.3328634018963186,27,27,27
21323,21339,0.0106695,-1.392451327345896,23,23,23
21324,21340,0.01067,-1.4393265023552158,19,19,19
21325,21341,0.0106705,-1.473060967691722,17,17,17
21326,21342,0.010671,-1.4933467356858607,15,15,15
21327,21343,0.0106715,-1.49999860208611,15,15,15
21328,21344,0.010672,-1.4929558369294966,15,15,15
21329,21345,0.0106725,-1.4722827389918844,17,17,17
21330,21346,0.010673,-1.4381680487555295,19,19,19
21331,21347,0.0106735,-1.3909232252528412,23,23,23
21332,21348,0.010674,-1.330979602519914,27,27,27
21333,21349,0.0106745,-1.2588844516181634,33,33,33
21334,21350,0.010675,-1.1752959841804367,39,39,39
21335,21351,0.0106755,-1.0809773430935188,46,46,46
21336,21352,0.010676,-0.9767896351861107,54,54,54
21337,21353,0.0106765,-0.8636840695258893,62,62,62
21338,21354,0.010677,-0.742693273108237,72,72,72
21339,21355,0.0106775,-0.6149218632144953,81,81,81
21340,21356,0.010678,-0.481536362520398,91,91,91
21341,21357,0.0106785,-0.3437545490182355,102,102,102
21342,21358,0.010679,-0.20283433799506356,112,112,112
21343,21359,0.0106795,-0.06006229756180813,123,123,123
21344,21360,0.01068,0.08325809740585477,134,134,134
21345,21361,0.0106805,0.2258183656867298,145,145,145
21346,21362,0.010681,0.36631696583467777,155,155,155
21347,21363,0.0106815,0.5034711789460888,165,165,165
21348,21364,0.010682,0.63602881957697,175,175,175
21349,21365,0.0106825,0.7627796679001779,185,185,185
21350,21366,0.010683,0.8825665187263261,194,194,194
21351,21367,0.0106835,0.994295746510704,202,202,202
21352,21368,0.010684,1.0969472898974422,210,210,210
21353,21369,0.0106845,1.1895839646357025,217,217,217
21354,21370,0.010685,1.2713600198516037,223,223,223
21355,21371,0.0106855,1.3415288595514037,229,229,229
21356,21372,0.010686,1.3994498588674347,233,233,233
21357,21373,0.0106865,1.4445942128099145,236,236,236
21358,21374,0.010687,1.4765497641322067,239,239,239
21359,21375,0.0106875,1.4950247662278988,240,240,240
21360,21376,0.010688,1.499850546708743,240,240,240
21361,21377,0.0106885,1.4909830473432177,240,240,240
21362,21378,0.010689,1.4685032262978233,238,238,238
21363,21379,0.0106895,1.4326163190083876,235,235,235
21364,21380,0.01069,1.383649964428778,232,232,232
21365,21381,0.0106905,1.322051213765619,227,227,227
21366,21382,0.010691,1.2483824490058573,221,221,221
21367,21383,0.0106915,1.1633162485037345,215,215,215
21368,21384,0.010692,1.0676292464985062,208,208,208
21369,21385,0.0106925,0.9621950426295987,200,200,200
21370,21386,0.010693,0.8479762261772408,191,191,191
21371,21387,0.0106935,0.7260155878525785,182,182,182
21372,21388,0.010694,0.5974265993635903,172,172,172
21373,21389,0.0106945,0.4633832476847244,162,162,162
21374,21390,0.010695,0.3251093168317685,152,152,152
21375,21391,0.0106955,0.18386721500650285,141,141,141
21376,21392,0.010696,0.040946449106547975,131,131,131
21377,21393,0.0106965,-0.10234814816417426,120,120,120
21378,21394,0.010697,-0.24470833111132428,109,109,109
21379,21395,0.0106975,-0.3848343850204164,99,99,99
21380,21396,0.010698,-0.5214469922466617,88,88,88
21381,21397,0.0106985,-0.6532989120790663,78,78,78
21382,21398,0.010699,-0.779186367754957,69,69,69
21383,21399,0.0106995,-0.8979600366541667,60,60,60
21384,21400,0.0107,-1.008535543343044,52,52,52
21385,21401,0.0107005,-1.1099033596657444,44,44,44
21386,21402,0.010701,-1.201138021495134,37,37,37
21387,21403,0.0107015,-1.281406578002736,31,31,31
21388,21404,0.010702,-1.349976196300564,26,26,26
21389,21405,0.0107025,-1.4062208520331345,22,22,22
21390,21406,0.010703,-1.4496270448300954,18,18,18
21391,21407,0.0107035,-1.479798486443907,16,16,16
21392,21408,0.010704,-1.4964597187667552,15,15,15
21393,21409,0.0107045,-1.4994586286983278,15,15,15
21394,21410,0.010705,-1.4887678369020385,15,15,15
21395,21411,0.0107055,-1.4644849477719324,17,17,17
21396,21412,0.010706,-1.4268316583279155,20,20,20
21397,21413,0.0107065,-1.3761517341740719,24,24,24
21398,21414,0.010707,-1.3129078710009259,29,29,29
21399,21415,0.0107075,-1.2376774702825417,34,34,34
21400,21416,0.010708,-1.1511473677391764,41,41,41
21401,21417,0.0107085,-1.0541075626885934,48,48,48
21402,21418,0.010709,-0.9474440055412521,56,56,56
21403,21419,0.0107095,-0.8321305092813034,65,65,65
21404,21420,0.01071,-0.7092198587869709,74,74,74
21405,21421,0.0107105,-0.5798341991520706,84,84,84
21406,21422,0.010711,-0.44515479076970904,94,94,94
21407,21423,0.0107115,-0.30641122470255255,104,104,104
21408,21424,0.010712,-0.1648701968101899,115,115,115
21409,21425,0.0107125,-0.021823943115024294,126,126,126
21410,21426,0.010713,0.12142155800520123,137,137,137
21411,21427,0.0107135,0.2635585090930402,147,147,147
21412,21428,0.010714,0.403289233487938,158,158,158
21413,21429,0.0107145,0.5393380228085272,168,168,168
21414,21430,0.010715,0.6704627838695368,178,178,178
21415,21431,0.0107155,0.7954663786941683,187,187,187
21416,21432,0.010716,0.9132075541025655,196,196,196
21417,21433,0.0107165,1.022611361081576,204,204,204
21418,21434,0.010717,1.1226789688163872,212,212,212
21419,21435,0.0107175,1.212496783775903,219,219,219
21420,21436,0.010718,1.2912447906071718,225,225,225
21421,21437,0.0107185,1.3582040386805767,230,230,230
21422,21438,0.010719,1.412763205938377,234,234,234
21423,21439,0.0107195,1.454424180121115,237,237,237
21424,21440,0.01072,1.4828066064128762,239,239,239
21425,21441,0.0107205,1.497651359991667,240,240,240
21426,21442,0.010721,1.4988229117773324,240,240,240
21427,21443,0.0107215,1.4863105657798796,239,239,239
21428,21444,0.010722,1.4602285567512956,237,237,237
21429,21445,0.0107225,1.420815007249437,234,234,234
21430,21446,0.010723,1.3684297536357817,231,231,231
21431,21447,0.0107235,1.303551060853716,226,226,226
21432,21448,0.010724,1.2267712559845019,220,220,220
21433,21449,0.0107245,1.1387913204405442,213,213,213
21434,21450,0.010725,1.0404144901720196,206,206,206
21435,21451,0.0107255,0.9325389223111988,198,198,198
21436,21452,0.010726,0.8161494952136057,189,189,189
21437,21453,0.0107265,0.692308816750343,180,180,180
21438,21454,0.010727,0.5621475229512711,170,170,170
21439,21455,0.0107275,0.4268539555636504,160,160,160
21440,21456,0.010728,0.28766331277748064,149,149,149
21441,21457,0.0107285,0.14584637215646973,138,138,138
21442,21458,0.010729,0.0026978887414909674,128,128,128
21443,21459,0.0107295,-0.14047522575865223,117,117,117
21444,21460,0.01073,-0.2823658347571496,106,106,106
21445,21461,0.0107305,-0.4216785106389917,96,96,96
21446,21462,0.010731,-0.5571413617066105,86,86,86
21447,21463,0.0107315,-0.6875176442520412,76,76,76
21448,21464,0.010732,-0.8116170537298557,66,66,66
21449,21465,0.0107325,-0.9283065919580131,58,58,58
21450,21466,0.010733,-1.0365209111214584,49,49,49
21451,21467,0.0107335,-1.135272040147072,42,42,42
21452,21468,0.010734,-1.2236584046422139,35,35,35
21453,21469,0.0107345,-1.3008730580572465,30,30,30
21454,21470,0.010735,-1.366211048915654,25,25,25
21455,21471,0.0107355,-1.419075856853644,21,21,21
21456,21472,0.010736,-1.4589848387105648,18,18,18
21457,21473,0.0107365,-1.4855736349450122,16,16,16
21458,21474,0.010737,-1.4985994961521092,15,15,15
21459,21475,0.0107375,-1.4979434993077672,15,15,15
21460,21476,0.010738,-1.483611633507619,16,16,16
21461,21477,0.0107385,-1.4557347452880134,18,18,18
21462,21478,0.010739,-1.4145673440282192,21,21,21
21463,21479,0.0107395,-1.3604852783403976,25,25,25
21464,21480,0.01074,-1.2939823046598078,30,30,30
21465,21481,0.0107405,-1.2156655793671742,36,36,36
21466,21482,0.010741,-1.126250115593931,43,43,43
21467,21483,0.0107415,-1.0265522553226019,50,50,50
21468,21484,0.010742,-0.9174822163761276,58,58,58
21469,21485,0.0107425,-0.8000357823478172,67,67,67
21470,21486,0.010743,-0.6752852113314133,77,77,77
21471,21487,0.0107435,-0.5443694464600355,87,87,87
21472,21488,0.010744,-0.4084837176229265,97,97,97
21473,21489,0.0107445,-0.2688686293037106,107,107,107
21474,21490,0.010745,-0.12679883415316767,118,118,118
21475,21491,0.0107455,0.016428604285931295,129,129,129
21476,21492,0.010746,0.15950605346413532,140,140,140
21477,21493,0.0107465,0.30112725019633846,150,150,150
21478,21494,0.010747,0.43999922653763945,161,161,161
21479,21495,0.0107475,0.5748541142727797,171,171,171
21480,21496,0.010748,0.7044607202548538,181,181,181
21481,21497,0.0107485,0.8276357669029537,190,190,190
21482,21498,0.010749,0.9432546952484886,199,199,199
21483,21499,0.0107495,1.0502619318907742,207,207,207
21484,21500,0.01075,1.1476805261338743,214,214,214
21485,21501,0.0107505,1.2346210693117474,220,220,220
21486,21502,0.010751,1.3102898148805489,226,226,226
21487,21503,0.0107515,1.3739959251355596,231,231,231
