sample_index,valid_sample_index,t_sample_s,t_eoc_s,vinp_v,vinn_v,vdiff_v,code_decimal,code_hex,ideal_dac_output_vdiff_v,reconstructed_vdiff_v,quantization_error_v,quantization_error_lsb,clks_falling_sample,eoc_int
161,145,8.05e-05,8.0875e-05,1.6114584597736588,1.688541540226341,-0.07708308045268217,122,0x7A,-0.07304687499999996,-0.07304687499999996,0.004036205452682212,0.3039025282019548,1,1
162,146,8.1e-05,8.1375e-05,1.5401484594913826,1.7598515405086173,-0.21970308101723457,111,0x6F,-0.2191406250000001,-0.2191406250000001,0.0005624560172344806,0.04234962953294913,1,1
163,147,8.15e-05,8.1875e-05,1.4698413777259165,1.8301586222740833,-0.3603172445481668,100,0x64,-0.365234375,-0.365234375,-0.004917130451833174,-0.37023099872626253,1,1
164,148,8.2e-05,8.2375e-05,1.4011791014625372,1.8988208985374626,-0.49764179707492545,90,0x5A,-0.498046875,-0.498046875,-0.00040507792507454843,-0.03049998494678953,1,1
165,149,8.25e-05,8.2875e-05,1.3347885010023082,1.9652114989976917,-0.6304229979953833,80,0x50,-0.630859375,-0.630859375,-0.00043637700461673923,-0.0328566215240839,1,1
166,150,8.3e-05,8.3375e-05,1.2712757067848697,2.02872429321513,-0.7574485864302605,70,0x46,-0.763671875,-0.763671875,-0.006223288569739527,-0.4685770217215644,1,1
167,151,8.35e-05,8.387499999999999e-05,1.2112205755612513,2.0887794244387488,-0.8775588488774974,61,0x3D,-0.883203125,-0.883203125,-0.005644276122502623,-0.4249807904001975,1,1
168,152,8.4e-05,8.437499999999999e-05,1.155171396439231,2.144828603560769,-0.9896572071215377,53,0x35,-0.9894531249999999,-0.9894531249999999,0.00020408212153777416,0.015366183268726526,1,1
169,153,8.45e-05,8.487499999999999e-05,1.103639885133793,2.1963601148662066,-1.092720229732414,45,0x2D,-1.095703125,-1.095703125,-0.0029828952675861053,-0.22459446720648324,1,1
170,154,8.5e-05,8.5375e-05,1.0570965121239857,2.2429034878760143,-1.1858069757520284,38,0x26,-1.1886718749999998,-1.1886718749999998,-0.0028648992479713975,-0.21571006102372875,1,1
171,155,8.55e-05,8.5875e-05,1.0159662073690083,2.2840337926309915,-1.2680675852619832,32,0x20,-1.268359375,-1.268359375,-0.0002917897380168011,-0.021970050862441495,1,1
172,156,8.6e-05,8.6375e-05,0.9806244807984419,2.319375519201558,-1.338751038403116,27,0x1B,-1.334765625,-1.334765625,0.003985413403116089,0.3000781856463879,1,1
173,157,8.65e-05,8.6875e-05,0.9513939939956335,2.348606006004366,-1.3972120120087328,22,0x16,-1.401171875,-1.401171875,-0.00395986299126716,-0.2981543899307038,1,1
174,158,8.7e-05,8.7375e-05,0.9285416143739496,2.3714583856260503,-1.4429167712521007,19,0x13,-1.441015625,-1.441015625,0.001901146252100805,0.14314512956994296,1,1
175,159,8.75e-05,8.7875e-05,0.912275978740572,2.387724021259428,-1.4754480425188559,16,0x10,-1.4808593749999999,-1.4808593749999999,-0.0054113324811440044,-0.4074415044626074,1,1
176,160,8.8e-05,8.8375e-05,0.9027455884919204,2.3972544115080794,-1.494508823016159,15,0x0F,-1.494140625,-1.494140625,0.0003681980161589493,0.027723144746085598,1,1
177,161,8.85e-05,8.887499999999999e-05,0.9000374538311157,2.3999625461688843,-1.4999250923377685,15,0x0F,-1.494140625,-1.494140625,0.005784467337768495,0.43553636425551023,1,1
178,162,8.9e-05,8.937499999999999e-05,0.904176299385457,2.395823700614543,-1.491647401229086,15,0x0F,-1.494140625,-1.494140625,-0.002493223770914099,-0.18772508392764983,1,1
179,163,8.95e-05,8.987499999999999e-05,0.9151243384764376,2.3848756615235622,-1.4697513230471246,17,0x11,-1.467578125,-1.467578125,0.0021731980471246803,0.16362902943056418,1,1
180,164,9e-05,9.0375e-05,0.93278161810316,2.3672183818968398,-1.43443676379368,19,0x13,-1.441015625,-1.441015625,-0.006578861206320008,-0.49534954965233,1,1
181,165,9.05e-05,9.0875e-05,0.9569869314895322,2.3430130685104675,-1.3860261370209355,23,0x17,-1.387890625,-1.387890625,-0.0018644879790645774,-0.14038497724721524,1,1
182,166,9.1e-05,9.1375e-05,0.9875192898639088,2.312480710136091,-1.3249614202721822,28,0x1C,-1.321484375,-1.321484375,0.0034770452721821776,0.2618010557878346,1,1
183,167,9.15e-05,9.1875e-05,1.024099940034175,2.275900059965825,-1.2518001199316497,33,0x21,-1.255078125,-1.255078125,-0.003278005068350298,-0.24681449926402246,1,1
184,168,9.2e-05,9.2375e-05,1.066394909338293,2.233605090661707,-1.167210181323414,40,0x28,-1.162109375,-1.162109375,0.00510080632341392,0.38406071140998926,1,1
185,169,9.25e-05,9.2875e-05,1.1140180547355132,2.1859819452644866,-1.0719638905289737,47,0x2F,-1.069140625,-1.069140625,0.0028232655289737174,0.21257528688743285,1,1
186,170,9.3e-05,9.337499999999999e-05,1.1665345882007756,2.133465411799224,-0.9669308235984486,55,0x37,-0.962890625,-0.962890625,0.004040198598448619,0.30420318858907247,1,1
187,171,9.35e-05,9.387499999999999e-05,1.223465046236279,2.076534953763721,-0.8530699075274418,63,0x3F,-0.8566406249999999,-0.8566406249999999,-0.003570717472558105,-0.2688540214631985,1,1
188,172,9.4e-05,9.437499999999999e-05,1.2842896672595328,2.015710332740467,-0.7314206654809342,72,0x48,-0.737109375,-0.737109375,-0.005688709519065749,-0.42832636378847994,1,1
189,173,9.45e-05,9.4875e-05,1.348453136903348,1.951546863096652,-0.6030937261933043,82,0x52,-0.604296875,-0.604296875,-0.0012031488066956975,-0.09059002779826428,1,1
190,174,9.5e-05,9.5375e-05,1.4153696579043398,1.88463034209566,-0.4692606841913203,92,0x5C,-0.47148437499999996,-0.47148437499999996,-0.002223690808679679,-0.16743083735941114,1,1
191,175,9.55e-05,9.5875e-05,1.4844282982930381,1.8155717017069617,-0.33114340341392373,103,0x67,-0.32539062500000004,-0.32539062500000004,0.005752778413923687,0.43315037469543055,1,1
192,176,9.6e-05,9.6375e-05,1.5549985690579022,1.7450014309420976,-0.19000286188419527,113,0x71,-0.19257812500000004,-0.19257812500000004,-0.0025752631158047767,-0.19390216401353613,1,1
193,177,9.65e-05,9.6875e-05,1.626436180360496,1.6735638196395037,-0.04712763927900773,124,0x7C,-0.04648437499999991,-0.04648437499999991,0.0006432642790078213,0.04843401630176537,1,1
194,178,9.7e-05,9.7375e-05,1.6980889237489376,1.6019110762510622,0.09617784749787517,135,0x87,0.099609375,0.099609375,0.0034315275021248315,0.25837383545410497,1,1
195,179,9.75e-05,9.7875e-05,1.7693026266664131,1.5306973733335867,0.23860525333282662,145,0x91,0.232421875,0.232421875,-0.006183378332826617,-0.46557201564812173,1,1
196,180,9.8e-05,9.837499999999999e-05,1.8394271248915042,1.4605728751084956,0.37885424978300863,156,0x9C,0.37851562500000013,0.37851562500000013,-0.00033862478300850096,-0.02549645425005184,1,1
197,181,9.85e-05,9.887499999999999e-05,1.9078221983833605,1.3921778016166393,0.5156443967667214,166,0xA6,0.5113281250000001,0.5113281250000001,-0.004316271766721225,-0.3249898742001863,1,1
198,182,9.9e-05,9.937499999999999e-05,1.9738634163388624,1.3261365836611374,0.647726832677725,176,0xB0,0.6441406250000001,0.6441406250000001,-0.003586207677724884,-0.27002034279340303,1,1
199,183,9.95e-05,9.9875e-05,2.036947838097797,1.2630521619022028,0.7738956761955944,186,0xBA,0.7769531250000001,0.7769531250000001,0.003057448804405727,0.23020790997878415,1,1
200,184,0.0001,0.000100375,2.0964995178481027,1.203500482151897,0.8929990356962056,195,0xC3,0.8964843749999998,0.8964843749999998,0.0034853393037941327,0.2624255475797935,1,1
201,185,0.0001005,0.000100875,2.151974762874574,1.148025237125426,1.0039495257491478,203,0xCB,1.002734375,1.002734375,-0.0012151507491477975,-0.09149370346524593,1,1
202,186,0.000101,0.000101375,2.2028670973444275,1.0971329026555723,1.1057341946888555,211,0xD3,1.1089843750000001,1.1089843750000001,0.003250180311144657,0.24471945872148007,1,1
203,187,0.0001015,0.000101875,2.248711886311562,1.0512881136884376,1.1974237726231247,218,0xDA,1.201953125,1.201953125,0.00452935237687524,0.34103359072942985,1,1
204,188,0.000102,0.000102375,2.2890905777234396,1.01090942227656,1.2781811554468798,224,0xE0,1.2816406249999999,1.2816406249999999,0.0034594695531200426,0.2604777075290385,1,1
205,189,0.0001025,0.000102875,2.3236345237020792,0.9763654762979208,1.3472690474041582,229,0xE5,1.3480468749999999,1.3480468749999999,0.0007778275958416625,0.05856584251043106,1,1
206,190,0.000103,0.00010337499999999999,2.3520283462117675,0.9479716537882326,1.4040566924235347,233,0xE9,1.401171875,1.401171875,-0.002884817423534747,-0.21720978247791034,1,1
207,191,0.0001035,0.00010387499999999999,2.374012816385744,0.925987183614256,1.4480256327714878,237,0xED,1.454296875,1.454296875,0.006271242228512275,0.4721876501468066,1,1
