bin,frequency_hz,power_linear,power_dbfs,classification,folded_harmonic_order,is_fundamental,is_largest_spur
45,1373.291015625,7.931292817289943e-11,-102.60523863097436,noise,,0,0
46,1403.80859375,2.670249782957443e-40,-397.3331595865451,noise,,0,0
47,1434.326171875,1.200957010990029e-08,-80.80340385254988,noise,,0,0
48,1464.84375,4.546527845154166e-40,-395.0218799182988,noise,,0,0
49,1495.361328125,3.24892731934756e-11,-106.48127851093646,noise,,0,0
50,1525.87890625,2.4501723166179724e-40,-397.7067121843223,noise,,0,0
51,1556.396484375,4.794477325209992e-12,-114.79126578057149,noise,,0,0
52,1586.9140625,1.3378616394780104e-38,-380.33456645707315,noise,,0,0
53,1617.431640625,2.583603449723536e-11,-107.47641991334902,noise,,0,0
54,1647.94921875,1.2931005756244812e-39,-390.4823554205748,noise,,0,0
55,1678.466796875,4.732385512713996e-13,-124.8478773091167,noise,,0,0
56,1708.984375,1.9404131733464e-41,-408.7197363272985,noise,,0,0
57,1739.501953125,1.5682085052007766e-11,-109.6446404216376,noise,,0,0
58,1770.01953125,5.4185455280727693e-39,-384.25985120314755,noise,,0,0
59,1800.537109375,1.356278821191573e-11,-110.27518866958788,noise,,0,0
60,1831.0546875,5.62313950431192e-40,-394.0988898904976,noise,,0,0
61,1861.572265625,1.5231510735229002e-10,-99.77124866183661,noise,,0,0
62,1892.08984375,1.0448109571432822e-40,-401.40830128603847,noise,,0,0
63,1922.607421875,1.1435544613670315e-11,-111.0161099453987,noise,,0,0
64,1953.125,2.2946671130854742e-39,-387.99148155666353,noise,,0,0
65,1983.642578125,3.832339391273167e-11,-105.76403883943294,noise,,0,0
66,2014.16015625,1.3440259659853553e-39,-390.31460187917,noise,,0,0
67,2044.677734375,2.4578447005906505e-11,-107.69313408659,noise,,0,0
68,2075.1953125,1.1310625301780177e-39,-391.06381231768717,noise,,0,0
69,2105.712890625,2.1081971759999702e-10,-98.35956619848025,noise,,0,0
70,2136.23046875,6.933850905787877e-40,-393.1889334803145,noise,,0,0
71,2166.748046875,3.8320165667334875e-11,-105.76440469122025,noise,,0,0
72,2197.265625,4.907794194879301e-37,-364.68981504509134,noise,,0,0
73,2227.783203125,7.941559747743493e-11,-102.59962039462317,noise,,0,0
74,2258.30078125,8.721771437123713e-40,-392.19263145733896,noise,,0,0
75,2288.818359375,4.383647548251743e-11,-105.18032218131465,noise,,0,0
76,2319.3359375,6.666755460579682e-40,-393.359533217808,noise,,0,0
77,2349.853515625,1.073003349155462e-10,-101.29266769565136,noise,,0,0
78,2380.37109375,3.258678793709176e-39,-386.46826292701235,noise,,0,0
79,2410.888671875,4.964422003125733e-11,-104.63999155281387,noise,,0,0
80,2441.40625,2.9538987374067428e-40,-396.8947224390921,noise,,0,0
81,2471.923828125,1.0630639771938396e-10,-101.3330844512227,noise,,0,0
82,2502.44140625,3.326661766073043e-39,-386.378592002951,noise,,0,0
83,2532.958984375,1.1763945394281515e-08,-80.89314847154955,noise,,0,0
84,2563.4765625,8.80596386213777e-40,-392.1509094822052,noise,,0,0
85,2593.994140625,6.43889997139078e-11,-103.51056168732924,noise,,0,0
86,2624.51171875,2.0897219622468754e-37,-368.3977934006979,noise,,0,0
87,2655.029296875,3.1073260788615685e-11,-106.67481017133512,noise,,0,0
88,2685.546875,7.209453414783294e-41,-403.0196550719169,noise,,0,0
89,2716.064453125,2.7457856458064717e-11,-107.21201216769052,noise,,0,0
90,2746.58203125,7.200970000750658e-40,-393.0247684543921,noise,,0,0
91,2777.099609375,2.6623382238616505e-10,-97.34604619610566,noise,,0,0
92,2807.6171875,3.622290915382153e-39,-386.00884520421107,noise,,0,0
93,2838.134765625,2.0017853380859878e-11,-108.5845034312166,noise,,0,0
94,2868.65234375,2.231690987560047e-38,-378.1123378751175,noise,,0,0
95,2899.169921875,7.214264734606797e-12,-113.01675771950622,noise,,0,0
96,2929.6875,5.6060744904085945e-40,-394.1120898296575,noise,,0,0
97,2960.205078125,3.530977010291051e-10,-96.11972957152307,noise,,0,0
98,2990.72265625,3.8437074811523295e-40,-395.75117518084437,noise,,0,0
99,3021.240234375,4.225785081085646e-11,-105.33960441567956,noise,,0,0
100,3051.7578125,1.8894508924098595e-38,-378.8353223818146,noise,,0,0
101,3082.275390625,4.825876966598515e-13,-124.76291601506634,noise,,0,0
102,3112.79296875,2.4364765037082137e-40,-397.7310561949718,noise,,0,0
103,3143.310546875,1.194201361340401e-10,-100.82790285168687,noise,,0,0
104,3173.828125,1.4080607662722313e-39,-390.1124644946882,noise,,0,0
105,3204.345703125,5.503474765594788e-10,-94.19230867593386,noise,,0,0
106,3234.86328125,3.836160031254767e-39,-385.7597113096068,noise,,0,0
107,3265.380859375,1.9778457442983523e-11,-108.63675429908447,noise,,0,0
108,3295.8984375,9.469888290012537e-37,-361.8352299114286,noise,,0,0
109,3326.416015625,2.4030892521470828e-11,-107.79097946036835,noise,,0,0
110,3356.93359375,3.225851787037106e-40,-396.5122343740311,noise,,0,0
111,3387.451171875,1.4594259765312458e-10,-99.95685775037657,noise,,0,0
112,3417.96875,1.6730631536403165e-39,-389.3635551237055,noise,,0,0
113,3448.486328125,4.568671258437415e-12,-115.00077937840331,noise,,0,0
114,3479.00390625,4.5967801076419164e-40,-394.9741411783036,noise,,0,0
115,3509.521484375,8.140734011030298e-12,-112.4920428218268,noise,,0,0
116,3540.0390625,4.4934052592263665e-40,-395.07292257809866,noise,,0,0
117,3570.556640625,2.7241642030651432e-11,-107.24634565314437,noise,,0,0
118,3601.07421875,3.13836108534851e-40,-396.631649370473,noise,,0,0
119,3631.591796875,2.216349889127865e-10,-98.14229524735397,noise,,0,0
120,3662.109375,1.670496601494855e-39,-389.37022250658396,noise,,0,0
121,3692.626953125,5.16293305684602e-11,-104.46971353118529,noise,,0,0
122,3723.14453125,7.468596241637747e-39,-382.866288653307,noise,,0,0
123,3753.662109375,9.372817411106284e-12,-111.87997690337438,noise,,0,0
124,3784.1796875,8.862080778540413e-40,-392.1233214275169,noise,,0,0
125,3814.697265625,1.5870187288772058e-11,-109.59285795069901,noise,,0,0
126,3845.21484375,1.6248823939075672e-39,-389.4904591410095,noise,,0,0
127,3875.732421875,1.2593587936694123e-11,-110.59718368047727,noise,,0,0
128,3906.25,4.620941868341819e-39,-384.95137341983764,noise,,0,0
129,3936.767578125,2.7341439903185292e-11,-107.23046464675646,noise,,0,0
130,3967.28515625,1.909402210226657e-38,-378.78970426146236,noise,,0,0
131,3997.802734375,2.7181630787995927e-11,-107.25592338000669,noise,,0,0
132,4028.3203125,5.632659736262993e-40,-394.09154330390635,noise,,0,0
133,4058.837890625,3.317225651657732e-11,-106.39092832028753,noise,,0,0
134,4089.35546875,1.995872166862052e-39,-388.59735125273625,noise,,0,0
135,4119.873046875,2.959259826339822e-11,-106.88684748714054,noise,,0,0
136,4150.390625,3.816676340335163e-40,-395.7818251438116,noise,,0,0
137,4180.908203125,1.0834092676506544e-11,-111.25075300803239,noise,,0,0
138,4211.42578125,1.6701550499830715e-38,-379.37111056048985,noise,,0,0
139,4241.943359375,5.433096608393504e-12,-114.2482041959995,noise,,0,0
140,4272.4609375,1.5578875110519405e-39,-389.67331751325423,noise,,0,0
141,4302.978515625,2.3594107884366764e-10,-97.87064286190093,noise,,0,0
142,4333.49609375,4.823644248755643e-40,-394.7649257667099,noise,,0,0
143,4364.013671875,7.0162855842976806e-12,-113.13760589260178,noise,,0,0
144,4394.53125,7.834498693138121e-39,-382.65856634643944,noise,,0,0
145,4425.048828125,1.9533446445124643e-11,-108.6908897092974,noise,,0,0
146,4455.56640625,6.960804471027954e-40,-393.17208412490845,noise,,0,0
147,4486.083984375,1.6652894142624655e-10,-99.38378125709997,noise,,0,0
148,4516.6015625,4.25387943336176e-40,-395.31082670451036,noise,,0,0
149,4547.119140625,2.1926613738837027e-11,-108.18896280991473,noise,,0,0
150,4577.63671875,2.027602944470909e-38,-378.5288493386132,noise,,0,0
151,4608.154296875,3.984420408129106e-12,-115.59502691211902,noise,,0,0
152,4638.671875,1.533140939873483e-38,-379.7428576621354,noise,,0,0
153,4669.189453125,2.5703069668146244e-11,-107.49882853709643,noise,,0,0
154,4699.70703125,2.9172647017649293e-40,-396.94892009914525,noise,,0,0
155,4730.224609375,4.3470921122256223e-10,-95.2166900436953,noise,,0,0
156,4760.7421875,2.8554859086766047e-39,-387.04187825753775,noise,,0,0
157,4791.259765625,1.1246587045638576e-11,-111.088470981675,noise,,0,0
158,4821.77734375,1.856690600028158e-39,-388.9112830840161,noise,,0,0
159,4852.294921875,2.7342072198626493e-11,-107.23036421340441,noise,,0,0
160,4882.8125,7.79365961830035e-40,-392.68126412677464,noise,,0,0
161,4913.330078125,1.8646408479364386e-11,-108.89272653189144,noise,,0,0
162,4943.84765625,3.3217197912065223e-40,-396.38504853012546,noise,,0,0
163,4974.365234375,4.276443000344963e-13,-125.28785159292987,noise,,0,0
164,5004.8828125,4.047029633251377e-39,-385.52731462688536,noise,,0,0
165,5035.400390625,2.2901676994428575e-12,-118.00000562012053,noise,,0,0
166,5065.91796875,3.1078089256082077e-38,-376.6741353744789,noise,,0,0
167,5096.435546875,8.400319412033718e-11,-102.35572047191835,noise,,0,0
168,5126.953125,1.0914288538643831e-39,-391.2187241614604,noise,,0,0
169,5157.470703125,1.596865012001233e-08,-79.5659964167467,noise,,0,0
170,5187.98828125,2.4482775265465883e-40,-397.7100720101438,noise,,0,0
171,5218.505859375,6.957490096812001e-11,-103.17415250254356,noise,,0,0
172,5249.0234375,1.376194708755285e-38,-380.21187963370596,noise,,0,0
173,5279.541015625,2.229323001260505e-11,-108.11694850168027,noise,,0,0
174,5310.05859375,9.186148045039736e-40,-391.96734406813437,noise,,0,0
175,5340.576171875,2.8958578472321764e-11,-106.98090607826398,noise,,0,0
176,5371.09375,4.867604781101623e-40,-394.72552538083966,noise,,0,0
177,5401.611328125,8.05307184393323e-11,-102.53906273508078,noise,,0,0
178,5432.12890625,9.87120854261516e-40,-391.65497520030044,noise,,0,0
179,5462.646484375,1.32232990092584e-11,-110.3852802864655,noise,,0,0
180,5493.1640625,2.631381814645235e-37,-367.39683978116454,noise,,0,0
181,5523.681640625,4.2074778167652245e-12,-115.35846012184896,noise,,0,0
182,5554.19921875,5.101260875521945e-40,-394.521903134256,noise,,0,0
183,5584.716796875,1.385916006822157e-09,-90.18130936354295,noise,,0,0
184,5615.234375,9.221457068388894e-40,-391.9506829840718,noise,,0,0
185,5645.751953125,6.193046446657537e-11,-103.67963509945675,noise,,0,0
186,5676.26953125,3.353916004183607e-39,-386.34315665201854,noise,,0,0
187,5706.787109375,1.6109196543620644e-11,-109.52793966845513,noise,,0,0
188,5737.3046875,1.9992517591429788e-39,-388.5900036026709,noise,,0,0
189,5767.822265625,4.541515189877242e-11,-105.02667075993281,noise,,0,0
190,5798.33984375,4.996384085725235e-40,-394.6121203070123,noise,,0,0
191,5828.857421875,6.45747726698412e-12,-113.4980496114241,noise,,0,0
192,5859.375,1.4620124364031916e-39,-389.9491678019007,noise,,0,0
193,5889.892578125,2.3945157381304324e-11,-107.80650151272204,noise,,0,0
194,5920.41015625,5.549443356154469e-39,-384.1561842423556,noise,,0,0
195,5950.927734375,4.577171124390012e-11,-104.99270697612823,noise,,0,0
196,5981.4453125,1.219164783463805e-39,-390.7380543785445,noise,,0,0
197,6011.962890625,3.384579290066119e-11,-106.30363154383969,noise,,0,0
198,6042.48046875,1.0723633736803498e-39,-391.2952587475464,noise,,0,0
199,6072.998046875,1.0695342878831948e-10,-101.30673135043578,noise,,0,0
200,6103.515625,2.4486499313358475e-40,-397.7094114598427,noise,,0,0
201,6134.033203125,5.324901266046783e-11,-104.33556287565564,noise,,0,0
202,6164.55078125,2.470404952230861e-39,-387.67099697839296,noise,,0,0
203,6195.068359375,3.5139211175015835e-11,-106.14075839113228,noise,,0,0
204,6225.5859375,3.2247763433299973e-40,-396.5136824788125,noise,,0,0
205,6256.103515625,8.85747147945186e-09,-82.12558084488325,noise,,0,0
206,6286.62109375,1.6680808181130144e-40,-399.3765075881828,noise,,0,0
207,6317.138671875,1.9374108102297325e-10,-98.72646128438937,noise,,0,0
208,6347.65625,2.729133043113535e-38,-377.23843139388345,noise,,0,0
209,6378.173828125,2.1535707445844784e-11,-108.26708704229137,noise,,0,0
210,6408.69140625,2.019640300476099e-39,-388.5459381894723,noise,,0,0
211,6439.208984375,9.115860725663285e-11,-102.00070165790237,noise,,0,0
212,6469.7265625,4.328816381480336e-40,-395.23498682670294,noise,,0,0
213,6500.244140625,3.012906530872583e-11,-106.80882188288747,noise,,0,0
214,6530.76171875,2.987672090180021e-39,-386.8453491701484,noise,,0,0
215,6561.279296875,3.335530389641307e-11,-106.36702945277881,noise,,0,0
216,6591.796875,7.27893143197731e-38,-372.97800218776473,noise,,0,0
217,6622.314453125,4.008634520975384e-11,-105.56871384945103,noise,,0,0
218,6652.83203125,2.59474513535248e-39,-387.45773140686845,noise,,0,0
219,6683.349609375,3.2994706903870054e-10,-96.41423572269778,noise,,0,0
220,6713.8671875,2.060421381194616e-39,-388.4591179914424,noise,,0,0
221,6744.384765625,1.3574362571303799e-12,-120.27148402074042,noise,,0,0
222,6774.90234375,2.9526057834388206e-40,-396.89662380996424,noise,,0,0
223,6805.419921875,2.9880627507199053e-12,-116.84478133465527,noise,,0,0
224,6835.9375,7.374124855703757e-39,-382.92157360461454,noise,,0,0
225,6866.455078125,3.232297094507221e-12,-116.50356575257588,noise,,0,0
226,6896.97265625,7.243446532451033e-40,-392.9992258837233,noise,,0,0
227,6927.490234375,1.6154219617248714e-09,-89.51581864256623,noise,,0,0
228,6958.0078125,3.965679778085751e-39,-385.61550204350124,noise,,0,0
229,6988.525390625,4.193615102684421e-12,-115.37279279439895,noise,,0,0
230,7019.04296875,1.127254585566011e-37,-371.0784583644112,noise,,0,0
231,7049.560546875,2.229838152007883e-11,-108.11594505228591,noise,,0,0
232,7080.078125,2.426670462880477e-40,-397.74857043100803,noise,,0,0
233,7110.595703125,1.987778503871425e-10,-98.61499857325856,noise,,0,0
234,7141.11328125,4.662374113816667e-39,-384.9126072826249,noise,,0,0
235,7171.630859375,1.692548124292993e-10,-99.31326821246309,noise,,0,0
236,7202.1484375,7.317775707321383e-41,-402.9548875303318,noise,,0,0
237,7232.666015625,9.622615234517409e-12,-111.76574726451386,noise,,0,0
238,7263.18359375,1.514090296704391e-38,-379.79716070877606,noise,,0,0
239,7293.701171875,1.1462029752029247e-11,-111.00606315669722,noise,,0,0
240,7324.21875,5.137043519507928e-40,-394.49154602138697,noise,,0,0
241,7354.736328125,4.767866718696199e-09,-84.81543740491219,noise,,0,0
242,7385.25390625,6.805828216687068e-40,-393.26986864055726,noise,,0,0
243,7415.771484375,1.5335493458142059e-12,-119.7417009203,noise,,0,0
244,7446.2890625,1.2247217523057053e-39,-390.7183041566902,noise,,0,0
245,7476.806640625,9.231941699897428e-12,-111.94574793860285,noise,,0,0
246,7507.32421875,3.5455138713328994e-40,-396.10188658261563,noise,,0,0
247,7537.841796875,1.366523356319249e-12,-120.24250788133861,noise,,0,0
248,7568.359375,8.852902198782956e-41,-402.1278218065488,noise,,0,0
249,7598.876953125,1.3067745640265548e-10,-100.43667174618228,noise,,0,0
250,7629.39453125,7.009637490357502e-40,-393.1417228847089,noise,,0,0
251,7659.912109375,1.7801727263246047e-11,-109.09405704081252,noise,,0,0
252,7690.4296875,1.9178783431331655e-37,-368.7704679200644,noise,,0,0
253,7720.947265625,6.668486574629833e-12,-113.35840565929537,noise,,0,0
254,7751.46484375,6.169025582420669e-40,-393.6965127586284,noise,,0,0
255,7781.982421875,1.979222036281255e-09,-88.63373329428542,noise,,0,0
256,7812.5,4.636329756254028e-40,-394.93693529760355,noise,,0,0
257,7843.017578125,1.400792733506526e-10,-100.13493966877118,noise,,0,0
258,7873.53515625,1.54951159731275e-38,-379.6967301602996,noise,,0,0
259,7904.052734375,1.2404290132386525e-11,-110.66295931399182,noise,,0,0
260,7934.5703125,9.18751252565917e-39,-381.96669902910963,noise,,0,0
261,7965.087890625,1.8414701448582024e-12,-118.94703164916267,noise,,0,0
262,7995.60546875,9.934500425068098e-41,-401.6272181440781,noise,,0,0
263,8026.123046875,4.013875314060103e-09,-85.5630396953819,noise,,0,0
264,8056.640625,5.920883243386124e-40,-393.8748134997832,noise,,0,0
265,8087.158203125,3.6799158552052034e-11,-105.9402995886412,noise,,0,0
266,8117.67578125,1.605723122042721e-38,-379.5419718593545,noise,,0,0
267,8148.193359375,3.8852867280108724e-12,-115.70444772527586,noise,,0,0
268,8178.7109375,2.266906078478588e-39,-388.0443432010388,noise,,0,0
269,8209.228515625,4.843655141511734e-10,-94.74694632413053,noise,,0,0
270,8239.74609375,5.450168347506916e-39,-384.2345792990508,noise,,0,0
271,8270.263671875,6.051204739425455e-11,-103.780259997793,noise,,0,0
272,8300.78125,5.397294664656357e-39,-384.2769171812483,noise,,0,0
273,8331.298828125,8.515674760972762e-11,-102.29648781011599,noise,,0,0
274,8361.81640625,1.5089751116532604e-38,-379.8118577031286,noise,,0,0
275,8392.333984375,7.769822867689654e-11,-102.6945672899459,noise,,0,0
276,8422.8515625,5.58391495366165e-39,-384.1292905198977,noise,,0,0
277,8453.369140625,2.2625802431279335e-09,-88.05263856550266,noise,,0,0
278,8483.88671875,1.5496250705268796e-40,-399.6964121311447,noise,,0,0
279,8514.404296875,1.3463758645629229e-11,-110.30701529315746,noise,,0,0
280,8544.921875,3.0787570239375816e-38,-376.714924314362,noise,,0,0
281,8575.439453125,8.194592428087734e-11,-102.46340489019391,noise,,0,0
282,8605.95703125,7.982320566363142e-39,-382.5773868222549,noise,,0,0
283,8636.474609375,3.0632748041206387e-12,-116.7368188830107,noise,,0,0
284,8666.9921875,1.851260455447322e-40,-398.92400322771806,noise,,0,0
285,8697.509765625,1.2074324469624288e-10,-100.78005004755668,noise,,0,0
286,8728.02734375,2.4257962015387126e-40,-397.75013535419794,noise,,0,0
287,8758.544921875,1.946129823462532e-11,-108.70696039046776,noise,,0,0
288,8789.0625,1.3849941049489871e-36,-360.1841992220732,noise,,0,0
289,8819.580078125,3.928791514570111e-11,-105.656088639601,noise,,0,0
290,8850.09765625,9.531339927927085e-40,-391.80713888490004,noise,,0,0
291,8880.615234375,2.2245875946646665e-10,-98.12618336028267,noise,,0,0
292,8911.1328125,2.0116110880933933e-39,-388.563238262858,noise,,0,0
293,8941.650390625,3.3833720585501304e-11,-106.30518088710274,noise,,0,0
294,8972.16796875,2.0017017682160718e-39,-388.5846847428202,noise,,0,0
295,9002.685546875,3.8611981111563723e-13,-125.73145762025177,noise,,0,0
296,9033.203125,3.998875233964697e-39,-385.5792999285801,noise,,0,0
297,9063.720703125,3.6425434733413465e-11,-105.98463103364446,noise,,0,0
298,9094.23828125,2.2666518192010418e-39,-388.0448303389725,noise,,0,0
299,9124.755859375,2.3649061332908785e-10,-97.86053939482932,noise,,0,0
300,9155.2734375,4.159828611148831e-40,-395.40792409438336,noise,,0,0
301,9185.791015625,1.5177093867100557e-11,-109.78679226936944,noise,,0,0
302,9216.30859375,9.657752196489852e-39,-381.7499178923364,noise,,0,0
303,9246.826171875,4.333950920914475e-11,-105.22983858174459,noise,,0,0
304,9277.34375,3.1814026909993153e-40,-396.57249203005574,noise,,0,0
305,9307.861328125,9.848010423020354e-11,-101.66519347516805,noise,,0,0
306,9338.37890625,7.447530100878899e-41,-402.8785557990247,noise,,0,0
307,9368.896484375,5.138837231057087e-12,-114.49002985152333,noise,,0,0
308,9399.4140625,2.3406169396925027e-39,-387.90537503276414,noise,,0,0
309,9429.931640625,3.5599355076244954e-11,-106.08425716798486,noise,,0,0
310,9460.44921875,1.1537408689000775e-38,-380.97759570200094,noise,,0,0
311,9490.966796875,7.221740366352357e-11,-103.01225976334267,noise,,0,0
312,9521.484375,6.089865053764848e-40,-393.75260177949775,noise,,0,0
313,9552.001953125,6.458915933028225e-10,-93.49708215136434,noise,,0,0
314,9582.51953125,7.517490760600776e-42,-412.83794944090886,noise,,0,0
315,9613.037109375,2.935080077168893e-11,-106.92247892582813,noise,,0,0
316,9643.5546875,2.786135158317178e-39,-387.14865666416125,noise,,0,0
317,9674.072265625,1.9291321619944422e-11,-108.74505865556117,noise,,0,0
318,9704.58984375,2.1343828258406564e-39,-388.3059552936166,noise,,0,0
319,9735.107421875,4.8036340074441195e-12,-114.78297936330576,noise,,0,0
320,9765.625,3.6689966831107545e-39,-385.9532052795241,noise,,0,0
321,9796.142578125,2.9049850402772533e-12,-116.96723946834985,noise,,0,0
322,9826.66015625,4.243975851522094e-39,-385.3209494301796,noise,,0,0
323,9857.177734375,6.8182564927420245e-12,-113.26194512375221,noise,,0,0
324,9887.6953125,4.382728748742055e-39,-385.1812325450612,noise,,0,0
325,9918.212890625,1.1271256019163938e-11,-111.07895532484093,noise,,0,0
326,9948.73046875,2.4888344324684563e-39,-387.63871840583204,noise,,0,0
327,9979.248046875,7.825550544654766e-11,-102.6635294622937,noise,,0,0
328,10009.765625,2.540289980125594e-39,-387.5498455189777,noise,,0,0
329,10040.283203125,1.2804229006666894e-10,-100.52514414091391,noise,,0,0
330,10070.80078125,1.8161917651932623e-39,-389.0070614488528,noise,,0,0
331,10101.318359375,1.2921303237463206e-12,-120.48561528457091,noise,,0,0
332,10131.8359375,9.735845069743179e-40,-391.71494192911126,noise,,0,0
333,10162.353515625,5.518477771594531e-11,-104.18048549538598,noise,,0,0
334,10192.87109375,2.1076176690853106e-39,-388.3607601629502,noise,,0,0
335,10223.388671875,1.3863273987089817e-10,-100.18002040581793,noise,,0,0
336,10253.90625,4.031764457325325e-40,-395.5437269515111,noise,,0,0
337,10284.423828125,1.2049001476309471e-11,-110.78916789500948,noise,,0,0
338,10314.94140625,5.781990934990522e-38,-373.97790440644593,noise,,0,0
339,10345.458984375,2.8586707459969736e-11,-107.0370370972378,noise,,0,0
340,10375.9765625,7.49267772880674e-40,-392.8523079374321,noise,,0,0
341,10406.494140625,2.2368047950148036e-10,-98.1023976203349,noise,,0,0
342,10437.01171875,3.4394677037549495e-40,-396.2337661126795,noise,,0,0
343,10467.529296875,5.399943886969288e-12,-114.27478600178156,noise,,0,0
344,10498.046875,5.052435445258456e-40,-394.5636707383093,noise,,0,0
345,10528.564453125,2.1701524058542533e-11,-108.23377612461876,noise,,0,0
346,10559.08203125,2.0599027621057724e-39,-388.4602112714944,noise,,0,0
347,10589.599609375,1.9717500950052675e-10,-98.65015976668798,noise,,0,0
348,10620.1171875,1.7432174983160864e-39,-389.1851627040968,noise,,0,0
349,10650.634765625,7.461697453077926e-10,-92.87030211222189,noise,,0,0
350,10681.15234375,1.1499061602660846e-39,-390.99205446514145,noise,,0,0
351,10711.669921875,2.0881732574222995e-12,-118.40101317503334,noise,,0,0
352,10742.1875,6.58399662428908e-39,-383.413782475574,noise,,0,0
353,10772.705078125,5.695241404349273e-13,-124.04355709835512,noise,,0,0
354,10803.22265625,4.8669615455788754e-39,-384.72609932245996,noise,,0,0
355,10833.740234375,4.706458940539916e-12,-114.8717357286587,noise,,0,0
356,10864.2578125,7.2957325787699814e-40,-392.9679894031566,noise,,0,0
357,10894.775390625,1.4475010909262822e-10,-99.99248947381807,noise,,0,0
358,10925.29296875,1.6559007176386256e-39,-389.40833552732033,noise,,0,0
359,10955.810546875,1.532323970130568e-11,-109.74517251792429,noise,,0,0
360,10986.328125,2.0401830635059427e-37,-368.5019870912575,noise,,0,0
361,11016.845703125,4.8869517638469845e-11,-104.708297947021,noise,,0,0
362,11047.36328125,3.5135162396231144e-41,-406.14125881886923,noise,,0,0
363,11077.880859375,1.842485988786975e-10,-98.94463653147983,noise,,0,0
364,11108.3984375,6.503198054565018e-41,-403.4674086646697,noise,,0,0
365,11138.916015625,9.74889783319632e-11,-101.70912328011241,noise,,0,0
366,11169.43359375,1.4925953235749212e-38,-379.85925770486733,noise,,0,0
367,11199.951171875,3.8328504338149265e-12,-115.76345974625639,noise,,0,0
368,11230.46875,8.922653496911697e-39,-382.09373819208116,noise,,0,0
369,11260.986328125,9.210144298609108e-12,-111.95601412596177,noise,,0,0
370,11291.50390625,3.3013768634011864e-41,-406.41172743739685,noise,,0,0
371,11322.021484375,6.08779523187948e-10,-93.75407810945097,noise,,0,0
372,11352.5390625,1.257631737628495e-39,-390.6031435839167,noise,,0,0
373,11383.056640625,1.582932774666135e-11,-109.60405375825589,noise,,0,0
374,11413.57421875,7.784965705525711e-39,-382.68611143346266,noise,,0,0
375,11444.091796875,2.5125074863159348e-11,-107.5976048262985,noise,,0,0
376,11474.609375,2.5698373007304286e-39,-387.499622185596,noise,,0,0
377,11505.126953125,3.7339503358499634e-10,-95.87699309861335,noise,,0,0
378,11535.64453125,1.615965229636979e-39,-389.5143583517086,noise,,0,0
379,11566.162109375,1.7432999968514404e-12,-119.18495717718507,noise,,0,0
380,11596.6796875,1.5659436316236966e-38,-379.65091722139084,noise,,0,0
381,11627.197265625,7.334406083431937e-12,-112.94502895257,noise,,0,0
382,11657.71484375,2.944342212672299e-39,-386.90879561658767,noise,,0,0
383,11688.232421875,2.726777581914765e-11,-107.24218132284975,noise,,0,0
384,11718.75,5.935259392162549e-40,-393.86428143157787,noise,,0,0
385,11749.267578125,7.573364094514316e-09,-82.80579010770076,noise,,0,0
386,11779.78515625,3.2466103215869035e-39,-386.48437682070033,noise,,0,0
387,11810.302734375,4.651945592806892e-11,-104.92233220331497,noise,,0,0
388,11840.8203125,1.7386830318109265e-38,-379.1964743132471,noise,,0,0
389,11871.337890625,3.464744041346834e-12,-116.20196690550686,noise,,0,0
390,11901.85546875,8.305427687992614e-39,-382.40505845735294,noise,,0,0
391,11932.373046875,4.7926638036770783e-11,-104.79290881970769,noise,,0,0
392,11962.890625,4.266545146454185e-40,-395.2979150161185,noise,,0,0
393,11993.408203125,1.2218094498471676e-10,-100.72864367317521,noise,,0,0
394,12023.92578125,6.388835410193714e-40,-393.54446147153476,noise,,0,0
395,12054.443359375,5.954433433430714e-11,-103.85027402590394,noise,,0,0
396,12084.9609375,2.930180132230784e-38,-376.92973527752383,noise,,0,0
397,12115.478515625,2.335886852312553e-11,-107.91416044870701,noise,,0,0
398,12145.99609375,1.3159388251959312e-40,-400.4063214664242,noise,,0,0
399,12176.513671875,7.242840306206728e-12,-112.99958937329899,noise,,0,0
400,12207.03125,5.475383189270495e-40,-394.2145332884757,noise,,0,0
401,12237.548828125,1.05019382747513e-10,-101.38598385704249,noise,,0,0
402,12268.06640625,6.090552250099641e-39,-383.75211173786937,noise,,0,0
403,12298.583984375,5.598029217222203e-12,-114.1183268628767,noise,,0,0
404,12329.1015625,2.429306302325246e-39,-387.74385570235995,noise,,0,0
405,12359.619140625,2.6439698948431637e-11,-107.3761134127818,noise,,0,0
406,12390.13671875,9.491679521732553e-40,-391.8252478087351,noise,,0,0
407,12420.654296875,2.322323844429909e-10,-97.93945065780379,noise,,0,0
408,12451.171875,3.2459000597252187e-40,-396.485327031914,noise,,0,0
409,12481.689453125,5.82526178890981e-11,-103.94552399639281,noise,,0,0
410,12512.20703125,1.1398201497293344e-37,-371.03031516933333,noise,,0,0
411,12542.724609375,1.47942197049128e-12,-119.89775783090151,noise,,0,0
412,12573.2421875,1.4552158561291272e-39,-389.9694042890969,noise,,0,0
413,12603.759765625,3.395024139721281e-12,-116.29024980490634,noise,,0,0
414,12634.27734375,5.0569864197306216e-40,-394.559760597333,noise,,0,0
415,12664.794921875,1.857401987105928e-11,-108.90961941258674,noise,,0,0
416,12695.3125,9.940653360350867e-39,-381.62452917275743,noise,,0,0
417,12725.830078125,4.013452862494224e-11,-105.56349680484614,noise,,0,0
418,12756.34765625,1.9005646173805686e-40,-398.80985207305116,noise,,0,0
