bin,frequency_hz,power_linear,power_dbfs,classification,folded_harmonic_order,is_fundamental,is_largest_spur
31941,974761.962890625,5.000057212199091e-11,-104.60892873396506,noise,,0,0
31942,974792.48046875,2.1614485740600766e-40,-398.2512293998608,noise,,0,0
31943,974822.998046875,5.894151026553315e-12,-113.89446587455416,noise,,0,0
31944,974853.515625,9.75166481350395e-41,-401.7078908189686,noise,,0,0
31945,974884.033203125,1.0607951791265202e-11,-111.34236309715418,noise,,0,0
31946,974914.55078125,2.1361099885241706e-39,-388.30244236292543,noise,,0,0
31947,974945.068359375,6.896114033933435e-11,-103.21263412736094,noise,,0,0
31948,974975.5859375,3.556627989465445e-40,-396.0882940517681,noise,,0,0
31949,975006.103515625,6.104395604401842e-11,-103.74225176136329,noise,,0,0
31950,975036.62109375,8.502579107522653e-41,-402.30317165817326,noise,,0,0
31951,975067.138671875,2.8237490347673983e-10,-97.09041751617539,noise,,0,0
31952,975097.65625,6.6084168779099655e-40,-393.39770415373266,noise,,0,0
31953,975128.173828125,1.3002912436284815e-10,-100.45827209143917,noise,,0,0
31954,975158.69140625,2.242772640624161e-40,-398.0908259755198,noise,,0,0
31955,975189.208984375,6.669602561439146e-11,-103.35767891814174,noise,,0,0
31956,975219.7265625,3.4241183491617966e-39,-386.25319080135455,noise,,0,0
31957,975250.244140625,2.4572217924533893e-10,-97.69423488784498,noise,,0,0
31958,975280.76171875,3.0874961305968643e-40,-396.70261425103865,noise,,0,0
31959,975311.279296875,6.522891381347579e-10,-93.45427700345968,noise,,0,0
31960,975341.796875,5.161590657818558e-41,-404.47084287430954,noise,,0,0
31961,975372.314453125,5.375118406788762e-10,-94.29479811463327,noise,,0,0
31962,975402.83203125,3.3083812560243773e-40,-396.4025229547243,noise,,0,0
31963,975433.349609375,4.102020221113085e-12,-115.46870050178653,noise,,0,0
31964,975463.8671875,4.2645385163371005e-40,-395.2999580588024,noise,,0,0
31965,975494.384765625,5.7722323260955636e-11,-103.9852404443709,noise,,0,0
31966,975524.90234375,5.021368938507085e-40,-394.59045715327585,noise,,0,0
31967,975555.419921875,3.3175464537543036e-09,-86.39050834329896,noise,,0,0
31968,975585.9375,5.845650900526544e-40,-393.93034971155305,noise,,0,0
31969,975616.455078125,4.8527899601426566e-08,-74.7387635262976,noise,,0,0
31970,975646.97265625,4.1236979057641684e-40,-395.4458100490038,noise,,0,0
31971,975677.490234375,5.609626206652673e-08,-74.10933923768059,noise,,0,0
31972,975708.0078125,1.0995889350393565e-40,-401.1863748612442,noise,,0,0
31973,975738.525390625,3.5234019620570118e-09,-86.12905655246793,noise,,0,0
31974,975769.04296875,1.9396845663988617e-40,-398.7213673685852,noise,,0,0
31975,975799.560546875,9.050899359657039e-10,-92.0317611125422,noise,,0,0
31976,975830.078125,6.605313567449391e-40,-393.3997440782475,noise,,0,0
31977,975860.595703125,9.434953619711078e-10,-91.851280774886,noise,,0,0
31978,975891.11328125,1.6112526689949165e-39,-389.52704197333867,noise,,0,0
31979,975921.630859375,3.434663904501946e-09,-86.23983601056986,noise,,0,0
31980,975952.1484375,8.580376767869951e-41,-402.2636148877599,noise,,0,0
31981,975982.666015625,6.162736193634377e-10,-93.70094269675215,noise,,0,0
31982,976013.18359375,6.8678794127570706e-40,-393.2304518594352,noise,,0,0
31983,976043.701171875,3.8443235072697183e-10,-95.75047919836338,noise,,0,0
31984,976074.21875,1.0986857678114923e-39,-391.18994348317176,noise,,0,0
31985,976104.736328125,2.816195612218842e-10,-97.10205029592396,noise,,0,0
31986,976135.25390625,3.874421912121268e-40,-395.7166093485791,noise,,0,0
31987,976165.771484375,7.059412332531076e-12,-113.11099297791712,noise,,0,0
31988,976196.2890625,3.2958872007084017e-40,-396.4189550721925,noise,,0,0
31989,976226.806640625,1.3597590777637655e-10,-100.26405880241833,noise,,0,0
31990,976257.32421875,7.820333690523244e-41,-402.6664256246481,noise,,0,0
31991,976287.841796875,1.7432999968507251e-12,-119.18495717718685,noise,,0,0
31992,976318.359375,2.9321221079977968e-40,-396.9268579458685,noise,,0,0
31993,976348.876953125,4.150541999450427e-12,-115.41763034235706,noise,,0,0
31994,976379.39453125,8.368301719568762e-40,-392.3723051677616,noise,,0,0
31995,976409.912109375,1.677638008530105e-11,-109.35169590157514,noise,,0,0
31996,976440.4296875,2.3161955132025663e-40,-397.95092631104,noise,,0,0
31997,976470.947265625,2.3615089518303485e-11,-107.866782508859,noise,,0,0
31998,976501.46484375,2.5899918020433345e-40,-397.4656945765725,noise,,0,0
31999,976531.982421875,2.7025699095982087e-10,-97.28090910069425,noise,,0,0
32000,976562.5,2.304483961876012e-40,-397.9729415710675,noise,,0,0
32001,976593.017578125,4.9707529581034435e-12,-114.63445667457593,noise,,0,0
32002,976623.53515625,4.408498742546521e-40,-395.15577125839786,noise,,0,0
32003,976654.052734375,2.9884137672182205e-11,-106.84427118614889,noise,,0,0
32004,976684.5703125,6.394365615190632e-40,-393.54070382482473,noise,,0,0
32005,976715.087890625,1.2691633171927221e-12,-120.56350335957771,noise,,0,0
32006,976745.60546875,3.625469825645455e-39,-386.0050355219556,noise,,0,0
32007,976776.123046875,4.750992861367705e-11,-104.83083469224601,noise,,0,0
32008,976806.640625,4.71765941422458e-40,-394.8614126278165,noise,,0,0
32009,976837.158203125,1.2126643059839734e-11,-110.76127252521103,noise,,0,0
32010,976867.67578125,1.1918181555224733e-39,-390.8365785014277,noise,,0,0
32011,976898.193359375,2.1206416869041502e-11,-108.33400552713746,noise,,0,0
32012,976928.7109375,3.634022877310997e-40,-395.994801900923,noise,,0,0
32013,976959.228515625,5.49412515740259e-11,-104.19969298569691,noise,,0,0
32014,976989.74609375,1.656892615756569e-39,-389.405734846573,noise,,0,0
32015,977020.263671875,5.238665095520146e-11,-104.40647211923232,noise,,0,0
32016,977050.78125,1.6250207629154822e-38,-379.49008932754896,noise,,0,0
32017,977081.298828125,2.160483411641948e-11,-108.25316910979001,noise,,0,0
32018,977111.81640625,2.1026979908623354e-39,-388.3709094735955,noise,,0,0
32019,977142.333984375,2.342815529148291e-11,-107.90129753044029,noise,,0,0
32020,977172.8515625,1.0418446020918211e-38,-381.4206490114916,noise,,0,0
32021,977203.369140625,4.146404145527591e-12,-115.42196217058203,noise,,0,0
32022,977233.88671875,1.4812940169241292e-39,-389.8922657840625,noise,,0,0
32023,977264.404296875,3.1296381359165954e-11,-106.64373721897498,noise,,0,0
32024,977294.921875,4.130242174835463e-39,-385.4389233003394,noise,,0,0
32025,977325.439453125,3.952267894719294e-12,-115.63021472600269,noise,,0,0
32026,977355.95703125,6.08600886315156e-39,-383.7553526659999,noise,,0,0
32027,977386.474609375,1.858918281822594e-12,-118.90607548516782,noise,,0,0
32028,977416.9921875,6.951214502391697e-39,-383.1780715680366,noise,,0,0
32029,977447.509765625,2.3958902215982483e-12,-117.80400932059075,noise,,0,0
32030,977478.02734375,6.574596417436307e-39,-383.4199874834292,noise,,0,0
32031,977508.544921875,2.260358462293188e-11,-108.05690529250023,noise,,0,0
32032,977539.0625,1.465309727555465e-37,-369.93938414381284,noise,,0,0
32033,977569.580078125,1.0561400070347254e-11,-111.36146352898395,noise,,0,0
32034,977600.09765625,7.01475999882006e-38,-373.13855030312817,noise,,0,0
32035,977630.615234375,1.8839797903246467e-11,-108.84791607339297,noise,,0,0
32036,977661.1328125,3.6387792743085556e-37,-365.9891213469324,noise,,0,0
32037,977691.650390625,1.2805206373705344e-11,-110.52481264972288,noise,,0,0
32038,977722.16796875,1.7059166470170526e-36,-359.27910039853623,noise,,0,0
32039,977752.685546875,5.3245874967855574e-11,-104.33581879077386,noise,,0,0
32040,977783.203125,8.770483409068731e-38,-372.16844315744174,noise,,0,0
32041,977813.720703125,4.53386905162791e-12,-115.0339887452586,noise,,0,0
32042,977844.23828125,2.1407156350409854e-38,-378.29308866082437,noise,,0,0
32043,977874.755859375,1.8035491832345338e-12,-119.03739856958224,noise,,0,0
32044,977905.2734375,3.559144579111615e-38,-376.0852221687601,noise,,0,0
32045,977935.791015625,2.9715244508696415e-11,-106.86888538938157,noise,,0,0
32046,977966.30859375,1.1376856366254084e-38,-381.0384557197509,noise,,0,0
32047,977996.826171875,8.60073561054875e-12,-112.25332249576935,noise,,0,0
32048,978027.34375,2.7399946695650617e-38,-377.2211812915566,noise,,0,0
32049,978057.861328125,2.6789460500286493e-11,-107.31903879438363,noise,,0,0
32050,978088.37890625,9.488160787825175e-39,-381.8268581138925,noise,,0,0
32051,978118.896484375,3.104305543776914e-11,-106.67903386617974,noise,,0,0
32052,978149.4140625,1.1603546872930706e-39,-390.9527708615085,noise,,0,0
32053,978179.931640625,7.758250172418665e-12,-112.70104067349386,noise,,0,0
32054,978210.44921875,5.670196250194965e-40,-394.06269756647316,noise,,0,0
32055,978240.966796875,2.0249180050864224e-11,-108.53460405052732,noise,,0,0
32056,978271.484375,2.0791026977115056e-38,-378.41991905164724,noise,,0,0
32057,978302.001953125,7.211165940915512e-11,-103.01862357578692,noise,,0,0
32058,978332.51953125,6.084469430511264e-40,-393.7564513362221,noise,,0,0
32059,978363.037109375,1.152059185413447e-10,-100.98393056166651,noise,,0,0
32060,978393.5546875,3.352246263641723e-39,-386.34531931701105,noise,,0,0
32061,978424.072265625,2.4536031224480943e-11,-107.70063531435909,noise,,0,0
32062,978454.58984375,9.510912741468064e-39,-381.81645649864765,noise,,0,0
32063,978485.107421875,8.958681808376438e-13,-122.07623735361702,noise,,0,0
32064,978515.625,2.1459779529956897e-39,-388.2824259122475,noise,,0,0
32065,978546.142578125,2.4073656151131227e-11,-107.7832579397253,noise,,0,0
32066,978576.66015625,3.040969217604505e-40,-396.7685582309844,noise,,0,0
32067,978607.177734375,4.951374721773589e-12,-114.65142051958766,noise,,0,0
32068,978637.6953125,6.767870564568534e-39,-383.2941580285817,noise,,0,0
32069,978668.212890625,1.6877507176011308e-10,-99.32559545777497,noise,,0,0
32070,978698.73046875,1.8309693930652059e-40,-398.9718676250359,noise,,0,0
32071,978729.248046875,1.207024722560022e-10,-100.78151681583918,noise,,0,0
32072,978759.765625,5.526465713396491e-40,-394.1742036712084,noise,,0,0
32073,978790.283203125,4.36611050799686e-12,-115.19773123413933,noise,,0,0
32074,978820.80078125,1.628789770474355e-39,-389.4800281399023,noise,,0,0
32075,978851.318359375,5.4596872224780736e-11,-104.22700083772945,noise,,0,0
32076,978881.8359375,1.6750478905548004e-39,-389.35840618820384,noise,,0,0
32077,978912.353515625,2.8812110216889692e-11,-107.00292779649047,noise,,0,0
32078,978942.87109375,8.148605165425197e-40,-392.4878457219335,noise,,0,0
32079,978973.388671875,1.3574033574369868e-10,-100.27158928040453,noise,,0,0
32080,979003.90625,1.616866280138992e-39,-389.5119374320294,noise,,0,0
32081,979034.423828125,5.570868265492582e-12,-114.13944958287779,noise,,0,0
32082,979064.94140625,1.1539468059608886e-40,-400.97682057692367,noise,,0,0
32083,979095.458984375,7.485201283201497e-12,-112.85664363721665,noise,,0,0
32084,979125.9765625,1.6951143528810876e-39,-389.3066884593986,noise,,0,0
32085,979156.494140625,8.73156981676948e-11,-102.18775516162356,noise,,0,0
32086,979187.01171875,5.489170734092456e-40,-394.2036110789028,noise,,0,0
32087,979217.529296875,6.168829673166221e-10,-93.69665067937133,noise,,0,0
32088,979248.046875,1.7131392561661733e-40,-399.2607518014199,noise,,0,0
32089,979278.564453125,9.06864324335494e-11,-102.02325529822927,noise,,0,0
32090,979309.08203125,4.842639856850109e-40,-394.7478567496912,noise,,0,0
32091,979339.599609375,6.146422677778438e-10,-93.71245424541084,noise,,0,0
32092,979370.1171875,6.678643847958653e-40,-393.35179562632226,noise,,0,0
32093,979400.634765625,1.3078300225749557e-09,-90.43316544277644,noise,,0,0
32094,979431.15234375,2.044798363962343e-40,-398.4921735809196,noise,,0,0
32095,979461.669921875,1.585561939580546e-09,-89.59684634792774,noise,,0,0
32096,979492.1875,1.3045740220865512e-39,-390.44399120903023,noise,,0,0
32097,979522.705078125,1.6839246818290645e-09,-89.33545184511799,noise,,0,0
32098,979553.22265625,4.021083823110041e-41,-405.55524720636083,noise,,0,0
32099,979583.740234375,1.0449006118385727e-09,-91.40792863614699,noise,,0,0
32100,979614.2578125,1.8525222423723244e-39,-388.92104416038194,noise,,0,0
32101,979644.775390625,4.767866718697211e-09,-84.81543740491128,noise,,0,0
32102,979675.29296875,4.693691090272054e-41,-404.8835334346716,noise,,0,0
32103,979705.810546875,6.1023729520577156e-09,-83.74369100673908,noise,,0,0
32104,979736.328125,2.136435102449155e-40,-398.3017814211173,noise,,0,0
32105,979766.845703125,4.234089362782566e-09,-85.33107827288767,noise,,0,0
32106,979797.36328125,2.4518161969897117e-39,-387.7037993737389,noise,,0,0
32107,979827.880859375,9.150003368804907e-10,-91.98446593129603,noise,,0,0
32108,979858.3984375,9.800581524771647e-40,-391.68616001450425,noise,,0,0
32109,979888.916015625,1.058612942776774e-12,-121.35130647648757,noise,,0,0
32110,979919.43359375,3.961919971648136e-40,-395.61962148283436,noise,,0,0
32111,979949.951171875,4.4671855622032054e-10,-95.09833854108732,noise,,0,0
32112,979980.46875,6.9881062021368634e-40,-393.15508350516717,noise,,0,0
32113,980010.986328125,3.0490199759567844e-10,-96.75707577394492,noise,,0,0
32114,980041.50390625,1.5754694440678043e-39,-389.62457862560285,noise,,0,0
32115,980072.021484375,6.622481744538117e-12,-113.38847077293141,noise,,0,0
32116,980102.5390625,3.2386656099433436e-40,-396.4950173738226,noise,,0,0
32117,980133.056640625,9.95978293561349e-11,-101.61617973617919,noise,,0,0
32118,980163.57421875,2.78358009347008e-41,-407.1526412507754,noise,,0,0
32119,980194.091796875,3.0392590452121846e-11,-106.77100129206885,noise,,0,0
32120,980224.609375,7.937863013342876e-40,-392.6016424723831,noise,,0,0
32121,980255.126953125,2.5224595312480193e-10,-97.58043639674861,noise,,0,0
32122,980285.64453125,1.3984918860147805e-39,-390.142078961342,noise,,0,0
32123,980316.162109375,2.6271842186866117e-11,-107.40377320422215,noise,,0,0
32124,980346.6796875,1.391015307286159e-40,-400.1653593792486,noise,,0,0
32125,980377.197265625,2.7910548170430454e-10,-97.14099480863511,noise,,0,0
32126,980407.71484375,1.4895661319112986e-39,-389.86808057845235,noise,,0,0
32127,980438.232421875,4.174345690346258e-12,-115.39279435618226,noise,,0,0
32128,980468.75,1.0124691223444639e-40,-401.5448605984773,noise,,0,0
32129,980499.267578125,1.051747353076811e-11,-111.37956419387208,noise,,0,0
32130,980529.78515625,9.841214367599081e-40,-391.6681915510362,noise,,0,0
32131,980560.302734375,2.5206844799934247e-10,-97.58349359676146,noise,,0,0
32132,980590.8203125,1.368972795103014e-40,-400.23473029385195,noise,,0,0
32133,980621.337890625,2.3215648976713322e-11,-107.94087018531854,noise,,0,0
32134,980651.85546875,2.449952284473431e-40,-397.7071022101035,noise,,0,0
32135,980682.373046875,5.7908170125473806e-11,-103.97128005470631,noise,,0,0
32136,980712.890625,3.644212540413562e-41,-405.9826414881439,noise,,0,0
32137,980743.408203125,6.237110363820907e-11,-103.64884418261195,noise,,0,0
32138,980773.92578125,5.403318038883796e-40,-394.2720731626127,noise,,0,0
32139,980804.443359375,1.3986410738300535e-10,-100.14161569094385,noise,,0,0
32140,980834.9609375,2.0512085261161397e-40,-398.4785803404836,noise,,0,0
32141,980865.478515625,5.4219318411494504e-11,-104.2571379330932,noise,,0,0
32142,980895.99609375,8.093126465729437e-40,-392.51751520225366,noise,,0,0
32143,980926.513671875,3.338507542722257e-12,-116.36315485316248,noise,,0,0
32144,980957.03125,1.0935092895780687e-39,-391.2104537028557,noise,,0,0
32145,980987.548828125,8.386364069607877e-13,-122.36294134983797,noise,,0,0
32146,981018.06640625,6.788836917077869e-39,-383.280724710097,noise,,0,0
32147,981048.583984375,1.5806317265633791e-12,-119.61037152209137,noise,,0,0
32148,981079.1015625,6.033713053536269e-39,-383.79283194589533,noise,,0,0
32149,981109.619140625,5.804808157880514e-13,-123.96079975705419,noise,,0,0
32150,981140.13671875,1.0035318286744529e-38,-381.58336695681646,noise,,0,0
32151,981170.654296875,3.990358265456333e-11,-105.58855957489587,noise,,0,0
32152,981201.171875,9.288733947731234e-39,-381.9191132330172,noise,,0,0
32153,981231.689453125,5.90189142820955e-12,-113.88876631180267,noise,,0,0
32154,981262.20703125,2.766782739358511e-40,-397.17892789434177,noise,,0,0
32155,981292.724609375,5.010447626253442e-12,-114.5999132024173,noise,,0,0
32156,981323.2421875,1.3866029893774346e-38,-380.17915714933315,noise,,0,0
32157,981353.759765625,4.333129680398079e-11,-105.23066160449483,noise,,0,0
32158,981384.27734375,6.13590285211239e-39,-383.7198937214993,noise,,0,0
32159,981414.794921875,2.2681129502553072e-11,-108.04203168806808,noise,,0,0
32160,981445.3125,1.9477029781149453e-38,-378.70345118780443,noise,,0,0
32161,981475.830078125,2.9570530298128962e-12,-116.89008734149604,noise,,0,0
32162,981506.34765625,2.1173398321237846e-38,-378.3407727940303,noise,,0,0
32163,981536.865234375,8.467421162230198e-12,-112.32116685350482,noise,,0,0
32164,981567.3828125,1.4047683041796473e-38,-380.12263147416627,noise,,0,0
32165,981597.900390625,4.029104149836845e-12,-115.54659353316792,noise,,0,0
32166,981628.41796875,1.0510818195148154e-38,-381.38231322899975,noise,,0,0
32167,981658.935546875,1.5595113858532105e-11,-109.66879297242642,noise,,0,0
32168,981689.453125,2.377555987231807e-39,-387.8373709449698,noise,,0,0
32169,981719.970703125,5.5423615365553563e-11,-104.16172995041919,noise,,0,0
32170,981750.48828125,4.5589693539210694e-35,-345.0100117427374,noise,,0,0
32171,981781.005859375,4.198730613331623e-13,-125.36749835492631,noise,,0,0
32172,981811.5234375,1.0534712996078162e-36,-361.3724513874953,noise,,0,0
32173,981842.041015625,1.901621186407209e-11,-108.80743839768905,noise,,0,0
32174,981872.55859375,4.871597729289588e-38,-374.721964277228,noise,,0,0
32175,981903.076171875,4.0016404085427564e-13,-125.57629787180716,noise,,0,0
32176,981933.59375,1.1668757378811073e-37,-370.9284323717052,noise,,0,0
32177,981964.111328125,8.135318501818838e-13,-122.49493286639031,noise,,0,0
32178,981994.62890625,1.1306654951700686e-38,-381.0653370820524,noise,,0,0
32179,982025.146484375,1.616011953560902e-11,-109.51423278187205,noise,,0,0
32180,982055.6640625,5.307115613454257e-39,-384.3500929842337,noise,,0,0
32181,982086.181640625,1.3970327007699167e-11,-110.14661275196198,noise,,0,0
32182,982116.69921875,4.343870202577602e-40,-395.21991007295037,noise,,0,0
32183,982147.216796875,3.6581585789290185e-11,-105.9660531914488,noise,,0,0
32184,982177.734375,2.633496371006113e-38,-377.3933512286237,noise,,0,0
32185,982208.251953125,1.0714677866393067e-12,-121.29888728453025,noise,,0,0
32186,982238.76953125,2.7145217685592483e-40,-397.2617451834999,noise,,0,0
32187,982269.287109375,5.10908586843345e-11,-104.51524645159289,noise,,0,0
32188,982299.8046875,1.2498404818218386e-39,-390.6301325991279,noise,,0,0
32189,982330.322265625,3.0713809039664416e-12,-116.72534167337027,noise,,0,0
32190,982360.83984375,5.849526728610262e-40,-393.9274711732964,noise,,0,0
32191,982391.357421875,7.259862425591132e-11,-102.98939456195879,noise,,0,0
32192,982421.875,1.0150389664702243e-39,-391.5338513233283,noise,,0,0
32193,982452.392578125,1.2365021101610073e-11,-110.67672985246445,noise,,0,0
32194,982482.91015625,1.4299548160614254e-39,-390.0454553231647,noise,,0,0
32195,982513.427734375,2.765294425339408e-11,-107.18126468958945,noise,,0,0
32196,982543.9453125,5.016425608144964e-41,-404.59473470899206,noise,,0,0
32197,982574.462890625,1.7403981826800862e-11,-109.19219225960984,noise,,0,0
32198,982604.98046875,7.1365493305269335e-40,-393.06379574946135,noise,,0,0
32199,982635.498046875,1.5038033543289233e-12,-119.82676797880443,noise,,0,0
32200,982666.015625,7.454372995788246e-40,-392.8745672726077,noise,,0,0
32201,982696.533203125,9.865432963717517e-12,-111.65751697227904,noise,,0,0
32202,982727.05078125,3.000670477606226e-39,-386.82649541642684,noise,,0,0
32203,982757.568359375,2.3800942605649533e-11,-107.83273690022364,noise,,0,0
32204,982788.0859375,1.063724177242416e-39,-391.3303881671884,noise,,0,0
32205,982818.603515625,1.2635318751067323e-11,-110.58281644755625,noise,,0,0
32206,982849.12109375,1.486553569466722e-39,-389.87687283027157,noise,,0,0
32207,982879.638671875,2.457122336065842e-12,-117.69441067268698,noise,,0,0
32208,982910.15625,3.2814300738876345e-39,-386.4380469306257,noise,,0,0
32209,982940.673828125,3.498391533609885e-11,-106.15999433782223,noise,,0,0
32210,982971.19140625,6.938092852257911e-40,-393.1862773939952,noise,,0,0
32211,983001.708984375,1.1942013613404474e-10,-100.82790285168672,noise,,0,0
32212,983032.2265625,2.0670283440418138e-39,-388.4452141517909,noise,,0,0
32213,983062.744140625,4.2393477512604355e-12,-115.32568804136281,noise,,0,0
32214,983093.26171875,1.841318876562094e-39,-388.94738841674257,noise,,0,0
32215,983123.779296875,1.5820770864415368e-11,-109.60640206489337,noise,,0,0
32216,983154.296875,1.24610779786336e-40,-400.6431223334712,noise,,0,0
32217,983184.814453125,3.2277857097334034e-11,-106.50963152569642,noise,,0,0
32218,983215.33203125,1.5315424137896817e-40,-399.7473881864357,noise,,0,0
32219,983245.849609375,5.980455415561226e-12,-113.83133590038216,noise,,0,0
32220,983276.3671875,5.8597931035693497e-39,-383.9198556478854,noise,,0,0
32221,983306.884765625,1.0294991011499282e-10,-101.47241875318502,noise,,0,0
32222,983337.40234375,1.532962049288471e-41,-409.74336443698473,noise,,0,0
32223,983367.919921875,5.7199468549457095e-12,-114.02475853388886,noise,,0,0
32224,983398.4375,3.031356558859058e-39,-386.78230824470404,noise,,0,0
32225,983428.955078125,6.023773413787739e-10,-93.79999219722036,noise,,0,0
32226,983459.47265625,9.871035698836523e-40,-391.65505124545354,noise,,0,0
32227,983489.990234375,1.9073823952497225e-10,-98.79430077225095,noise,,0,0
32228,983520.5078125,1.4572447049585016e-40,-399.96335361149795,noise,,0,0
32229,983551.025390625,1.575613923452376e-10,-99.6241803714649,noise,,0,0
32230,983581.54296875,2.693321879478905e-40,-397.2957958795213,noise,,0,0
32231,983612.060546875,2.4115587316416725e-09,-87.77570003800749,noise,,0,0
32232,983642.578125,1.5924177087559937e-39,-389.57810848506904,noise,,0,0
32233,983673.095703125,3.7335961351805204e-10,-95.87740508773706,noise,,0,0
32234,983703.61328125,8.550936556048662e-40,-392.27854162908415,noise,,0,0
32235,983734.130859375,2.6591701217799295e-09,-87.35121724658752,noise,,0,0
32236,983764.6484375,2.8389941508176843e-39,-387.06703349343115,noise,,0,0
32237,983795.166015625,2.2964888776117206e-08,-77.98803500714871,noise,,0,0
32238,983825.68359375,3.1461877102900446e-40,-396.6208321681826,noise,,0,0
32239,983856.201171875,3.5568995207049865e-10,-96.08796250172102,noise,,0,0
32240,983886.71875,1.66919410317859e-39,-389.3736100529776,noise,,0,0
32241,983917.236328125,5.5855361398973324e-12,-114.12802980934828,noise,,0,0
32242,983947.75390625,1.1051562531670649e-39,-391.1644416174944,noise,,0,0
32243,983978.271484375,1.6651171745353166e-10,-99.38423046809652,noise,,0,0
32244,984008.7890625,8.945219414767158e-40,-392.08276849371515,noise,,0,0
32245,984039.306640625,1.3759889236824748e-11,-110.21252909125445,noise,,0,0
32246,984069.82421875,2.5310832176342848e-39,-387.56561422848876,noise,,0,0
32247,984100.341796875,4.652257503727203e-12,-114.9220410205233,noise,,0,0
32248,984130.859375,4.538585743849301e-39,-385.0294730245737,noise,,0,0
32249,984161.376953125,1.1601122216044801e-10,-100.95367845049923,noise,,0,0
32250,984191.89453125,4.7902249914767085e-40,-394.7951193487591,noise,,0,0
32251,984222.412109375,5.034822691020178e-10,-94.57883666277891,noise,,0,0
32252,984252.9296875,1.9536314041631295e-39,-388.6902521925449,noise,,0,0
32253,984283.447265625,1.7142245249065025e-10,-99.25800142958211,noise,,0,0
32254,984313.96484375,3.974464780533689e-40,-395.6058919422864,noise,,0,0
32255,984344.482421875,8.572453488022677e-12,-112.2676270967186,noise,,0,0
32256,984375.0,7.0622157742830836e-40,-393.109268645156,noise,,0,0
32257,984405.517578125,3.4492329328646866e-11,-106.22145323052254,noise,,0,0
32258,984436.03515625,5.151988458697293e-39,-384.47892965630894,noise,,0,0
32259,984466.552734375,1.191551685247884e-10,-100.83754961861105,noise,,0,0
32260,984497.0703125,2.7778359550366373e-40,-397.16161252172606,noise,,0,0
32261,984527.587890625,4.113262958725096e-11,-105.45681372479385,noise,,0,0
32262,984558.10546875,3.547577520087337e-40,-396.0993595284936,noise,,0,0
32263,984588.623046875,5.138305208151324e-12,-114.49047949910542,noise,,0,0
32264,984619.140625,1.4591941278000366e-39,-389.95754773825587,noise,,0,0
32265,984649.658203125,2.7945550075627044e-11,-107.13555184475112,noise,,0,0
32266,984680.17578125,3.2874895807082006e-40,-396.4300346203524,noise,,0,0
32267,984710.693359375,1.5582852218007428e-10,-99.67220895092895,noise,,0,0
32268,984741.2109375,3.3563305931627965e-40,-396.34003115521364,noise,,0,0
32269,984771.728515625,4.712626555859505e-12,-114.86604820902923,noise,,0,0
32270,984802.24609375,6.571522176060492e-40,-393.4220186929918,noise,,0,0
32271,984832.763671875,3.617794295391184e-11,-106.01423977469892,noise,,0,0
32272,984863.28125,2.6445272481650324e-39,-387.3751980091557,noise,,0,0
32273,984893.798828125,4.994454863888655e-11,-104.61379754435467,noise,,0,0
32274,984924.31640625,2.120744315824171e-40,-398.3337953544551,noise,,0,0
32275,984954.833984375,7.181000686520988e-12,-113.03682878845794,noise,,0,0
32276,984985.3515625,1.592807714204411e-41,-409.5770449671542,noise,,0,0
32277,985015.869140625,4.7065202563767585e-11,-104.87167914905933,noise,,0,0
32278,985046.38671875,9.136698064297494e-41,-401.99078573847225,noise,,0,0
32279,985076.904296875,9.106539470637021e-13,-122.0051447278951,noise,,0,0
32280,985107.421875,6.766008853251569e-39,-383.2953528537046,noise,,0,0
32281,985137.939453125,9.913070031109898e-11,-101.63659672820108,noise,,0,0
32282,985168.45703125,1.6005999856949648e-39,-389.55585038416046,noise,,0,0
32283,985198.974609375,8.51668900378265e-12,-112.29597058295687,noise,,0,0
32284,985229.4921875,2.2786481997457972e-39,-388.0219056741581,noise,,0,0
32285,985260.009765625,2.6893974561841015e-11,-107.3021285733784,noise,,0,0
32286,985290.52734375,1.0275282565515564e-39,-391.4807407348297,noise,,0,0
32287,985321.044921875,7.723118133438347e-12,-112.72075169199938,noise,,0,0
32288,985351.5625,1.3247693728718383e-39,-390.37727567919353,noise,,0,0
32289,985382.080078125,1.5049534095782686e-11,-109.82344791864543,noise,,0,0
32290,985412.59765625,2.2161395760335098e-38,-378.1427073761007,noise,,0,0
32291,985443.115234375,3.5786477450856907e-12,-116.06148895250334,noise,,0,0
32292,985473.6328125,8.529967278413597e-40,-392.2892048190766,noise,,0,0
32293,985504.150390625,9.448853301763606e-12,-111.844887406927,noise,,0,0
32294,985534.66796875,2.88917135166989e-38,-376.99094547242873,noise,,0,0
32295,985565.185546875,2.3135038358408046e-11,-107.95597623186146,noise,,0,0
32296,985595.703125,5.018512709296885e-38,-374.5929281876207,noise,,0,0
32297,985626.220703125,1.4029107150532475e-11,-110.12837814833676,noise,,0,0
32298,985656.73828125,2.495848043195561e-37,-367.6264970679156,noise,,0,0
32299,985687.255859375,5.862439253391815e-12,-113.91789491506471,noise,,0,0
32300,985717.7734375,4.656796320280902e-38,-374.91780603987525,noise,,0,0
32301,985748.291015625,1.7372562916316968e-11,-109.20003953901256,noise,,0,0
32302,985778.80859375,5.109767576572606e-38,-374.51466700873243,noise,,0,0
32303,985809.326171875,7.258883873689084e-12,-112.98997998398242,noise,,0,0
32304,985839.84375,3.3328268023420285e-37,-366.3705510191135,noise,,0,0
