job_id,phase,role,category,mismatch_seed,noise_mode,noise_seed,band,pvt,warmup_frames,total_frames,retained_frame_start,retained_frame_end,nfft,bin,fin_hz,maxstep_ps,solver_profile,required,state,returncode,elapsed_s,overall_status,completed_utc
PVT3_SS_3P0_125C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S190_LOW_W4,P5_PVT_SS_MC20_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_PVT3_MC20_LOW,MARGINAL_DIAGNOSTIC,190,ON,100190,LOW,SS_3P0_125C,4,68,4,67,64,7,218750.0,50,ROBUST_GEAR,True,COMPLETE,0,93.6401264059823,PASS_FAST64_COMPLETE,2026-07-28T05:34:43.568641+00:00
PVT3_SS_3P0_125C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S045_LOW_W4,P5_PVT_SS_MC20_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_PVT3_MC20_LOW,MARGINAL_DIAGNOSTIC,45,ON,100045,LOW,SS_3P0_125C,4,68,4,67,64,7,218750.0,50,ROBUST_GEAR,True,COMPLETE,0,93.25468829798046,PASS_FAST64_COMPLETE,2026-07-28T05:34:43.327540+00:00
PVT3_SS_3P0_125C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S188_LOW_W4,P5_PVT_SS_MC20_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_PVT3_MC20_LOW,MARGINAL_DIAGNOSTIC,188,ON,100188,LOW,SS_3P0_125C,4,68,4,67,64,7,218750.0,50,ROBUST_GEAR,True,COMPLETE,0,95.16513338801451,PASS_FAST64_COMPLETE,2026-07-28T05:34:48.106629+00:00
PVT3_SS_3P0_125C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S142_LOW_W4,P5_PVT_SS_MC20_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_PVT3_MC20_LOW,REFERENCE_CONTROL,142,ON,100142,LOW,SS_3P0_125C,4,68,4,67,64,7,218750.0,50,ROBUST_GEAR,True,COMPLETE,0,99.62108399195131,PASS_FAST64_COMPLETE,2026-07-28T05:36:20.958988+00:00
PVT3_SS_3P0_125C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S053_LOW_W4,P5_PVT_SS_MC20_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_PVT3_MC20_LOW,REFERENCE_CONTROL,53,ON,100053,LOW,SS_3P0_125C,4,68,4,67,64,7,218750.0,50,ROBUST_GEAR,True,COMPLETE,0,98.01235328998882,PASS_FAST64_COMPLETE,2026-07-28T05:36:21.365521+00:00
PVT3_SS_3P0_125C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S132_LOW_W4,P5_PVT_SS_MC20_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_PVT3_MC20_LOW,REFERENCE_CONTROL,132,ON,100132,LOW,SS_3P0_125C,4,68,4,67,64,7,218750.0,50,ROBUST_GEAR,True,COMPLETE,0,100.03821305709425,PASS_FAST64_COMPLETE,2026-07-28T05:36:23.624139+00:00
PVT3_SS_3P0_125C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S096_LOW_W4,P5_PVT_SS_MC20_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_PVT3_MC20_LOW,REFERENCE_CONTROL,96,ON,100096,LOW,SS_3P0_125C,4,68,4,67,64,7,218750.0,50,ROBUST_GEAR,True,COMPLETE,0,98.1135932460893,PASS_FAST64_COMPLETE,2026-07-28T05:36:26.236397+00:00
PVT3_FF_3P6_M40C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S044_LOW_W4,P6_PVT_FF_MC20_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_PVT3_MC20_LOW,DEEP_TAIL,44,ON,100044,LOW,FF_3P6_M40C,4,68,4,67,64,7,218750.0,50,ROBUST_GEAR,True,COMPLETE,0,100.90448551194277,PASS_FAST64_COMPLETE,2026-07-28T05:38:01.880798+00:00
PVT3_FF_3P6_M40C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S026_LOW_W4,P6_PVT_FF_MC20_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_PVT3_MC20_LOW,DEEP_TAIL,26,ON,100026,LOW,FF_3P6_M40C,4,68,4,67,64,7,218750.0,50,ROBUST_GEAR,True,COMPLETE,0,101.90416292299051,PASS_FAST64_COMPLETE,2026-07-28T05:38:03.284368+00:00
PVT3_FF_3P6_M40C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S065_LOW_W4,P6_PVT_FF_MC20_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_PVT3_MC20_LOW,DEEP_TAIL,65,ON,100065,LOW,FF_3P6_M40C,4,68,4,67,64,7,218750.0,50,ROBUST_GEAR,True,COMPLETE,0,100.68256442609709,PASS_FAST64_COMPLETE,2026-07-28T05:38:04.331444+00:00
PVT3_FF_3P6_M40C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S021_LOW_W4,P6_PVT_FF_MC20_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_PVT3_MC20_LOW,DEEP_TAIL,21,ON,100021,LOW,FF_3P6_M40C,4,68,4,67,64,7,218750.0,50,ROBUST_GEAR,True,COMPLETE,0,104.01660588709638,PASS_FAST64_COMPLETE,2026-07-28T05:38:10.267479+00:00
PVT3_FF_3P6_M40C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S036_LOW_W4,P6_PVT_FF_MC20_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_PVT3_MC20_LOW,DEEP_TAIL,36,ON,100036,LOW,FF_3P6_M40C,4,68,4,67,64,7,218750.0,50,ROBUST_GEAR,True,COMPLETE,0,99.78319184796419,PASS_FAST64_COMPLETE,2026-07-28T05:39:41.680536+00:00
