target_transition,lower_v,transition_v,upper_v,inl_ep_lsb
236,1.424899364080955,1.424977183905174,1.4250550037293925,0.005868851953980111
237,1.4384704469695806,1.4385482667937994,1.4386260866180183,0.029344259769867063
238,1.4515746109128937,1.4516524307371124,1.4517302505613312,0.01760655586190684
239,1.4648344145046448,1.4649122343288634,1.4649900541530823,0.01760655586190684
240,1.4771603802057705,1.4772382000299893,1.477316019854208,-0.052819667585754015
241,1.4905758234459585,1.4906536432701771,1.490731463094396,-0.041081963677827286
242,1.5038356270377096,1.5039134468619282,1.503991266686147,-0.041081963677827286
243,1.5169397909810227,1.5170176108052416,1.5170954306294602,-0.052819667585754015
244,1.5303552342212108,1.5304330540454294,1.5305108738696482,-0.041081963677827286
245,1.5439263171098365,1.5440041369340554,1.544081956758274,-0.01760655586190684
246,1.55703048105315,1.5571083008773687,1.5571861207015876,-0.029344259769867063
247,1.5702902846449005,1.5703681044691193,1.5704459242933382,-0.029344259769867063
248,1.5833944485882137,1.5834722684124323,1.583550088236651,-0.041081963677827286
249,1.5971211711252773,1.597198990949496,1.5972768107737148,-0.005868851953980111
250,1.6102253350685904,1.6103031548928093,1.610380974717028,-0.01760655586190684
251,1.623485138660341,1.62356295848456,1.6236407783087785,-0.01760655586190684
252,1.636744942252092,1.636822762076311,1.6369005819005296,-0.01760655586190684
253,1.6503160251407176,1.6503938449649365,1.650471664789155,0.005868851953980111
254,1.6634201890840308,1.6634980089082494,1.6635758287324682,-0.005868851953980111
255,1.6767578125,1.6768356323242188,1.6769134521484375,0.0
