job_id,category,pvt,mismatch_seed,noise_seed,band,nfft,bin,fin_hz,maxstep_ps,solver_profile,required,state,attempt_count,measurement_stem,compact_code_checksum_sha256
D3_S131_NEAR_NYQUIST,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,131,100131,NEAR_NYQUIST,64,29,906250.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s131_near_nyquist_050ps,08db2e95bf5a7399d217f5e36a19c734816565103ac5d6163691601031e9a821
D3_S132_LOW,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,132,100132,LOW,64,7,218750.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s132_low_050ps,eb527c207f62c8b0a2ab148f72e74a60e359cd537eefd6245d5544a2d9cc2a2f
D3_S132_NEAR_NYQUIST,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,132,100132,NEAR_NYQUIST,64,29,906250.0,50,ROBUST_GEAR,True,VALID_FAIL,1,formal_s132_near_nyquist_050ps,bd8db2195e85d56d836a0d387b1e805919908a53eef441d52479225ddef361f4
D3_S133_LOW,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,133,100133,LOW,64,7,218750.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s133_low_050ps,31de646a6e1cc5bafd58dccf7ada5cb1fa7e6fc33b6f2e91c630829c57a4399e
D3_S133_NEAR_NYQUIST,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,133,100133,NEAR_NYQUIST,64,29,906250.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s133_near_nyquist_050ps,f61264b6ddcc4b070dd359712a046e58acaba058982019739d3b5d70b34620ca
D3_S134_LOW,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,134,100134,LOW,64,7,218750.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s134_low_050ps,31b796ba46fcbf45fd4ab156b8de104cb46b13001ca38e4d1fda878dfa1bf218
D3_S134_NEAR_NYQUIST,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,134,100134,NEAR_NYQUIST,64,29,906250.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s134_near_nyquist_050ps,ab5e6eb33b2cd40539dcca9fd5a476018a4772b2c42c0e37cde39f0e1cc0e8e5
D3_S135_LOW,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,135,100135,LOW,64,7,218750.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s135_low_050ps,a6646a472f5a83598e26f3c4c450cebec63748a2b288dd4c104c1d491a72db9a
D3_S135_NEAR_NYQUIST,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,135,100135,NEAR_NYQUIST,64,29,906250.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s135_near_nyquist_050ps,0068b9eac5bb33b0ddedec136ebe93f6820d43ad63484bd8368388e5c00d4b15
D3_S136_LOW,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,136,100136,LOW,64,7,218750.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s136_low_050ps,067c743d9a46df1144fa1e965346224684dd3dbd51c51bcf2ef8f4d9ea2bb8c1
D3_S136_NEAR_NYQUIST,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,136,100136,NEAR_NYQUIST,64,29,906250.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s136_near_nyquist_050ps,2005e5486d5516891d5dcc26002fdbe0a2300a2ce691982ec2cc7fb27d380381
D3_S137_LOW,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,137,100137,LOW,64,7,218750.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s137_low_050ps,7846aa2b9e7471874d8752f974415c308d0cb68d70c493283ae3cf105cf23fa6
D3_S137_NEAR_NYQUIST,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,137,100137,NEAR_NYQUIST,64,29,906250.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s137_near_nyquist_050ps,1404b0b0519556db8dd063f47156b4f741327f6525bf017d81cdd2688e63f0a5
D3_S138_LOW,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,138,100138,LOW,64,7,218750.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s138_low_050ps,3cb44d8587d114cdeb18419fdfd851f53f02ae83b95e4e0e0f8c35f4819d26bc
D3_S138_NEAR_NYQUIST,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,138,100138,NEAR_NYQUIST,64,29,906250.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s138_near_nyquist_050ps,143f5b48b89c5c9488681bdd9a46504950c15f13bf5f475f560c5985ce0811b3
D3_S139_LOW,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,139,100139,LOW,64,7,218750.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s139_low_050ps,e8728473574f86935701a8d889fdab21680c4bbc602c8c880c1b26e511a6e312
D3_S139_NEAR_NYQUIST,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,139,100139,NEAR_NYQUIST,64,29,906250.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s139_near_nyquist_050ps,c783a53d48fe1d38d5da4f82b3892d888c68debd6a1bcfc89d9a26719c872129
D3_S140_LOW,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,140,100140,LOW,64,7,218750.0,50,ROBUST_GEAR,True,VALID_FAIL,1,formal_s140_low_050ps,fb503d3805964c4a747c6b41830201c6c4206b7e16defa7aa90f81cc9e72c973
D3_S140_NEAR_NYQUIST,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,140,100140,NEAR_NYQUIST,64,29,906250.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s140_near_nyquist_050ps,1a76e32ac73325ba2a70aa3f9f4465230575cbc64c939f7dbe7b4c7e846c4300
D3_S141_LOW,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,141,100141,LOW,64,7,218750.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s141_low_050ps,77ccb9f49f846d38424fb3704b4052db8b5a29de599890bf23e8b612572252c5
D3_S141_NEAR_NYQUIST,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,141,100141,NEAR_NYQUIST,64,29,906250.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s141_near_nyquist_050ps,3f3a28b5e8403aa026b0201c3f8503df3c006fc134917293fd9458d2cb1e1ba9
D3_S142_LOW,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,142,100142,LOW,64,7,218750.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s142_low_050ps,85f3a9753a40af6a9c176c4fb67d570593027f7d862f3d19256875425fcf77dd
D3_S142_NEAR_NYQUIST,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,142,100142,NEAR_NYQUIST,64,29,906250.0,50,ROBUST_GEAR,True,VALID_FAIL,1,formal_s142_near_nyquist_050ps,08d18528559ea692836b3da295529a3567f3147810adbf0b157d8fec440aeaa1
D3_S143_LOW,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,143,100143,LOW,64,7,218750.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s143_low_050ps,c1968811523c12acdde39c3ae63fb8c9228cd650f03c10b3f0a344b5cc6a5978
D3_S143_NEAR_NYQUIST,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,143,100143,NEAR_NYQUIST,64,29,906250.0,50,ROBUST_GEAR,True,VALID_FAIL,1,formal_s143_near_nyquist_050ps,f7f8b562f172bbb2a703b22d66c68fc5e114fd87d17d5120c34336029460da26
D3_S144_LOW,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,144,100144,LOW,64,7,218750.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s144_low_050ps,c5e9831b805a946bef58c575f293a08b4254f95865380498c13d3c2d9a4d55cc
D3_S144_NEAR_NYQUIST,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,144,100144,NEAR_NYQUIST,64,29,906250.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s144_near_nyquist_050ps,5379399efd3a3ec8adf4f26079099b0e09a681e51ec4f93e7b7cafe2eed7fb07
D3_S145_LOW,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,145,100145,LOW,64,7,218750.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s145_low_050ps,9a3a7f89e576055641a4b2f71d0a834c60781c509c1116165df4751ed97ce1b3
D3_S145_NEAR_NYQUIST,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,145,100145,NEAR_NYQUIST,64,29,906250.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s145_near_nyquist_050ps,308dd527df4135fee283d123a410326fb3f83fb6c4208fc922759b0dbb0ea7ea
D3_S146_LOW,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,146,100146,LOW,64,7,218750.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s146_low_050ps,6df9c9481f6b5d527532c640cfb18a0d1c037d0ef7aaab4a976d630c39b976c3
D3_S146_NEAR_NYQUIST,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,146,100146,NEAR_NYQUIST,64,29,906250.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s146_near_nyquist_050ps,37619db4f9de024677619a269dbcb7f42585859bb24997a8ae5ed773ea9528fd
D3_S147_LOW,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,147,100147,LOW,64,7,218750.0,50,ROBUST_GEAR,True,VALID_FAIL,1,formal_s147_low_050ps,408435973a965a6b71d792129cd4f83250fc987f2fd2ca83b0ec57b9d1b2d21b
D3_S147_NEAR_NYQUIST,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,147,100147,NEAR_NYQUIST,64,29,906250.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s147_near_nyquist_050ps,b4b3ef160ba564aa24745653f9ee512934b47e9f8913fdfa0646d680d1daf9a7
D3_S148_LOW,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,148,100148,LOW,64,7,218750.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s148_low_050ps,55b5600e3b2e767f7534ac7444bd14952fad837ab30fbdfaeaa6baf855db1056
D3_S148_NEAR_NYQUIST,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,148,100148,NEAR_NYQUIST,64,29,906250.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s148_near_nyquist_050ps,5efad60d2dbdfd213836cc94ed5d15c4c6031f0e1733595941b9a82315d94f4e
D3_S149_LOW,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,149,100149,LOW,64,7,218750.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s149_low_050ps,6b25449581e51a0a78d4f90ea3943a0212ebc9cb6d65449febe68a57370e6d76
D3_S149_NEAR_NYQUIST,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,149,100149,NEAR_NYQUIST,64,29,906250.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s149_near_nyquist_050ps,745ae3942f10071f17ead5cbefb8d6239fde0bbca4df9b667c5359dac6311079
D3_S150_LOW,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,150,100150,LOW,64,7,218750.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s150_low_050ps,47529b6af8d97f0f19a437bbd5d2db2f1d62485f7fe19e76670f63d989c20717
D3_S150_NEAR_NYQUIST,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,150,100150,NEAR_NYQUIST,64,29,906250.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s150_near_nyquist_050ps,cda7f4dafcb1eed91e39efd49b9bd3be0c97f9cdf5398e05effb99737aa94c52
D3_S151_LOW,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,151,100151,LOW,64,7,218750.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s151_low_050ps,b99eb096ad609ace1992fbfafca9f6360a1adf57ae19efbe0ed4483e29561fb1
D3_S151_NEAR_NYQUIST,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,151,100151,NEAR_NYQUIST,64,29,906250.0,50,ROBUST_GEAR,True,VALID_FAIL,1,formal_s151_near_nyquist_050ps,e7be9a98046d618b77bf56084b20ce428458f36573b819a80b80fd18895baf64
D3_S152_LOW,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,152,100152,LOW,64,7,218750.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s152_low_050ps,3f70a05ae2866a16eb7076d6a6249e428834e1c7355f3ebcbc635319e05da5f0
D3_S152_NEAR_NYQUIST,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,152,100152,NEAR_NYQUIST,64,29,906250.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s152_near_nyquist_050ps,4f7f47a90f02a0e1fd1d15a29d75e677589a3a9621bee26b07cf4401933ce0bb
D3_S153_LOW,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,153,100153,LOW,64,7,218750.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s153_low_050ps,d24cad04709c113ed0d895ebf76fa7bfa30d89619ecdf1328fb3e618960a5670
D3_S153_NEAR_NYQUIST,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,153,100153,NEAR_NYQUIST,64,29,906250.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s153_near_nyquist_050ps,b95594355bea0887c45ff081b0fbf9fa16a64e8076c1f9c93342e884e9454a26
D3_S154_LOW,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,154,100154,LOW,64,7,218750.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s154_low_050ps,ab2bd89913b0c7341ccbf581d2630f11eca75d00de97f8350bb04efab62dda52
D3_S154_NEAR_NYQUIST,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,154,100154,NEAR_NYQUIST,64,29,906250.0,50,ROBUST_GEAR,True,VALID_FAIL,1,formal_s154_near_nyquist_050ps,b4334b357103c5061a91522a40800b90d8ed64aef715aae1b621e61c3c0f2ce3
D3_S155_LOW,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,155,100155,LOW,64,7,218750.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s155_low_050ps,456a9b82e64c701f393d9d336d2d6e201cc7e047e55dc6805e86b54afc910459
D3_S155_NEAR_NYQUIST,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,155,100155,NEAR_NYQUIST,64,29,906250.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s155_near_nyquist_050ps,8e677750166e5b7c8fb18a5b3370cf41e0ea4273e7a4cd189728678441a95a56
D3_S156_LOW,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,156,100156,LOW,64,7,218750.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s156_low_050ps,7b34debeb74b38b223b08c5396181092cfc8ab761f8e3fa64891542f94ebbdb9
D3_S156_NEAR_NYQUIST,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,156,100156,NEAR_NYQUIST,64,29,906250.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s156_near_nyquist_050ps,03b73a81f0b1b0f0ba0762cf694dc41227570e2a5f93a2128ef1719981958deb
D3_S157_LOW,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,157,100157,LOW,64,7,218750.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s157_low_050ps,3bdc4d3606102aa667405e0ded3be381b9229964e229789dffdb0090344bf021
D3_S157_NEAR_NYQUIST,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,157,100157,NEAR_NYQUIST,64,29,906250.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s157_near_nyquist_050ps,a1193c93856a506ec80981548cc98fdee0347f084330c36077a10768086d897c
D3_S158_LOW,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,158,100158,LOW,64,7,218750.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s158_low_050ps,f1df0240cc081eb5f9105839557fae57dcccb784d99a1638c86ae9e9e794b6dd
D3_S158_NEAR_NYQUIST,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,158,100158,NEAR_NYQUIST,64,29,906250.0,50,ROBUST_GEAR,True,VALID_FAIL,1,formal_s158_near_nyquist_050ps,2b7a1f9ad570dabaeabd7cde4fda4c1fa4b9be337b2a1ea0a01f347ff87ae460
D3_S159_LOW,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,159,100159,LOW,64,7,218750.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s159_low_050ps,57521b6100e2f39aa109ac7ec1744a7b2d3488360724f2e3e40843fbee249de6
D3_S159_NEAR_NYQUIST,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,159,100159,NEAR_NYQUIST,64,29,906250.0,50,ROBUST_GEAR,True,VALID_FAIL,1,formal_s159_near_nyquist_050ps,cb1f750181c338d6e4f14cd2a421c0378a1ab389ed1b0bd8299aedf79b18ef81
D3_S160_LOW,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,160,100160,LOW,64,7,218750.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s160_low_050ps,ace2905350ac55c6681497e83d52b3f89e5295ae963a87f609ac0e22ba079175
D3_S160_NEAR_NYQUIST,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,160,100160,NEAR_NYQUIST,64,29,906250.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s160_near_nyquist_050ps,f999f080d927b14c2e015e67a9d51918dbff41d87baeda91bb623bdc04e9b08c
D3_S161_LOW,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,161,100161,LOW,64,7,218750.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s161_low_050ps,dee00ba8cbc937c0edc1991dc8d25405c7a9081bdca20b8406140c9e407e5841
D3_S161_NEAR_NYQUIST,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,161,100161,NEAR_NYQUIST,64,29,906250.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s161_near_nyquist_050ps,9c0ccfba43f1a490968aa8ddf07cfe14a8214d838d6bb0346c69bc6fdf583ba0
D3_S162_LOW,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,162,100162,LOW,64,7,218750.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s162_low_050ps,cca30d40002fef5ebe7c99015ab313f61900ebe262ea52874737af59f46a4cd5
D3_S162_NEAR_NYQUIST,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,162,100162,NEAR_NYQUIST,64,29,906250.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s162_near_nyquist_050ps,72b30ef4c9f0afef4fffc8abc6823c56c73e8773a63d8186c4421ecfce5abb33
D3_S163_LOW,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,163,100163,LOW,64,7,218750.0,50,ROBUST_GEAR,True,VALID_FAIL,1,formal_s163_low_050ps,b102b93b9f100a31bdabc84a21d064911d6a527eb0d9db3d25e212eaf7044264
D3_S163_NEAR_NYQUIST,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,163,100163,NEAR_NYQUIST,64,29,906250.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s163_near_nyquist_050ps,10e8e13ef211f7f9f194fe4b08ac955eefcdeff80c95ffdec434b7b797766bdc
D3_S164_LOW,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,164,100164,LOW,64,7,218750.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s164_low_050ps,76f37a9becad515f3ca95b107ed340bfcec64a4b7bcf26b24890455da0fcd6fc
D3_S164_NEAR_NYQUIST,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,164,100164,NEAR_NYQUIST,64,29,906250.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s164_near_nyquist_050ps,c6702c65fdde6e9eafd98607a35533f4643f051af23e38ecb8b453107ce9991f
D3_S165_LOW,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,165,100165,LOW,64,7,218750.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s165_low_050ps,f07c491f7e34294e7d57d03e19ec82bf7863c733938c5c5e344ec047e4752b77
D3_S165_NEAR_NYQUIST,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,165,100165,NEAR_NYQUIST,64,29,906250.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s165_near_nyquist_050ps,4ad6c9395db5970bdd4278097101eb4f64cb623a746a73db248357d5d385b214
D3_S166_LOW,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,166,100166,LOW,64,7,218750.0,50,ROBUST_GEAR,True,VALID_FAIL,1,formal_s166_low_050ps,41b5a59074559f26c0c19dc2aabfeae61b1d5668d425a38024ef197660bf716c
D3_S166_NEAR_NYQUIST,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,166,100166,NEAR_NYQUIST,64,29,906250.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s166_near_nyquist_050ps,88db0aeade3a06eaf11c0f9b3e9260d105779d682814afbcc7a316d7c722948c
D3_S167_LOW,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,167,100167,LOW,64,7,218750.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s167_low_050ps,e6a49de98ba1c5ff736c1d1e23e9adc327b93b80bc2d0b2b9ec363f1e7d64720
D3_S167_NEAR_NYQUIST,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,167,100167,NEAR_NYQUIST,64,29,906250.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s167_near_nyquist_050ps,b78b30eaa2b2aa063e68decb35412b40660ab1d1f9c655c46ba48f1f44e796db
D3_S168_LOW,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,168,100168,LOW,64,7,218750.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s168_low_050ps,e99e05bb15bf19cd16d3c57f41892566a188c6b37e0668e32f2988ca3a30571c
D3_S168_NEAR_NYQUIST,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,168,100168,NEAR_NYQUIST,64,29,906250.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s168_near_nyquist_050ps,18df92b2a7c351cc2686eab2ea1ed7c5b6eee6757f3589c481094c92ea083a26
D3_S169_LOW,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,169,100169,LOW,64,7,218750.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s169_low_050ps,8692eccec103a5ab311eeb95db54d79e3ed17278b4fdcae3e718fb152c5427a9
D3_S169_NEAR_NYQUIST,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,169,100169,NEAR_NYQUIST,64,29,906250.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s169_near_nyquist_050ps,708cdbd9c8318aca2071b58c67639c3eb12111b25807e8b12c19db816cb532a2
D3_S170_LOW,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,170,100170,LOW,64,7,218750.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s170_low_050ps,43041c9a10ccb3b4a31f50024aa7087d7d40a14ed94fc56ae90db598bbe25baa
D3_S170_NEAR_NYQUIST,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,170,100170,NEAR_NYQUIST,64,29,906250.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s170_near_nyquist_050ps,ad639580bc8c431effb8de0b42aada39b25e3c82914dd4d60caccd183db84983
D3_S171_LOW,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,171,100171,LOW,64,7,218750.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s171_low_050ps,43ca52f2c286cb9ff14c29f78517b52a0879ad1244847caca34c81073fc79c1e
D3_S171_NEAR_NYQUIST,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,171,100171,NEAR_NYQUIST,64,29,906250.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s171_near_nyquist_050ps,37c09691391755c202530491d728f462eca5fb4a330031985770fa778f711e36
D3_S172_LOW,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,172,100172,LOW,64,7,218750.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s172_low_050ps,162f674bdf3fcbab8c0ddd51957244d95166ddf01a23d4b7636ee1b7650e5ec0
D3_S172_NEAR_NYQUIST,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,172,100172,NEAR_NYQUIST,64,29,906250.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s172_near_nyquist_050ps,b47a99173f53626987fa233f2e1b77bcc9b2307fe4ad0463bdf0956c33ebc02b
D3_S173_LOW,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,173,100173,LOW,64,7,218750.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s173_low_050ps,10bc27059980835bdc87e133826073c93ee88867140bb209073d77246a134419
D3_S173_NEAR_NYQUIST,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,173,100173,NEAR_NYQUIST,64,29,906250.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s173_near_nyquist_050ps,67aa555aa9b4d91e7003d0a77e7d599553d00d3b5e0868c657bda7b2da344530
D3_S174_LOW,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,174,100174,LOW,64,7,218750.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s174_low_050ps,ff408cfd55bcea76fce4ccc52391e7e7615c2a85ba73842e4b797128a4366487
D3_S174_NEAR_NYQUIST,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,174,100174,NEAR_NYQUIST,64,29,906250.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s174_near_nyquist_050ps,cdf5405bcb9e6be262580d33352254870912620d88abe66dcaf8fa94208dc46b
D3_S175_LOW,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,175,100175,LOW,64,7,218750.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s175_low_050ps,6b30973de97f1db4ad43827ff8c137b24dd219caf5b47993d46c9d2bf789eeae
D3_S175_NEAR_NYQUIST,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,175,100175,NEAR_NYQUIST,64,29,906250.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s175_near_nyquist_050ps,c7cdc34ba7e99989095a8bea71094b78e719898e7d601c57e0c01548c41c6bf0
D3_S176_LOW,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,176,100176,LOW,64,7,218750.0,50,ROBUST_GEAR,True,VALID_FAIL,1,formal_s176_low_050ps,31dad450f6c37b37f00918e42956c69529aef0bd817234fb321e9e916722a1a8
D3_S176_NEAR_NYQUIST,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,176,100176,NEAR_NYQUIST,64,29,906250.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s176_near_nyquist_050ps,b890b799b3a3433297e5ee216a04060f7b5a7b9de7962ebedf415c53ccc3a72b
