category,mismatch_seed,noise_seed,band,frame_index,ideal_vid_v,commanded_vid_v,code,bits,valid,invalid_v,timeout_v,complete_time_s,measurement_stem
D3_NOISE_PLUS_MISMATCH_MC200,8,100008,NEAR_NYQUIST,0,1.4667091451689225,1.4667557441592631,235,11101011,True,0.0,0.0,3.75507e-07,formal_s008_near_nyquist_050ps
D3_NOISE_PLUS_MISMATCH_MC200,8,100008,NEAR_NYQUIST,1,-1.494780284101462,-1.4947783343488947,12,00001100,True,0.0,0.0,8.75503e-07,formal_s008_near_nyquist_050ps
D3_NOISE_PLUS_MISMATCH_MC200,8,100008,NEAR_NYQUIST,2,1.3941219486589564,1.3941205220335473,230,11100110,True,0.0,0.0,1.3755e-06,formal_s008_near_nyquist_050ps
D3_NOISE_PLUS_MISMATCH_MC200,8,100008,NEAR_NYQUIST,3,-1.1734027671012242,-1.1733488681021629,36,00100100,True,0.0,0.0,1.8755e-06,formal_s008_near_nyquist_050ps
D3_NOISE_PLUS_MISMATCH_MC200,8,100008,NEAR_NYQUIST,4,0.8516309271389413,0.8516886642523296,189,10111101,True,0.0,0.0,2.3755e-06,formal_s008_near_nyquist_050ps
D3_NOISE_PLUS_MISMATCH_MC200,8,100008,NEAR_NYQUIST,5,-0.45651720357131287,-0.4564320176259951,90,01011010,True,0.0,0.0,2.87548e-06,formal_s008_near_nyquist_050ps
D3_NOISE_PLUS_MISMATCH_MC200,8,100008,NEAR_NYQUIST,6,0.022088524967191138,0.02199836449002715,126,01111110,True,0.0,0.0,3.37548e-06,formal_s008_near_nyquist_050ps
D3_NOISE_PLUS_MISMATCH_MC200,8,100008,NEAR_NYQUIST,7,0.4142424025754567,0.41424116784192216,156,10011100,True,0.0,0.0,3.8755e-06,formal_s008_near_nyquist_050ps
D3_NOISE_PLUS_MISMATCH_MC200,8,100008,NEAR_NYQUIST,8,-0.8148990525573347,-0.814988362966716,63,00111111,True,0.0,0.0,4.3755e-06,formal_s008_near_nyquist_050ps
D3_NOISE_PLUS_MISMATCH_MC200,8,100008,NEAR_NYQUIST,9,1.1453771433086934,1.1454066064147104,211,11010011,True,0.0,0.0,4.8755e-06,formal_s008_near_nyquist_050ps
D3_NOISE_PLUS_MISMATCH_MC200,8,100008,NEAR_NYQUIST,10,-1.3772161235583067,-1.3771788920477768,21,00010101,True,0.0,0.0,5.3755e-06,formal_s008_near_nyquist_050ps
D3_NOISE_PLUS_MISMATCH_MC200,8,100008,NEAR_NYQUIST,11,1.4904501759986983,1.4904186686201741,237,11101101,True,0.0,0.0,5.8755e-06,formal_s008_near_nyquist_050ps
D3_NOISE_PLUS_MISMATCH_MC200,8,100008,NEAR_NYQUIST,12,-1.4753276600663425,-1.4753362212760361,14,00001110,True,0.0,0.0,6.37551e-06,formal_s008_near_nyquist_050ps
D3_NOISE_PLUS_MISMATCH_MC200,8,100008,NEAR_NYQUIST,13,1.3331509166790971,1.333121793761455,225,11100001,True,0.0,0.0,6.87548e-06,formal_s008_near_nyquist_050ps
D3_NOISE_PLUS_MISMATCH_MC200,8,100008,NEAR_NYQUIST,14,-1.076164111510855,-1.0760631231653004,43,00101011,True,0.0,0.0,7.3755e-06,formal_s008_near_nyquist_050ps
D3_NOISE_PLUS_MISMATCH_MC200,8,100008,NEAR_NYQUIST,15,0.7264987756651974,0.7264756712104089,180,10110100,True,0.0,0.0,7.8755e-06,formal_s008_near_nyquist_050ps
D3_NOISE_PLUS_MISMATCH_MC200,8,100008,NEAR_NYQUIST,16,-0.31426785307733823,-0.31424613118165406,101,01100101,True,0.0,0.0,8.37548e-06,formal_s008_near_nyquist_050ps
D3_NOISE_PLUS_MISMATCH_MC200,8,100008,NEAR_NYQUIST,17,-0.12502760599786011,-0.12507681716917804,115,01110011,True,0.0,0.0,8.8755e-06,formal_s008_near_nyquist_050ps
D3_NOISE_PLUS_MISMATCH_MC200,8,100008,NEAR_NYQUIST,18,0.5535557715961015,0.5535993700202412,167,10100111,True,0.0,0.0,9.3755e-06,formal_s008_near_nyquist_050ps
D3_NOISE_PLUS_MISMATCH_MC200,8,100008,NEAR_NYQUIST,19,-0.9344120858375181,-0.9343632219201424,54,00110110,True,0.0,0.0,9.8755e-06,formal_s008_near_nyquist_050ps
D3_NOISE_PLUS_MISMATCH_MC200,8,100008,NEAR_NYQUIST,20,1.2347974586710555,1.2346692626190323,218,11011010,True,0.0,0.0,1.03755e-05,formal_s008_near_nyquist_050ps
D3_NOISE_PLUS_MISMATCH_MC200,8,100008,NEAR_NYQUIST,21,-1.4288429034863956,-1.4288092913421175,17,00010001,True,0.0,0.0,1.08755e-05,formal_s008_near_nyquist_050ps
D3_NOISE_PLUS_MISMATCH_MC200,8,100008,NEAR_NYQUIST,22,1.499837356870662,1.4998339803661962,238,11101110,True,0.0,0.0,1.13755e-05,formal_s008_near_nyquist_050ps
D3_NOISE_PLUS_MISMATCH_MC200,8,100008,NEAR_NYQUIST,23,-1.4416668241686428,-1.4416946403162731,16,00010000,True,0.0,0.0,1.18755e-05,formal_s008_near_nyquist_050ps
D3_NOISE_PLUS_MISMATCH_MC200,8,100008,NEAR_NYQUIST,24,1.259340912597195,1.2593261957524429,219,11011011,True,0.0,0.0,1.23755e-05,formal_s008_near_nyquist_050ps
D3_NOISE_PLUS_MISMATCH_MC200,8,100008,NEAR_NYQUIST,25,-0.9685614072354902,-0.968622827218839,52,00110100,True,0.0,0.0,1.28755e-05,formal_s008_near_nyquist_050ps
D3_NOISE_PLUS_MISMATCH_MC200,8,100008,NEAR_NYQUIST,26,0.5943700438371867,0.5944482420915419,170,10101010,True,0.0,0.0,1.33755e-05,formal_s008_near_nyquist_050ps
D3_NOISE_PLUS_MISMATCH_MC200,8,100008,NEAR_NYQUIST,27,-0.1689919313619605,-0.1690223209005593,112,01110000,True,0.0,0.0,1.38755e-05,formal_s008_near_nyquist_050ps
D3_NOISE_PLUS_MISMATCH_MC200,8,100008,NEAR_NYQUIST,28,-0.27093965277008897,-0.27090844823533244,104,01101000,True,0.0,0.0,1.43755e-05,formal_s008_near_nyquist_050ps
D3_NOISE_PLUS_MISMATCH_MC200,8,100008,NEAR_NYQUIST,29,0.6875380959319146,0.6874690878631987,176,10110000,True,0.0,0.0,1.48755e-05,formal_s008_near_nyquist_050ps
D3_NOISE_PLUS_MISMATCH_MC200,8,100008,NEAR_NYQUIST,30,-1.0449262199294669,-1.0448922276213584,46,00101110,True,0.0,0.0,1.53755e-05,formal_s008_near_nyquist_050ps
